element,side,region,center_x_mm,angle_error_deg
64431,1,head,0.25148978829383867,3.9670313893051135
64432,1,head,0.212006022532781,0.3655372109730252
64433,2,head,0.211304639776548,0.5913031757972056
64435,1,head,0.22449568907419834,0.664708098493238
64438,1,head,0.18812925616900134,0.2923872038218838
64444,1,head,0.22329811255137133,0.6925176963345918
64451,1,head,0.23737939198811867,0.70216787163166
64455,1,head,0.242160404721896,1.431305590955482
64468,1,head,0.2238473842541373,0.8106797164968249
64470,1,head,0.22886510690053266,0.6411812510195319
64471,1,head,0.17922873298327135,0.19703029507929512
64475,2,body,0.3014654517173767,0.3821752131079277
64478,1,head,0.19560094177722934,0.10826838668979553
64479,1,body,0.2814801037311554,0.3822080957182328
64482,1,head,0.179026906689008,0.12650574644916238
64485,1,head,0.15837938586870834,0.07097459306219392
64487,1,head,0.15220159292221067,0.1520725894289577
64488,1,head,0.16733558972676632,0.07813987115868237
64490,1,head,0.17013529936472568,0.20779756546599604
64493,2,head,0.2269855340321857,0.20098326019004248
64494,2,head,0.160945807894071,0.15313343640672383
64498,1,head,0.17597728967666634,0.3606207967408332
64499,1,head,0.2576208462317784,2.3551042283244255
64500,1,head,0.18461442490418767,0.14502707452469935
64502,1,head,0.17047659059365636,0.06413640649049067
64504,1,head,0.2515792300303777,3.600904523737798
64506,1,head,0.185100202759107,0.33330821091121887
64507,1,head,0.19463147222995766,0.18226956894355284
64509,1,head,0.210243413845698,0.43934548461380346
64513,1,head,0.18347558875878667,0.10266762810906783
64514,1,head,0.18760513762633035,0.3804091340597612
64515,1,head,0.178999756773313,0.1818795628879475
64518,2,head,0.183757210771243,0.08161143359364316
64526,1,head,0.210771625240644,0.6595940860505884
64533,2,head,0.25080232322216034,3.591768510631664
64536,2,head,0.18774505456288634,0.22196704515616536
64542,1,head,0.23294620712598166,0.9815515950622103
64544,1,head,0.24179848531881967,1.3302520870254024
64546,1,head,0.23810013631979632,0.756320560123582
64549,1,head,0.24256663024425465,1.4079238508850647
64551,1,head,0.21247441073258733,0.6938837321834249
64553,1,head,0.24334738651911403,1.6147392868014685
64558,1,head,0.21237791081269566,0.9603224051872957
64560,3,head,0.17961612840493535,0.2642731412506414
64566,1,head,0.183762734134992,0.16766151318030378
64568,1,head,0.16764303545157133,0.08843808977558366
64570,1,head,0.17069894572099065,0.10992063499794348
64574,1,head,0.18515599767367033,0.297635965213463
64575,1,head,0.18772583703200033,0.21989918060330266
64578,2,head,0.215203121304512,0.2213569520943875
64581,1,head,0.251623287796974,3.6347647370417833
64584,1,head,0.24327739576498666,1.5593404596357623
64588,1,head,0.18768128752708466,0.350333295960856
64589,1,head,0.17885901033878335,0.16364604998499896
64590,1,body,0.3014654517173767,0.38216700046580093
64595,1,head,0.19467049837112435,0.5603976124666323
64607,1,head,0.20097268124421433,0.18081191616033454
64612,1,head,0.2517965336640677,3.733406520249321
64614,4,head,0.23265026509761833,1.5115040218005429
64616,1,head,0.25645195444424934,2.3926025081592184
64617,1,head,0.2565109332402547,2.3888174754375084
64623,1,head,0.24946110943953168,5.397835061742034
64625,1,head,0.178679605325063,0.04609363881141607
64626,1,head,0.23273876309394867,1.7489010388729855
64627,1,head,0.17437563836574568,0.1179702567760674
64628,1,head,0.12777134279410032,0.3229321013071314
64632,3,head,0.117934209605058,0.2464727500233224
64633,2,body,0.36142149567604065,0.38221582813226174
64634,1,body,0.36142149567604065,0.3822020165487981
64635,1,body,0.36142149567604065,0.3821655773505611
64636,1,head,0.113236154119174,0.0477533116895883
64637,1,head,0.18366198738416004,0.48363271781351147
64638,1,head,0.113044964770476,0.07786717259092261
64639,1,body,0.36142149567604065,0.38217945105212764
64640,1,head,0.17763618628184033,0.025962353827133255
64642,1,body,0.36142149567604065,0.3822310848311816
64644,1,head,0.12122139334678635,0.14521470683750295
64645,1,head,0.18689336379369068,0.3216445788364682
64648,1,head,0.17180129388968135,0.22523738490309173
64650,1,head,0.16476182142893467,0.39494453877929764
64651,1,head,0.1298937946558,0.4090416166355365
64652,1,head,0.125966546436151,0.20752926181991035
64653,1,head,0.24158035715421033,1.2811747900867616
64658,1,body,0.28148010373115534,0.3822690639225534
64659,1,head,0.11688812325398135,0.15108872088897957
64663,1,head,0.139889116088549,0.1287262217459305
64666,1,head,0.18367793659369136,0.34061069378606484
64671,1,body,0.2814801037311554,0.38215510921872303
64672,2,body,0.3014654517173767,0.38215238911769783
64676,1,head,0.0636936997373899,0.2576900421604821
64677,1,head,0.2495024849971137,5.46318956184943
64678,2,head,0.13778275748093932,0.1608603891333875
64682,1,head,0.14204121132691702,0.10166746736090362
64683,1,head,0.0879570717612902,0.19211270047898302
64684,1,head,0.13960351546605432,0.07544799505284935
64688,1,head,0.13115372757116966,0.07504481747015432
64689,1,head,0.13771076003710433,0.2382897092953166
64691,1,head,0.04777331401904423,0.254099346773688
64695,1,body,0.28148010373115534,0.38225624110346634
64696,2,head,0.161330719788869,0.33761933634755986
64697,1,head,0.179163336753845,0.15557275467170123
64699,1,head,0.17902630567550634,0.12661578166950932
64700,1,head,0.17922781904538465,0.1971401585613041
64701,1,head,0.17885857820510864,0.16376031354699985
64703,1,head,0.20094906787077568,0.4990441674067799
64706,1,head,0.19484977920850133,0.21286275186827128
64708,1,head,0.2515349040428797,3.5613557768894877
64710,1,head,0.23249233762423202,1.8249646878852714
64715,1,head,0.18376248578230533,0.16768758569922404
64718,1,head,0.20138761401176467,0.18609191213091683
64719,1,head,0.19467160602410635,0.561423390431342
64723,1,head,0.17715985576311732,0.17437121217310741
64730,1,body,0.3014654517173767,0.3821354011947996
64732,1,head,0.257048393289248,2.2416937688856216
64734,1,head,0.2102654427289963,0.4470573387614502
64739,1,head,0.23738000293572767,0.6760736617875194
64740,1,head,0.22383474806944537,0.6844010990194757
64741,1,head,0.24226380387942,1.4184641915429643
64743,1,head,0.22891030212243432,0.6617031571749001
64744,1,head,0.237507904569308,0.6839646576620652
64749,1,head,0.2497108827034633,5.370715044547096
64752,1,head,0.25789279739062004,2.35510704972748
64754,1,head,0.1821910192569093,0.19674951169824562
64755,1,head,0.24947310984134666,5.576320858564593
64758,1,head,0.2565171271562577,2.4080481325896232
64761,3,head,0.2402218580245973,1.1610809797091939
64765,1,head,0.145783563454946,0.058409286442979366
64767,1,head,0.177761872609456,0.0951456554680061
64774,1,head,0.22688700755437233,0.21221914048896018
64775,1,head,0.217502807577451,0.7022833043406348
64777,1,head,0.21251147488753,0.9774452560435314
64787,1,head,0.186904485026995,0.17485659401520243
64794,1,body,0.3014654517173767,0.3822740162175344
64795,1,body,0.28148010373115534,0.3822879163138047
64798,1,head,0.18205535411834697,0.18441288062021183
64799,1,head,0.18217086295286833,0.1932222843121726
64801,1,head,0.17866404851277665,0.11659769153678193
64806,1,head,0.176502302289009,0.18198436143901575
64809,1,head,0.183671822150548,0.48066574489021946
64813,1,head,0.21270423630873334,0.6753839922561842
64815,1,head,0.177823061744372,0.028976210315945997
64816,1,head,0.17752891778945934,0.018380828486205463
64817,1,head,0.1854986449082693,0.2957691375797528
64820,1,head,0.17010662456353498,0.38751788041915103
64821,1,head,0.2565147131681444,2.4076632024320768
64822,1,head,0.17769573132197067,0.09748472066858413
64824,2,head,0.2126165827115377,0.6654251648756877
64825,1,head,0.152750531832377,0.17227483116317638
64826,1,head,0.17322301367918666,0.14275295378018504
64827,1,body,0.28148010373115534,0.38221525548968577
64832,1,head,0.16472565631071734,0.09542413068866216
64833,1,head,0.173385630051295,0.16337898226200342
64836,1,head,0.161439855893453,0.08712052371361376
64840,1,head,0.21130341291427598,0.607185564055251
64844,1,head,0.2573839525381723,2.4950997538546016
64845,1,head,0.24055522183577235,1.0248160492686602
64848,1,head,0.155464599529902,0.19089223253950838
64850,1,head,0.14756857355435668,0.17095079209593309
64851,1,head,0.12488012015819568,0.16275531217760822
64854,1,head,0.14753127098083466,0.14951396223325164
64855,1,head,0.15276025235652899,0.1658284995506323
64856,1,head,0.15258013705412565,0.1652118788548866
64860,1,body,0.28148010373115534,0.38214477166210814
64868,1,head,0.14505365987618732,0.24613132295613607
64872,1,body,0.34143614768981934,0.38221525548968577
64876,1,head,0.17451949417591098,0.14211803638721254
64884,1,head,0.19456319014231335,0.22994022764221425
64885,1,head,0.13984890778859468,0.28309878868863325
64889,1,body,0.34143614768981934,0.38221813687549006
64891,1,body,0.4613482356071474,0.3822867176395442
64892,1,head,0.1646852840979897,0.11857857868736861
64895,1,head,0.18688586850961034,0.0963794243321856
64900,1,head,0.24036682148774502,1.14464702119952
64903,1,head,0.10823763658603032,0.09200053953360185
64912,1,head,0.0886346399784088,0.20917397934221965
64914,1,body,0.36142149567604065,0.3821823248841398
64915,1,head,0.14968801538149498,0.17159034889431826
64918,1,head,0.12712840239206966,0.15728258725767041
64920,1,body,0.34143614768981934,0.38225302291847624
64921,1,head,0.168062244852384,0.1284082983853967
64922,1,head,0.24051645894845367,1.0198122269094294
64925,1,head,0.17345056931177769,0.10903644243422264
64926,1,head,0.04919929429888723,0.5254788239480377
64929,1,head,0.09389083335796984,0.19089706165237602
64933,3,head,0.109899188081423,0.08967948412677264
64936,1,head,0.0819607898592949,0.2345891173019524
64937,1,body,1.8403370777765902,0.38217077375554753
64944,1,head,0.08778852721055348,0.1210969871229191
64947,1,head,0.107773721218109,0.16299487002850174
64952,1,head,0.1047547509272894,0.1844007305429937
64955,1,head,0.18339604636033366,0.2521165299543084
64957,1,body,1.8403370777765897,0.382184926244973
64962,1,head,0.08000635107358296,0.12459342213871553
64963,1,head,0.10352811217308033,0.05605610000671246
64966,1,head,0.0754252423842748,0.18880696589255022
64967,1,head,0.17404324313004835,0.1622905498815598
64972,1,head,0.21777745584646868,0.5841941349307347
64973,1,head,0.184334322810173,0.2333724808978384
64974,1,head,0.16534530123074834,0.15441071678578164
64975,1,body,1.8603224356969201,0.382150626266834
64977,1,head,0.155721381306648,0.15814270376944198
64979,1,head,0.1784151842196783,0.05857384726833275
64980,1,head,0.05954191833734513,0.21033606901251936
64983,1,head,0.05913774172465006,0.1821778318737289
64984,2,head,0.08005806306997933,0.14911853135789996
64985,1,head,0.06627468764781953,0.30005709003904074
64989,1,body,1.68045433362325,0.3822059808915692
64991,1,body,1.66046897570292,0.38221881876564867
64995,1,head,0.04085555548469227,0.2837877237249812
64996,1,head,0.01703065199156603,0.08055388027434107
64998,1,head,0.07081385205189387,0.18528024891093137
64999,1,head,0.0465552421907584,0.34254546241552797
65001,1,head,0.031200279171268136,0.22391489419312838
65019,1,head,0.0192286508778731,0.2786313925590643
65024,1,head,0.0003440380387473333,0.23095171792407204
65025,1,head,0.0198456756770611,0.2127994203011609
65026,1,head,0.02676819326976937,0.17836296612452524
65033,1,head,0.012342396502693498,0.10107982861355172
65039,1,head,0.09230396896600723,0.26103154647679644
65040,2,head,0.026008846859137236,0.10655127421228641
65045,1,head,0.024781441316008568,0.26262989293414524
65046,1,head,0.17045912146568298,0.3940776265879162
65048,1,head,0.026937312756975463,0.16170685363571186
65050,1,head,0.030784964561462402,0.3097609739868896
65051,1,head,0.004867356348161833,0.38943528950333345
65053,1,head,0.0297332964837551,0.1053442685730526
65058,1,head,0.03700607518355053,0.24153649837067473
65062,1,head,0.030793127914269764,0.1891827935890073
65070,1,head,0.031135335564613367,0.16881808075454227
65073,1,head,0.03494009375572207,0.20028169675166507
65075,1,head,0.03649818400541943,0.13373626310339473
65079,1,head,0.004903121618553966,0.3943195238514075
65086,1,head,0.03222679470976197,0.21803418152291507
65089,1,head,0.113340772688389,0.13505666383541517
65094,1,head,0.04047316188613576,0.16757159595495758
65100,1,head,0.16208349665006003,0.10364385143324274
65104,1,head,0.06222206478317577,0.19440790185428164
65109,1,head,0.05305818592508634,0.29212088076496673
65111,1,head,0.15313156942526499,0.16827473559360812
65112,1,head,0.07273940990368527,0.3751258089754054
65114,1,head,0.15611588954925534,0.15533989179021132
65122,1,head,0.04797498509287837,0.2509728773598279
65123,1,head,0.060587639609972634,0.15735845447352276
65124,1,head,0.20227850476900766,0.5516373246756038
65126,1,head,0.14619140823682167,0.18354592876011888
65127,1,head,0.21206393837928736,0.651892587018126
65128,1,head,0.0634565067787965,0.18047743063991187
65129,1,body,0.36142149567604065,0.38213390926859364
65137,1,head,0.14763060708840667,0.31843676952869027
65138,1,head,0.15187279383341468,0.3474758946081305
65139,1,body,0.36142149567604065,0.3822488743865509
65140,1,head,0.0556077609459559,0.2839124403140639
65141,1,head,0.060862536231676735,0.6113512752566466
65143,1,head,0.0643438609937827,0.2590131249555553
65146,1,head,0.16133221983909599,0.12355539728888343
65148,1,head,0.10886852443218235,0.17563948529140513
65153,2,head,0.06346458817521733,0.18311795827852015
65154,1,head,0.140474687019984,0.18053519916096153
65155,1,head,0.06944357603788377,0.28396975660657686
65157,1,head,0.10053218652804687,0.3794579244569231
65158,1,head,0.14588511983553568,0.32720354455580475
65159,1,head,0.10065703839063637,0.22568921281287865
65160,1,head,0.08157843599716823,0.13664082661976676
65163,1,head,0.09151268750429149,0.2243306030682409
65164,1,head,0.08747369050979614,0.14436167173015962
65166,1,head,0.14529041945934298,0.23723724082030467
65173,1,head,0.09991124769051866,0.3471798421363586
65174,1,body,0.36142149567604065,0.382164165532242
65180,1,head,0.08162829528252284,0.15535458933725832
65182,1,head,0.21542974809805535,0.3786421535678659
65189,1,head,0.07765274991591774,0.3041679561284975
65195,1,head,0.08391276995340986,0.2807189939579913
65198,1,head,0.08823264886935551,0.22889305652198672
65200,1,head,0.0995361010233561,0.30716590854847214
65203,1,head,0.18052384754021966,0.3477952892110807
65206,1,head,0.14454400539398168,0.1649844500134078
65208,1,head,0.08842962235212326,0.3861249959938584
65211,1,head,0.0999852294723194,0.3476158512293286
65212,1,body,0.36142149567604065,0.3821993389328822
65216,1,head,0.17626403768857335,0.33351740065248775
65222,1,head,0.12971905370553333,0.3160844107872404
65224,1,body,0.36142149567604065,0.38229421641629946
65227,1,head,0.09199529389540352,0.2552521561785457
65228,1,head,0.10112875699996937,0.29734805258206626
65229,1,head,0.05984097967545193,0.16505746752205575
65236,2,body,0.36142149567604065,0.38215499832157035
65237,1,body,1.7803810040156067,0.38221386725545675
65239,1,head,0.10467834770679467,0.2416752180476071
65241,1,head,0.125852460662524,0.3842681794168765
65243,3,head,0.241627449790637,1.2821917504141245
65244,1,head,0.11691996455192566,0.4270876697625637
65247,1,head,0.11704841752846999,0.29425893353683347
65248,1,body,0.36142149567604065,0.38224955982221975
65253,1,head,0.004083236757044933,0.5724567379345226
65255,1,head,0.112773781021436,0.41371596095696367
65258,1,head,0.11290107170740767,0.40234227616469587
65269,1,head,0.24050562580426535,1.0337015151455957
65272,1,head,0.21503700315952265,0.26373419916996693
65274,1,head,0.24159625669320464,1.3901235457393426
65275,1,head,0.226882457733154,0.23690702852520812
65279,1,head,0.17987939715385434,0.1572747087611628
65281,1,head,0.17440028488636003,0.13471832140571638
65282,1,head,0.18524594108263634,0.1650169885027906
65283,1,head,0.173332487543424,0.1625211989601023
65284,1,head,0.23266052206357335,1.5092100610887709
65285,1,head,0.24159243206183134,1.265448365604269
65286,1,head,0.16164670387903832,0.13810075845109018
65289,1,body,0.3014654517173767,0.3822188187675558
65293,1,head,0.217795222997665,0.5744515587838631
65294,1,body,0.36142149567604065,0.38221323013997194
65296,1,head,0.14529041945934298,0.2372163772984398
65299,2,head,0.16993068655331933,0.3476065294754837
65301,1,head,0.139722188313802,0.18430613760044595
65305,1,head,0.144829382499059,0.17059465654452888
65306,1,head,0.141216983397802,0.3761112488812483
65309,1,head,0.138865182797114,0.2752791795965115
65310,1,head,0.12898744146029134,0.26379310470982953
65312,1,head,0.24042964478333798,1.381620709896206
65316,1,head,0.14752231538295732,0.20313899240925715
65317,1,head,0.14515110850334165,0.2942317124331231
65320,1,head,0.256513978044192,2.3771134561054517
65324,1,body,0.28148010373115534,0.3821486536469282
65326,1,head,0.24968251585960402,5.43904735377253
65332,1,head,0.2573787868022917,2.4737439316246532
65334,1,head,0.19545371333758066,0.3728853850580446
65338,1,head,0.21194875737031268,0.6577747457461056
65344,1,body,0.28148010373115534,0.38222767464901297
65345,1,head,0.19547187785307532,0.3799610656295495
65347,1,head,0.20092006027698503,0.3730913855445983
65348,1,head,0.2007772177457807,0.35272454982091794
65353,1,body,0.36142149567604065,0.3822424946710306
65357,1,head,0.20079184571901934,0.34830588484301755
65358,1,body,0.2814801037311554,0.382219431540898
65364,1,head,0.18727017939090704,0.2009198976600698
65368,1,head,0.21557157735029833,0.7495373879427825
65374,1,head,0.20370862384637167,0.1670960702596674
65378,1,head,0.17310343186060598,0.17246380455662033
65379,1,body,0.3014654517173767,0.38219469101576375
65381,1,head,0.16133434077103934,0.12320836098536105
65382,1,body,0.28148010373115534,0.38213364792343874
65384,1,head,0.17728517452875803,0.06669469466357521
65385,1,head,0.06318399930993716,0.19819301834276282
65388,1,head,0.161758840084076,0.08883765962163753
65390,1,head,0.13471801578998568,0.0383079226008982
65393,1,head,0.16954831779003166,0.3243267592360406
65397,1,head,0.17283880213896466,0.20485650066358327
65400,1,head,0.139604479074478,0.11676715220199715
65401,1,body,0.36142149567604065,0.3822827536153674
65402,1,head,0.22375994424025203,0.7785366869902635
65403,1,head,0.15042745073636365,0.049948802899376504
65404,1,body,0.28148010373115534,0.3822126303500657
65405,1,head,0.16033034523328135,0.10151670595432845
65410,1,head,0.15444516142209366,0.1927637937135923
65411,3,head,0.05195258930325506,0.2975454518286009
65412,1,head,0.10389290998379368,0.2754467930827446
65413,1,head,0.2172897358735403,0.5906641513592347
65416,3,head,0.12454512218634267,0.38298622346550215
65419,1,head,0.149641787012418,0.17482716154572178
65420,1,head,0.14653722445170067,0.16885841401044363
65422,1,body,1.66046897570292,0.38226297566668466
65423,1,head,0.13934898376464833,0.18146145751025375
65424,1,head,0.15124902129173265,0.28055875627535004
65434,1,head,0.14655648668607069,0.05603550276405056
65438,1,body,0.34143614768981934,0.38222089122458613
65439,1,head,0.15707089503606167,0.026763220221616396
65440,1,body,0.3014654517173767,0.3821458023131523
65441,1,body,0.36142149567604065,0.38220954527528067
65442,1,head,0.139914443095525,0.23136548656834915
65443,1,head,0.13941920797030136,0.11653606473460291
65444,2,head,0.14516442517439498,0.27590488998080365
65449,4,body,0.36142149567604065,0.3821931322757209
65450,1,head,0.16633912920951832,0.12885068125425728
65451,1,head,0.147250677148501,0.13904828368554073
65452,1,head,0.13637094696362803,0.15833668653560234
65455,1,head,0.11603511373202001,0.25696703811624244
65456,1,head,0.11522572984298067,0.30179168831100983
65457,1,head,0.12419394900401433,0.21723571822851095
65460,1,head,0.12869930018981302,0.22893466980548394
65465,1,head,0.12481557329495767,0.33984460142929
65468,1,head,0.12886786709229167,0.3356917747099892
65470,1,head,0.13683538138866433,0.2680147108487836
65471,1,body,0.36142149567604065,0.3821458023131523
65472,1,body,0.34143614768981934,0.3822761338932183
65473,1,head,0.24251200258731864,1.4692947683568296
65476,1,head,0.11280571420987434,0.1594620752824915
65477,1,head,0.088854322830836,0.47006193603368845
65478,1,head,0.2427465716997783,1.277561342911556
65488,1,head,0.13702014585336034,0.1138218397493771
65490,1,head,0.14036136865615834,0.24450852592300662
65495,1,head,0.21295713384946166,0.6662258640271729
65498,1,head,0.21775184571743,0.5905892320523028
65499,1,head,0.19614912569522835,0.39472166187945334
65500,2,body,0.2814801037311554,0.38226029680540485
65501,1,head,0.23308157424132034,1.591350210598439
65503,1,head,0.184335668881734,0.23252482478859632
65507,1,head,0.252529556552569,2.5544769559627754
65510,1,head,0.187307074666023,0.12039288095624336
65511,4,head,0.25119330485661834,3.742320884599364
65516,2,head,0.22705198824405667,0.24864098905865883
65521,1,head,0.2118530571460723,0.6487308760830152
65523,1,head,0.18576318025588967,0.32994552511869607
65525,1,head,0.17318513492743168,0.1723057809238539
65526,1,head,0.19547699391841866,0.3792996881622241
65527,1,head,0.24050244192282366,1.0768797952060212
65531,1,body,0.2814801037311554,0.3822867176395442
65534,1,head,0.18314893543720231,0.26052114327092035
65535,1,head,0.17765950659910867,0.08351586086649818
65539,1,head,0.25705226759115835,2.2342755217294914
65542,1,head,0.12949011723200465,0.1287259745743564
65544,1,head,0.17257124682267536,0.18278085310125913
65545,1,head,0.16764447093009935,0.16285913130351773
65553,1,head,0.15076566735903432,0.142414569143391
65558,1,head,0.11281596620877567,0.2671144737014231
65559,1,body,0.34143614768981934,0.382268503765795
65562,1,body,0.36142149567604065,0.38215337957273443
65565,1,head,0.2565137247244517,2.4007874306017793
65567,1,head,0.24947620928287498,5.342227482041919
65578,1,head,0.24025237063566865,1.2844130241425158
65579,1,head,0.17770445346832298,0.08220038691923603
65581,1,body,0.3014654517173767,0.38224955982221975
65582,1,head,0.17438413699467967,0.08883178945234874
65586,1,head,0.16856553653875997,0.3455877640874077
65589,1,head,0.156835337479909,0.0894496755483402
65604,1,head,0.150490586956342,0.0929601454797963
65606,1,head,0.17024790743986765,0.09428924643578643
65611,4,head,0.16041310131549832,0.11335876446293704
65612,1,body,0.3014654517173767,0.38215499832157035
65613,2,head,0.17774906257788334,0.06303860626739763
65619,1,head,0.19916541874408733,0.4164329700677186
65622,4,head,0.0917712872227033,0.1320953224668836
65625,1,head,0.226861968636513,0.2719883715308158
65633,2,head,0.16961884001890834,0.06294359707244097
65636,1,head,0.22503232459227232,0.5370509567551993
65638,3,head,0.0991301635901133,0.3462722429438253
65640,1,head,0.195931817094485,0.30746496199369416
65642,1,head,0.17715507249037432,0.07470710591331946
65643,1,body,0.3014654517173767,0.3822878600183449
65644,1,head,0.20093776782353734,0.3069733009430236
65645,1,head,0.21761483450730668,0.5973717070076084
65647,1,head,0.18555504580338802,0.30463851326826036
65648,1,head,0.1694922149181363,0.11879101317734837
65650,1,body,0.2814801037311554,0.38213896277660253
65654,1,head,0.21184886495272334,0.6522167169345587
65658,1,head,0.25046407679716737,3.7710776859804986
65664,1,head,0.226753423611323,0.34126476719671045
65665,1,body,0.2814801037311554,0.3822285006791836
65666,1,head,0.08682115872701009,0.19200223488967005
65669,1,head,0.22880248228708902,0.7065524441286554
65672,1,head,0.232357144355774,1.4438001904256064
65673,1,head,0.2418666978677113,1.399030484598758
65678,1,head,0.14089100559552534,0.5261219069242111
65682,1,head,0.2514997820059457,3.722574214937671
65684,1,head,0.17505776882171667,0.01152442088448383
65685,1,body,0.3014654517173767,0.382288935677966
65688,1,head,0.21214524408181498,0.366977103471429
65692,1,head,0.2514900267124173,3.7070062093646334
65696,1,head,0.25704491138458235,2.233464559127186
65699,1,head,0.2570090343554814,2.2372118311460247
65704,1,head,0.17708503206570966,0.4261272259135499
65713,1,head,0.22924955685933432,0.6161869314613132
65714,1,head,0.224235807855924,0.658294334972814
65715,1,head,0.22926956911881766,0.603242192593878
65716,1,head,0.22913030783335367,0.6819488917146355
65719,4,body,0.3014654517173767,0.3822488743865509
65721,2,head,0.22909059127171835,0.611988013047168
65723,1,head,0.16803844273090365,0.2471586509232901
65724,1,head,0.16671675443649334,0.2835048140074459
65731,1,head,0.14311595261096935,0.2858773138227932
65733,1,head,0.18014700214068102,0.345519964274163
65735,1,head,0.22919472058614102,0.6701737466939277
65737,1,head,0.21155647436777736,0.6714282076174704
65738,1,head,0.19095215698083234,0.3466789239588906
65739,1,head,0.17466237147649133,0.1341619695132252
65741,1,head,0.14350915451844534,0.37128672646163524
65742,1,head,0.125864366690318,0.35277967576376673
65745,1,head,0.17642610271771766,0.29148922769549634
65750,1,head,0.18336382011572497,0.2732929604138806
65754,1,head,0.181869069735209,0.5123638247855891
65755,1,head,0.13031176726023366,0.3721417492406363
65756,1,head,0.16861386597156533,0.29711338622925787
65758,1,head,0.17945868273576102,0.08149528591386139
65759,1,head,0.14742221434911065,0.39460281482911674
65760,1,head,0.18767961362997665,0.34995850102986836
65762,2,body,0.2814801037311554,0.38217316434415155
65767,1,head,0.141413802901904,0.24221358297583825
65768,1,head,0.15478174885114035,0.3337703603366254
65771,1,head,0.11732691278060266,0.368999847083829
65772,1,head,0.158444528778394,0.10667372328211229
65773,1,head,0.12621218711137766,0.2542218893720551
65778,1,head,0.137605001529058,0.24400715058878075
65779,1,head,0.15919140974680598,0.13990199001716389
65784,1,head,0.15623164673646264,0.2613170677659775
65785,1,head,0.16844127575556433,0.16929085983828598
65790,1,head,0.16174486776193,0.13051699845376097
65792,1,head,0.18818440536657968,0.2803356558247778
65794,1,head,0.17649055520693435,0.18651310166461368
65796,1,head,0.08088697741429009,0.10077783144002289
65797,1,head,0.18815710643927266,0.23107991161833621
65798,1,head,0.17112705608208967,0.08033269682916819
65799,1,head,0.20292502144972469,0.022076496649636592
65805,1,head,0.18812805414199799,0.289152290405361
65809,1,head,0.18461042642593403,0.14413043794494773
65810,1,head,0.1796140670776367,0.26437427358400767
65812,1,head,0.194984992345174,0.6105351439023841
65817,1,body,0.3014654517173767,0.382186909256355
65819,1,head,0.2144520084063213,0.4639751283112721
65823,1,body,0.3014654517173767,0.38215105347340556
65824,1,head,0.06792931010325749,0.211953730013562
65825,1,head,0.21002051234245334,0.6183034806909301
65827,1,body,0.3014654517173767,0.38226297566668466
65835,1,body,0.3014654517173767,0.3822310848311816
65837,1,head,0.22431934873263035,0.7205177653821391
65838,1,body,0.28148010373115534,0.3821592091653168
65839,3,head,0.223972762624423,0.7240492669729537
65841,1,head,0.21514398852984132,0.22229045779510054
65842,1,head,0.2140302658081057,0.4823113930352014
65845,1,head,0.17103527983029665,0.11699439103536828
65850,1,head,0.16805961231390634,0.12672504109017813
65851,1,head,0.17647773027420033,0.350534045635433
65857,1,head,0.14193052550156934,0.36392014823911617
65859,1,head,0.251495917638143,3.973821845055637
65867,1,head,0.25151807069778437,3.486266529783356
65869,1,head,0.10376903911431616,0.3046321932312464
65870,1,head,0.14170082906881967,0.2513888906417923
65872,1,head,0.12551856537659967,0.30652934537473847
65874,1,head,0.14961728950341566,0.23011285063265643
65878,1,head,0.11260308325290667,0.42562273654452726
65883,1,head,0.12993552039066966,0.2770503158408163
65884,1,head,0.07452640682458876,0.12661012514953637
65893,1,head,0.13888311386108398,0.3295905241395097
65894,1,head,0.11718908200661333,0.3209809904904262
65898,1,head,0.1303329020738603,0.45783843987721784
65900,1,head,0.25147376954555506,3.790036411581048
65901,2,head,0.200291022658348,0.25851924918198455
65903,1,head,0.12592002997795734,0.3558934955553263
65909,1,head,0.14296172559261333,0.3301858274625792
65911,1,head,0.139176959792773,0.36226704159198575
65915,1,head,0.138419806957245,0.37564249433516855
65918,1,head,0.13910354673862466,0.3852503288848006
65920,1,head,0.15604351957639068,0.3741278707783983
65921,1,body,1.8403370777765897,0.382146207689282
65929,1,head,0.15583050747712465,0.2757655682362481
65938,1,head,0.13649583856264766,0.16799397907210695
65943,1,head,0.151908854643504,0.3993135713419267
65944,1,head,0.13912110527356467,0.43031453892424143
65946,1,head,0.20258214076360068,0.3601374531244843
65948,1,head,0.23750197390715266,0.7191087719073785
65953,1,head,0.15390783051649734,0.118544164399858
65955,1,head,0.164773613214493,0.07627778573480735
65956,1,head,0.04789866134524346,0.3038032301425016
65958,1,head,0.19138671457767464,0.14395518392995874
65959,3,body,0.5412896076838173,0.3822267477614408
65961,1,head,0.2102304200331373,0.36542644459643847
65963,1,head,0.13704209526379935,0.1886269620283324
65964,1,head,0.18720733126004566,0.6238399419241398
65973,1,head,0.175179898738861,0.1730855812597036
65974,1,head,0.181886206070582,0.35399336757112887
65975,1,head,0.18544012804826102,0.28925660313789087
65978,1,head,0.20959756275018068,0.3894951903091428
65985,3,head,0.088854322830836,0.47006193603368845
65986,1,head,0.20051829516887665,0.22970063558259537
65992,1,head,0.22413652141888932,0.7278629273101631
66000,1,head,0.25705238183339435,2.2415775346838878
66002,1,head,0.2140421271324157,0.36631226654559457
