nose_axial_x_mm,old_L1800_convex_envelope_mm,L2300_Bezier_head_mm,new_minus_old_um
0.15951180969999998,0.34309708682479734,0.3421576570636237,-0.9394297611736158
0.159642557085,0.3432060370087188,0.3422878071504005,-0.918229858318298
0.15977330447,0.3433149871926403,0.34241786452770945,-0.8971226649308606
0.15990405185499998,0.34342393737656174,0.3425478289690813,-0.8761084074804248
0.16003479924,0.3435328875604833,0.34267770062944564,-0.8551869310376436
0.160165546625,0.3436418377444047,0.3428074795530838,-0.8343581913208831
0.16029629400999998,0.3437507879283262,0.3429371657314213,-0.8136221969048951
0.160427041395,0.3438597381122477,0.3430667591556486,-0.7929789565990775
0.16055778878,0.34396868829616917,0.343196259816721,-0.7724284794481395
0.16068853616499998,0.34407763848009065,0.3433256677053592,-0.7519707747314364
0.16081928355,0.34418658866401214,0.34345498281204884,-0.7316058519633017
0.160950030935,0.3442955388479336,0.34358420510860727,-0.7113337393263586
0.16108077831999998,0.3444044890318551,0.34371333432252804,-0.6911547093270687
0.161211525705,0.3445134392157766,0.34384237072142215,-0.6710684943544432
0.16134227309,0.3446223893996981,0.34397131429481953,-0.6510751048785512
0.16147302047499998,0.34473133958361957,0.3441001650320152,-0.6311745516043854
0.16160376786,0.34484028976754105,0.34422892292206947,-0.6113668454715837
0.161734515245,0.34494923995146254,0.3443575879538081,-0.5916519976544299
0.16186526262999998,0.34505819013538397,0.34448616011582195,-0.5720300195620198
0.161996010015,0.3451671403193055,0.3446146393669419,-0.5525009523635882
0.1621267574,0.34527609050322694,0.3447430254287254,-0.5330650745015153
0.16225750478499998,0.3453850406871484,0.34487131858188996,-0.5137221052584628
0.16238825217,0.3454939908710699,0.3449995188140711,-0.49447205699881813
0.162518999555,0.3456029410549914,0.34512762611266967,-0.4753149423217251
0.16264974693999998,0.3457118912389129,0.3452556404648523,-0.4562507740605848
0.162780494325,0.34582084142283437,0.34538356185755054,-0.4372795652838324
0.16291124171,0.34592979160675585,0.34551139027746164,-0.4184013292942157
0.16304198909499998,0.34603874179067734,0.34563912545077907,-0.3996163398982677
0.16317273648,0.3461476919745988,0.3457667675313659,-0.38092444323289953
0.163303483865,0.3462566421585203,0.34589431659445563,-0.3623255640646805
0.16343423124999998,0.34636559234244174,0.34602177262579004,-0.3438197166517054
0.163564978635,0.3464745425263633,0.3461491356108764,-0.32540691548688105
