time_s,theta_tilt_deg,signed_rocking_deg,psi_robot_deg,psi_command_deg,plane_lag_deg,psi_plane_robot_deg,alpha_command_deg,u1,u2,COM_u1_um,COM_u2_um,COM_radial_um,COM_azimuth_deg,axial_mm,HEAD_gap_um,TAIL_gap_um,BODY_gap_um,minimum_gap_um,contact_state,contact_sector_deg,contact_sector_text,T_rock_Nmm,T_precess_Nmm,peak_normal_force_in_bin_N,peak_tangential_force_in_bin_N,com_x,com_y,com_z,ur1,ur2,ur3
0.12792779505252838,13.622956083969957,13.62289389265619,31.085721318575956,31.262167971312294,-0.1764466527363311,31.085721318575963,14.10110390186315,0.2017082000296235,0.12160961583545649,-25.509951053422252,20.99275709917545,33.03715262205537,140.54820755492844,0.02169495359077909,38.862230930392094,11.721765618852743,25.597332790950333,11.721765618852743,FREE,,none,9.075751004152372e-05,-7.648531248902696e-06,0.0,0.0,-7.446883069405007,-3.709774290363181,-9.556156107017758,-0.9021302461624146,-0.16643482446670532,-0.29619520902633667
0.12802720069885254,13.579121138570336,13.578937811497642,31.048237966905667,31.351633053004036,-0.3033950860983623,31.048237966905674,14.084441845077574,0.20115063999647007,0.12109410716908794,-25.485154655844077,21.89988548820399,33.60205488104468,139.32689586840357,0.021711875879195732,39.87239090740458,11.95784462355376,26.628960868333994,11.95784462355376,FREE,,none,9.593949195020635e-05,-1.3112535585881412e-05,0.0,0.0,-7.4470197279543155,-3.7105172175568226,-9.555652950217935,-0.9016073346138,-0.16583991050720215,-0.295519083738327
0.1281266063451767,13.547546240017452,13.547190779493683,31.01817794985167,31.44109813469578,-0.4229201848441164,31.018177949851662,14.067230348546166,0.20075503247426746,0.12071249732462777,-25.46062946050083,22.8066756759095,34.18169258405799,138.14721086456217,0.021728892855248365,40.690104700385696,11.975009081263256,27.480771165323993,11.975009081263256,FREE,,none,9.869991921276676e-05,-1.8238894141943934e-05,0.0,0.0,-7.447156200239109,-3.711260018090594,-9.555150175726029,-0.9010590314865112,-0.16543371975421906,-0.29496169090270996
0.12822599709033966,13.528572405699318,13.528010892619083,30.998656668668822,31.530549805342446,-0.5318931366736308,30.998656668668815,14.049472787095926,0.20052017601542854,0.12047827854238113,-25.436372338498522,23.713102466130387,34.775282404488564,137.00807152221776,0.021746010248438728,41.31120140162115,11.76559070038785,28.149100473269574,11.76559070038785,FREE,,none,9.897093812075103e-05,-2.2909244755471445e-05,0.0,0.0,-7.447292476946163,-3.7120026696127537,-9.554647793088096,-0.9004809260368347,-0.16521690785884857,-0.29453620314598083
0.12832540273666382,13.5222209336823,13.521439681507374,30.992484503095234,31.620014887034188,-0.6275303839389608,30.992484503095227,14.03116452886767,0.200440760803931,0.12040117834963288,-25.412374125987036,24.61914979184798,35.38207590281531,135.90831930599825,0.02176322475041386,41.73659213273928,11.327777794444827,28.635035948051836,11.327777794444827,FREE,,none,9.674517003374076e-05,-2.7018546198474278e-05,0.0,0.0,-7.44742855993812,-3.71274515349685,-9.55414580393395,-0.8998693823814392,-0.1651853322982788,-0.2942524552345276
0.12842479348182678,13.528195147780819,13.527202019193332,31.002085227902263,31.709466557680855,-0.7073813297785989,31.002085227902256,14.012311776751638,0.2005074790680319,0.12048698006263635,-25.38862208923687,25.524812711518724,36.00136380122555,134.8467373241412,0.02178053544595453,41.97224029603641,10.665643424919935,28.94438473212102,10.665643424919935,FREE,,none,9.207548468213625e-05,-3.047257463938224e-05,0.0,0.0,-7.4475644510776275,-3.7134874585670117,-9.553644200580182,-0.8992215991020203,-0.16533014178276062,-0.2941167652606964
0.12852419912815094,13.545887971410774,13.544711309876668,31.02942104853635,31.798931639372597,-0.769510590836262,31.029421048536335,13.99290961322054,0.20070723058929366,0.1207373849418803,-25.365090499737853,26.430081649449576,36.63245872251087,133.82207359312306,0.021797938686159125,42.02901910150836,9.789066445180516,29.087554664899095,9.789066445180516,FREE,,none,8.507188639992617e-05,-3.319501389549222e-05,0.0,0.0,-7.44770015595262,-3.7142295624714974,-9.553142967659968,-0.8985354900360107,-0.16563798487186432,-0.29413172602653503
0.1286236047744751,13.574397298771782,13.573082954665503,31.0758998660329,31.88839672106434,-0.8124968550314406,31.0758998660329,13.97296158065281,0.20102351242552063,0.12114983930988511,-25.34175583261511,27.334968262523354,37.27472439325395,132.83304286451826,0.021815426463344625,41.92244257039612,8.713493158370333,29.079259758020058,8.713493158370333,FREE,,none,7.590265478149329e-05,-3.5125263607098925e-05,0.0,0.0,-7.447835687601613,-3.7149714614850167,-9.552642081308166,-0.8978101015090942,-0.16609135270118713,-0.29429611563682556
0.12872299551963806,13.612552588767779,13.611159315998997,31.14239487200031,31.977848391711007,-0.8354535197107111,31.142394872000295,13.95247157001042,0.20143677376104097,0.12171780913998453,-25.318582830600477,28.23947834378401,37.92754637040239,131.87835301126688,0.02183299337075698,41.672226125153536,7.4594625035312445,28.93812659921513,7.4594625035312445,FREE,,none,6.478971428895893e-05,-3.622183474586537e-05,0.0,0.0,-7.447971057200479,-3.7157131407064083,-9.552141510558302,-0.897045373916626,-0.16666899621486664,-0.2946050763130188
0.12882240116596222,13.658937267573299,13.657530672535312,31.229192437775506,32.06731347340275,-0.838121035627239,31.22919243777551,13.9314342367057,0.20192489952989623,0.1224307256218706,-25.29553346991915,29.143628995688015,38.590350148270325,130.95670637692425,0.02185062677103664,41.30186034297834,6.052215227866586,28.686291787229923,6.052215227866586,FREE,,none,5.199688329301689e-05,-3.646316379088913e-05,0.0,0.0,-7.448106285238313,-3.716454592685092,-9.551641217691811,-0.8962421417236328,-0.16734641790390015,-0.2950499951839447
0.12892180681228638,13.711929781767937,13.710576107312077,31.336042857028634,32.15677855509449,-0.820735698065846,31.336042857028644,13.909853432543526,0.20246378164521525,0.12327442177943643,-25.272569626307234,30.04744594020852,39.26260030928033,130.0668147458263,0.021868319314098866,40.837937614646606,4.520916572197442,28.348747926693953,4.520916572197442,FREE,,none,3.7833553488706245e-05,-3.5847047967110065e-05,0.0,0.0,-7.448241388478922,-3.717195817421067,-9.551141159256675,-0.8954022526741028,-0.16809649765491486,-0.2956189513206482
