time_s,gap_um,contact_node,wall_element,triangle_index,n_away_x,n_away_y,n_away_z,Vcontact_x_mm_s,Vcontact_y_mm_s,Vcontact_z_mm_s,vn_mm_s,vt_norm_mm_s,Vcom_x_mm_s,Vcom_y_mm_s,Vcom_z_mm_s,Fnormal_x_N,Fnormal_y_N,Fnormal_z_N,Fshear_x_N,Fshear_y_N,Fshear_z_N,Fwall_norm_N,contact_active,Wnormal_cumulative_J,Wtangential_combined_cumulative_J
0.0010045,-0.48529134993195155,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-32.496333381005314,223.67718424401713,-172.26122574189634,260.3740501371447,113.87176271500174,120.23475646953034,275.3312988280187,-301.23385620108775,1.0934220552444458,2.7610628604888916,-2.978451728820801,0.12702801823616028,-0.058565087616443634,-0.007657221052795649,4.208305983974377,1,-1.3320932490496216e-06,-3.5507482538189405e-08
0.0010046,-0.45355803132212996,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,39.34419192514052,277.3848964715831,-244.37105322954457,365.3718462484263,68.6365198296532,131.52046203593926,300.2082214354336,-328.80102539053667,0.9232245087623596,2.331287384033203,-2.514838457107544,0.11347104609012604,-0.0584036260843277,-0.012484458275139332,3.5536037158379283,1,-1.2124598696146245e-06,-3.673716139933157e-08
0.0010046999999999999,-0.4122203110607585,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,98.46155600503485,321.02338110334574,-304.0125381554438,451.62252053801217,34.80533758727925,140.8392333982461,320.52789306628694,-351.5062255858456,0.7322736382484436,1.8491064310073853,-1.9946935176849365,0.09478826075792313,-0.05805176869034767,-0.01901693269610405,2.819031387936188,1,-1.0839768586153519e-06,-3.734749092454483e-08
0.0010048,-0.36323946790229444,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,143.57751802245525,353.61366306044926,-350.0182772494281,517.324416090454,23.353143468186797,147.9634552000055,335.865539550657,-368.9096069334988,0.5283068418502808,1.334058165550232,-1.4390934705734253,0.06948111951351166,-0.05758332088589668,-0.02787320502102375,2.0343868125597324,1,-9.678057481243584e-07,-3.755507947114925e-08
0.0010049,-0.30874742610536177,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,173.88592842559123,374.6444380166884,-381.69021669563443,561.4379819487315,32.70451020526671,152.71708679180335,346.00607299791875,-380.77819824209024,0.3190591335296631,0.80567467212677,-0.8691084384918213,0.03388770669698715,-0.05403509363532066,-0.03765067830681801,1.2295306518660805,1,-8.807880093540097e-07,-3.75856119571817e-08
0.001005,-0.2509449808994483,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,189.08568522416613,384.356706284025,-398.54740445565983,583.7025633101574,40.184887777516565,155.01046752910844,350.9937744139319,-387.02102661122933,0.11203949898481369,0.28291741013526917,-0.3051925301551819,-0.0063013071194291115,-0.03700707107782364,-0.03661930933594704,0.4341518094982652,1,-8.337574317592122e-07,-3.762567917246047e-08
0.0010050999999999999,-0.19200302069226605,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,189.7286662980634,383.67618074768905,-400.5002416559943,584.8058771471044,40.08625835733377,155.01159667949895,351.0758972166654,-387.65780639638507,-0.0857708603143692,-0.2165849357843399,0.2336374819278717,-0.01973307877779007,-0.01288679987192154,-0.019190456718206406,0.33132444106997905,1,-8.308266108458369e-07,-3.771684908724886e-08
0.0010052,-0.13398948146322473,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,177.18680926453726,373.404376419169,-388.4957660944199,566.301391359224,32.52211746232341,153.10440063457648,346.5317687986974,-382.950164794823,-0.2684337794780731,-0.677837610244751,0.7312062382698059,-0.007489446084946394,-0.001498701167292893,-0.004138772375881672,1.0325979616333916,1,-8.697108359636704e-07,-3.7780912785928425e-08
0.0010053,-0.07874556019065843,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,167.74904813735697,365.8996564284463,-379.14805032649303,552.3017383770512,27.17233110192366,151.72473144512293,343.135009765495,-379.3147583006828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-8.989478843580995e-07,-3.779485075240395e-08
0.0010054,-0.02352463130381459,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,167.60207570516403,365.8385417746984,-379.0330008609825,552.1419386477489,27.08486212821137,151.72468566875568,343.1349487303387,-379.31469726552655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-8.989478843580995e-07,-3.779485075240395e-08
0.0010054999999999999,0.03168591773453054,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,167.45506405224248,365.77739967086677,-378.91794482651585,551.9821060505599,26.997557264697672,151.7246246335994,343.13488769518244,-379.3146362303703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-8.989478843580995e-07,-3.779485075240395e-08
0.0010056,0.08686323778702233,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,167.30808441170163,365.71628702924363,-378.80288208943193,551.8222963699567,26.910488962799654,151.7245788572322,343.1348266600262,-379.31457519521405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-8.989478843580995e-07,-3.779485075240395e-08
0.0010057,0.14205049478334408,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,167.16111814010574,365.65517889136464,-378.68786077149974,551.6625224522945,26.823618048143796,151.72453308086494,343.13476562486994,-379.3145446776359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-8.989478843580995e-07,-3.779485075240395e-08
0.0010058,0.19720587424477756,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,167.01411402527916,365.59400285696506,-378.57281098220847,551.5026739631514,26.73692269301796,151.72447204570867,343.1346740721355,-379.3144836424797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-8.989478843580995e-07,-3.779485075240395e-08
0.0010059,0.25234828258842495,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,166.86714408652423,365.53289153689866,-378.4577543932837,551.3428720260667,26.650476494318482,151.72442626934142,343.13461303697926,-379.3144226073234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-8.989478843580995e-07,-3.779485075240395e-08
