time_s,increment,gap_um,contact_node,wall_element,triangle_index
0.0007,7000,201.85404902402033,119,450,898
0.0007000999999999999,7001,201.8199296576008,119,450,898
0.0007002,7002,201.78580390394671,119,450,898
0.0007003,7003,201.75166499777347,119,450,898
0.0007004,7004,201.71751574603223,119,450,898
0.0007005,7005,201.68335459402638,119,450,898
0.0007006,7006,201.64918570211535,119,450,898
0.0007007,7007,201.61500095397733,119,450,898
0.0007008,7008,201.58080586026927,119,450,898
0.0007009,7009,201.54659761890971,119,450,898
0.000701,7010,201.51238299107646,119,450,898
0.0007011,7011,201.47815240801927,119,450,898
0.0007012,7012,201.44391418909788,119,450,898
0.0007013,7013,201.4096602153275,119,450,898
0.0007013999999999999,7014,201.37539570088754,119,450,898
0.0007015,7015,201.34112209662993,119,450,898
0.0007015999999999999,7016,201.30683815225913,119,450,898
0.0007017,7017,201.2725409592778,119,450,898
0.0007017999999999999,7018,201.2382307236844,119,450,898
0.0007019,7019,201.2039141050461,119,450,898
0.0007019999999999999,7020,201.1695802834867,119,450,898
0.0007021,7021,201.13523737579985,119,450,898
0.0007021999999999999,7022,201.1008840303774,119,450,898
0.0007023,7023,201.06652159674127,119,450,898
0.0007023999999999999,7024,201.0321420660074,119,450,898
0.0007025,7025,200.99775605293146,119,450,898
0.0007026,7026,200.96335689912434,119,450,898
0.0007027,7027,200.92894741074795,119,450,898
0.0007028,7028,200.89452602979586,119,450,898
0.0007029,7029,200.86009036083,119,450,898
0.000703,7030,200.82564821112612,119,450,898
0.0007031,7031,200.79119292337597,119,450,898
0.0007032,7032,200.75672845049894,119,450,898
0.0007033,7033,200.72224698615634,119,450,898
0.0007034,7034,200.68775904270848,119,450,898
0.0007034999999999999,7035,200.65325796334295,119,450,898
0.0007036,7036,200.6187465512052,119,450,898
0.0007036999999999999,7037,200.58422200216881,119,450,898
0.0007038,7038,200.54968827416664,119,450,898
0.0007038999999999999,7039,200.5151401585925,119,450,898
0.000704,7040,200.48058025865777,119,450,898
0.0007040999999999999,7041,200.44601669164317,119,450,898
0.0007042,7042,200.41143322764512,119,450,898
0.0007042999999999999,7043,200.37684339042414,119,450,898
0.0007044,7044,200.3422364672895,119,450,898
0.0007044999999999999,7045,200.30762306912223,119,450,898
0.0007046,7046,200.2729966392309,119,450,898
0.0007046999999999999,7047,200.23836103379736,119,450,898
0.0007048,7048,200.20371114682243,119,450,898
0.0007049,7049,200.1690519820756,119,450,898
0.000705,7050,200.1343797878517,119,450,898
0.0007051,7051,200.0997012238897,119,450,898
0.0007052,7052,200.06500547489293,119,450,898
0.0007053,7053,200.03030065365783,119,450,898
0.0007054,7054,199.9955855081863,119,450,898
0.0007055,7055,199.9608571332376,119,450,898
0.0007056,7056,199.92611573198926,119,450,898
0.0007057,7057,199.8913639084242,119,450,898
0.0007057999999999999,7058,199.85660301283397,119,450,898
0.0007059,7059,199.82182899108304,119,450,898
0.0007059999999999999,7060,199.78704454826118,119,450,898
0.0007061,7061,199.7522469801832,119,450,898
0.0007061999999999999,7062,199.71744034183155,119,450,898
0.0007063,7063,199.68261933045403,119,450,898
0.0007063999999999999,7064,199.64778914855984,119,450,898
0.0007065,7065,199.6129459447866,119,450,898
0.0007065999999999999,7066,199.57809627583651,119,450,898
0.0007067,7067,199.54322952966135,119,450,898
0.0007067999999999999,7068,199.5083537172276,119,450,898
0.0007069,7069,199.47346748811233,119,450,898
0.000707,7070,199.4385681377819,119,450,898
0.0007071,7071,199.40365576877224,119,450,898
0.0007072,7072,199.36873683353062,119,450,898
0.0007073,7073,199.3338010304641,119,450,898
0.0007074,7074,199.29885596015575,119,450,898
0.0007075,7075,199.26390057663758,119,450,898
0.0007076,7076,199.22893602583494,119,450,898
0.0007077,7077,199.1939571113877,119,450,898
0.0007078,7078,199.15896642876572,119,450,898
0.0007078999999999999,7079,199.12396533248733,119,450,898
0.000708,7080,199.08895382584151,119,450,898
0.0007080999999999999,7081,199.05392659904152,119,450,898
0.0007082,7082,199.01889291522517,119,450,898
0.0007082999999999999,7083,198.98384881896524,119,450,898
0.0007084,7084,198.94878900779074,119,450,898
0.0007084999999999999,7085,198.9137187848463,119,450,898
0.0007086,7086,198.87863815521328,119,450,898
0.0007086999999999999,7087,198.84354170674015,119,450,898
0.0007088,7088,198.8084389049437,119,450,898
0.0007088999999999999,7089,198.77332569379186,119,450,898
0.000709,7090,198.7381966675706,119,450,898
0.0007090999999999999,7091,198.7030612888653,119,450,898
0.0007092,7092,198.66791155105494,119,450,898
0.0007093,7093,198.63274995080874,119,450,898
0.0007094,7094,198.59757804828405,119,450,898
0.0007095,7095,198.56239573898674,119,450,898
0.0007096,7096,198.5271976175972,119,450,898
0.0007097,7097,198.4919891938057,119,450,898
0.0007098,7098,198.4567742163556,119,450,898
0.0007099,7099,198.42154363245572,119,450,898
0.00071,7100,198.38630254334907,119,450,898
0.0007101,7101,198.3510484494384,119,450,898
0.0007101999999999999,7102,198.31578790487885,119,450,898
0.0007103,7103,198.28051030459596,119,450,898
0.0007103999999999999,7104,198.24522365234495,119,450,898
0.0007105,7105,198.20992659966552,119,450,898
0.0007105999999999999,7106,198.1746203944371,119,450,898
0.0007107,7107,198.13929723705357,119,450,898
0.0007107999999999999,7108,198.10396482608562,119,450,898
0.0007109,7109,198.06861826955364,119,450,898
0.0007109999999999999,7110,198.03326516261114,119,450,898
0.0007111,7111,197.9979003043538,119,450,898
0.0007111999999999999,7112,197.96252109909662,119,450,898
0.0007113,7113,197.92713274391556,119,450,898
0.0007113999999999999,7114,197.8917301443318,119,450,898
0.0007115,7115,197.85631569045142,119,450,898
0.0007116,7116,197.82089479368975,119,450,898
0.0007117,7117,197.78545965368247,119,450,898
0.0007118,7118,197.750011414494,119,450,898
0.0007119,7119,197.7145540301218,119,450,898
0.000712,7120,197.67908365064753,119,450,898
0.0007121,7121,197.64360277555355,119,450,898
0.0007122,7122,197.60810890784546,119,450,898
0.0007123,7123,197.57260599460696,119,450,898
0.0007124,7124,197.53709269208042,119,450,898
0.0007124999999999999,7125,197.50156629368524,119,450,898
0.0007126,7126,197.46602680354562,119,450,898
0.0007126999999999999,7127,197.43047702358757,119,450,898
0.0007128,7128,197.3949140496418,119,450,898
0.0007128999999999999,7129,197.35934213746012,119,450,898
0.000713,7130,197.3237597338803,119,450,898
0.0007130999999999999,7131,197.28816434106864,119,450,898
0.0007132,7132,197.25255585909719,119,450,898
0.0007132999999999999,7133,197.21693709057888,119,450,898
0.0007134,7134,197.18130907978627,119,450,898
0.0007134999999999999,7135,197.14566808116254,119,450,898
0.0007136,7136,197.11001409577227,119,450,898
0.0007137,7137,197.07434962381828,119,450,898
0.0007138,7138,197.03867216819287,119,450,898
0.0007139,7139,197.0029882748829,119,450,898
0.000714,7140,196.96728744851993,119,450,898
0.0007141,7141,196.9315774845003,119,450,898
0.0007142,7142,196.8958544349566,119,450,898
0.0007143,7143,196.8601210018311,119,450,898
0.0007144,7144,196.82437853557954,119,450,898
0.0007145,7145,196.78862298559633,119,450,898
0.0007145999999999999,7146,196.75285310685027,119,450,898
0.0007147,7147,196.7170741947554,119,450,898
0.0007147999999999999,7148,196.68128614824775,119,450,898
0.0007149,7149,196.64548377294156,119,450,898
0.0007149999999999999,7150,196.60966841976256,119,450,898
0.0007151,7151,196.57384383143426,119,450,898
0.0007151999999999999,7152,196.53800896750758,119,450,898
0.0007153,7153,196.50216112316306,119,450,898
0.0007153999999999999,7154,196.46630020143002,119,450,898
0.0007155,7155,196.43043014644368,119,450,898
0.0007155999999999999,7156,196.3945497175449,119,450,898
0.0007157,7157,196.35865226171794,119,450,898
0.0007157999999999999,7158,196.32274848192722,119,450,898
0.0007159,7159,196.28683567232792,119,450,898
0.000716,7160,196.25090573914682,119,450,898
0.0007161,7161,196.21496677712125,119,450,898
0.0007162,7162,196.17901349577284,119,450,898
0.0007163,7163,196.1430510879159,119,450,898
0.0007164,7164,196.10707570565006,119,450,898
0.0007165,7165,196.07109389919995,119,450,898
0.0007166,7166,196.03509507274273,119,450,898
0.0007167,7167,195.9990872214344,119,450,898
0.0007168,7168,195.96306235331468,119,450,898
0.0007168999999999999,7169,195.9270310605929,119,450,898
0.000717,7170,195.89099064318674,119,450,898
0.0007170999999999999,7171,195.85493601288078,119,450,898
0.0007172,7172,195.81887225830488,119,450,898
0.0007172999999999999,7173,195.78279148831876,119,450,898
0.0007174,7174,195.7467016964273,119,450,898
0.0007174999999999999,7175,195.71060153889502,119,450,898
0.0007176,7176,195.6744922588514,119,450,898
0.0007176999999999999,7177,195.6383659633777,119,450,898
0.0007178,7178,195.60223335252488,119,450,898
0.0007178999999999999,7179,195.56608372915184,119,450,898
0.000718,7180,195.5299250875375,119,450,898
0.0007180999999999999,7181,195.49375597882386,119,450,898
0.0007182,7182,195.4575751517694,119,450,898
0.0007183,7183,195.42138282125526,119,450,898
0.0007184,7184,195.3851785662905,119,450,898
0.0007185,7185,195.3489640532651,119,450,898
0.0007186,7186,195.31273647542835,119,450,898
0.0007187,7187,195.27649593882933,119,450,898
0.0007188,7188,195.24024493902888,119,450,898
0.0007189,7189,195.2039849263912,119,450,898
0.000719,7190,195.16771195247435,119,450,898
0.0007191,7191,195.13142851873926,119,450,898
0.0007191999999999999,7192,195.09513212856186,119,450,898
0.0007193,7193,195.05882277943002,119,450,898
0.0007193999999999999,7194,195.02250026896823,119,450,898
0.0007195,7195,194.98617144910452,119,450,898
0.0007195999999999999,7196,194.94982957334952,119,450,898
0.0007197,7197,194.91347734029605,119,450,898
0.0007197999999999999,7198,194.87710945020584,119,450,898
0.0007199,7199,194.84073120611882,119,450,898
0.0007199999999999999,7200,194.80434655239037,119,450,898
0.0007201,7201,194.76794229889126,119,450,898
0.0007201999999999999,7202,194.73153163729373,119,450,898
0.0007203,7203,194.6951079210963,119,450,898
0.0007204,7204,194.65867385174013,119,450,898
0.0007205,7205,194.62223077661076,119,450,898
0.0007206,7206,194.58577070500394,119,450,898
0.0007207,7207,194.54930152497877,119,450,898
0.0007208,7208,194.5128220973411,119,450,898
0.0007209,7209,194.47632951501072,119,450,898
0.000721,7210,194.43982408763216,119,450,898
0.0007211,7211,194.40330820845315,119,450,898
0.0007212,7212,194.3667833270284,119,450,898
0.0007212999999999999,7213,194.33024145304302,119,450,898
0.0007214,7214,194.29369317413608,119,450,898
0.0007214999999999999,7215,194.25712924753032,119,450,898
0.0007216,7216,194.22055891998795,119,450,898
0.0007216999999999999,7217,194.18397430276536,119,450,898
0.0007218,7218,194.1473766405768,119,450,898
0.0007218999999999999,7219,194.11076997609038,119,450,898
0.000722,7220,194.07415026626308,119,450,898
0.0007220999999999999,7221,194.0375175119132,119,450,898
0.0007222,7222,194.00087451666107,119,450,898
0.0007222999999999999,7223,193.96422242260402,119,450,898
0.0007224,7224,193.92755604198155,119,450,898
0.0007224999999999999,7225,193.89088066382706,119,450,898
0.0007226,7226,193.85419224316072,119,450,898
0.0007227,7227,193.81749078122644,119,450,898
0.0007228,7228,193.7748443963964,130,441,880
0.0007229,7229,193.72704272270647,130,441,880
0.000723,7230,193.6792208716107,130,441,880
0.0007231,7231,193.63138450851872,130,441,880
0.0007232,7232,193.5835370479505,130,441,880
0.0007233,7233,193.53567225976082,130,441,880
0.0007234,7234,193.4877963758801,130,441,880
0.0007235,7235,193.43989975081192,130,441,880
0.0007235999999999999,7236,193.39198918708107,130,441,880
0.0007237,7237,193.34407037489459,130,441,880
0.0007237999999999999,7238,193.29612798058028,130,441,880
0.0007239,7239,193.2481745090507,130,441,880
0.0007239999999999999,7240,193.20020370257512,130,441,880
0.0007241,7241,193.15222180605124,130,441,880
0.0007241999999999999,7242,193.10421916170466,130,441,880
0.0007243,7243,193.0562054437965,130,441,880
0.0007243999999999999,7244,193.00818063874658,130,441,880
0.0007245,7245,192.96013225839505,130,441,880
0.0007245999999999999,7246,192.9120728084075,130,441,880
0.0007247,7247,192.86399601433658,130,441,880
0.0007247999999999999,7248,192.81591098179393,130,441,880
0.0007249,7249,192.76780580632712,130,441,880
0.000725,7250,192.719686135406,130,441,880
0.0007251,7251,192.6715491254877,130,441,880
0.0007252,7252,192.62340389348094,130,441,880
0.0007253,7253,192.57523849485744,130,441,880
0.0007254,7254,192.52705578980797,130,441,880
0.0007255,7255,192.47885859147758,130,441,880
0.0007256,7256,192.4306503322186,130,441,880
0.0007257,7257,192.38242474025247,130,441,880
0.0007258,7258,192.33418808834625,130,441,880
0.0007258999999999999,7259,192.2859278746376,130,441,880
0.000726,7260,192.23765943292253,130,441,880
0.0007260999999999999,7261,192.18937084623795,130,441,880
0.0007262,7262,192.1410740190611,130,441,880
0.0007262999999999999,7263,192.09275987742186,130,441,880
0.0007264,7264,192.04442843919293,130,441,880
0.0007264999999999999,7265,191.99608251812703,130,441,880
0.0007266,7266,191.9477227006353,130,441,880
0.0007266999999999999,7267,191.89934840385172,130,441,880
0.0007268,7268,191.8509539835232,130,441,880
0.0007268999999999999,7269,191.80254508519252,130,441,880
0.000727,7270,191.7541251364931,130,441,880
0.0007271,7271,191.70569069905397,130,441,880
0.0007272,7272,191.6572361422535,130,441,880
0.0007273,7273,191.60877335218655,130,441,880
0.0007274,7274,191.5602904460067,130,441,880
0.0007275,7275,191.51179306750248,130,441,880
0.0007276,7276,191.4632846289079,130,441,880
0.0007277,7277,191.41475265100104,130,441,880
0.0007278,7278,191.36621245894136,130,441,880
0.0007279,7279,191.31765838289064,130,441,880
0.0007279999999999999,7280,191.2690835974255,130,441,880
0.0007281,7281,191.22049492930557,130,441,880
0.0007281999999999999,7282,191.17189180957752,130,441,880
0.0007283,7283,191.12328046535546,130,441,880
0.0007283999999999999,7284,191.07464900128608,130,441,880
0.0007285,7285,191.02600025957622,130,441,880
0.0007285999999999999,7286,190.97733705652237,130,441,880
0.0007287,7287,190.92865656293333,130,441,880
0.0007287999999999999,7288,190.87996219576382,130,441,880
0.0007289,7289,190.8312533818058,130,441,880
0.0007289999999999999,7290,190.78253634926972,130,441,880
0.0007291,7291,190.73379296328346,130,441,880
0.0007291999999999999,7292,190.68503854889912,130,441,880
0.0007293,7293,190.63627591918586,130,441,880
0.0007294,7294,190.58748976574748,130,441,880
0.0007295,7295,190.53869257110156,130,441,880
0.0007296,7296,190.48987811117212,130,441,880
0.0007297,7297,190.44104637146268,130,441,880
0.0007298,7298,190.39220641875002,130,441,880
0.0007299,7299,190.3433463776014,130,441,880
0.00073,7300,190.29447187308688,130,441,880
0.0007301,7301,190.24558634651055,130,441,880
0.0007302,7302,190.19667731943923,130,441,880
0.0007302999999999999,7303,190.1477572459853,130,441,880
0.0007304,7304,190.09882615302814,130,441,880
0.0007304999999999999,7305,190.0498743900018,130,441,880
0.0007306,7306,190.00090875572144,130,441,880
0.0007306999999999999,7307,189.951928692089,130,441,880
0.0007308,7308,189.90293136108576,130,441,880
0.0007308999999999999,7309,189.85392300077845,130,441,880
0.000731,7310,189.80489738817204,130,441,880
0.0007310999999999999,7311,189.75585733807193,130,441,880
0.0007312,7312,189.70680343499157,130,441,880
0.0007312999999999999,7313,189.65772885594484,130,441,880
0.0007314,7314,189.60864326832166,130,441,880
0.0007314999999999999,7315,189.55954665635858,130,441,880
0.0007316,7316,189.51042654703767,130,441,880
0.0007317,7317,189.46129543030096,130,441,880
0.0007318,7318,189.41214986785957,130,441,880
0.0007319,7319,189.3629904740867,130,441,880
0.000732,7320,189.31381042605327,130,441,880
0.0007321,7321,189.26461934551352,130,441,880
0.0007322,7322,189.21541102656212,130,441,880
0.0007323,7323,189.16619170652945,130,441,880
0.0007323999999999999,7324,189.11695511792192,130,441,880
0.0007325,7325,189.06770411946616,130,441,880
0.0007325999999999999,7326,189.01843304682086,130,441,880
0.0007327,7327,188.96914754809413,130,441,880
0.0007327999999999999,7328,188.91985105290905,130,441,880
0.0007329,7329,188.87053731258698,130,441,880
0.0007329999999999999,7330,188.82121256111668,130,441,880
0.0007331,7331,188.77186715335398,130,441,880
0.0007331999999999999,7332,188.72250792873837,130,441,880
0.0007333,7333,188.67313428499932,130,441,880
0.0007333999999999999,7334,188.62374681078208,130,441,880
0.0007335,7335,188.5743386852791,130,441,880
0.0007335999999999999,7336,188.52491956960628,130,441,880
0.0007337,7337,188.47549227512846,130,441,880
0.0007338,7338,188.42603869808585,130,441,880
0.0007339,7339,188.37657410515035,130,441,880
0.000734,7340,188.327095115174,130,441,880
0.0007341,7341,188.27759888999415,130,441,880
0.0007342,7342,188.22809168191904,130,441,880
0.0007343,7343,188.17856722637183,130,441,880
0.0007344,7344,188.12902555323552,130,441,880
0.0007345,7345,188.0794666647132,130,441,880
0.0007346,7346,188.02989958971847,130,441,880
0.0007346999999999999,7347,187.98031247868428,130,441,880
0.0007348,7348,187.93071096304288,130,441,880
0.0007348999999999999,7349,187.88109223593918,130,441,880
0.000735,7350,187.8314625029584,130,441,880
0.0007350999999999999,7351,187.78181555966657,130,441,880
0.0007352,7352,187.73215421710802,130,441,880
0.0007352999999999999,7353,187.6824790783399,130,441,880
0.0007354,7354,187.63278329266282,130,441,880
0.0007354999999999999,7355,187.58307653439184,130,441,880
0.0007356,7356,187.53335880543705,130,441,880
0.0007356999999999999,7357,187.48361761022414,130,441,880
0.0007358,7358,187.43386544633822,130,441,880
0.0007358999999999999,7359,187.38409606540898,130,441,880
0.000736,7360,187.33431230812886,130,441,880
0.0007361,7361,187.28451473289823,130,441,880
0.0007362,7362,187.23470278201043,130,441,880
0.0007363,7363,187.18487361802514,130,441,880
0.0007364,7364,187.13502725850643,130,441,880
0.0007365,7365,187.08516992190843,130,441,880
0.0007366,7366,187.03529537725996,130,441,880
0.0007367,7367,186.9854064463273,130,441,880
0.0007368,7368,186.9354974877659,130,441,880
0.0007369,7369,186.88558039146804,130,441,880
0.0007369999999999999,7370,186.83564609070137,130,441,880
0.0007371,7371,186.7856946003116,130,441,880
0.0007371999999999999,7372,186.7357258956286,130,441,880
0.0007373,7373,186.68574623353902,130,441,880
0.0007373999999999999,7374,186.63575219431144,130,441,880
0.0007375,7375,186.585738147717,130,441,880
0.0007375999999999999,7376,186.53571595630578,130,441,880
0.0007377,7377,186.4856765665188,130,441,880
0.0007377999999999999,7378,186.43561998186743,130,441,880
0.0007379,7379,186.38554620275323,130,441,880
0.0007379999999999999,7380,186.3354552437358,130,441,880
0.0007381,7381,186.28535332144543,130,441,880
0.0007381999999999999,7382,186.235237044574,130,441,880
0.0007383,7383,186.18510356236743,130,441,880
0.0007384,7384,186.1349563134797,130,441,880
0.0007385,7385,186.0847946977826,130,441,880
0.0007386,7386,186.03461590766636,130,441,880
0.0007387,7387,185.98441993153673,130,441,880
0.0007388,7388,185.93421580746443,130,441,880
0.0007389,7389,185.88398547596685,130,441,880
0.000739,7390,185.8337469966051,130,441,880
0.0007390999999999999,7391,185.78349475925867,130,441,880
0.0007392,7392,185.73322193186522,130,441,880
0.0007392999999999999,7393,185.68293815325367,130,441,880
0.0007394,7394,185.63263720990184,130,441,880
0.0007394999999999999,7395,185.58232813889884,130,441,880
0.0007396,7396,185.5319928404967,130,441,880
0.0007396999999999999,7397,185.4816465958722,130,441,880
0.0007398,7398,185.43128600958912,130,441,880
0.0007398999999999999,7399,185.38090825115512,130,441,880
0.00074,7400,185.33051954811677,130,441,880
0.0007400999999999999,7401,185.28011368716847,130,441,880
0.0007402,7402,185.22969065614416,130,441,880
0.0007402999999999999,7403,185.1792504550769,130,441,880
0.0007404,7404,185.1288021350073,130,441,880
0.0007405,7405,185.07833382572554,130,441,880
0.0007406,7406,185.027851184946,130,441,880
0.0007407,7407,184.97735137960387,130,441,880
0.0007408,7408,184.92684065165273,130,441,880
0.0007409,7409,184.8763127454176,130,441,880
0.000741,7410,184.8257676921576,130,441,880
0.0007411,7411,184.77520547777993,130,441,880
0.0007412,7412,184.7246351651312,130,441,880
0.0007413,7413,184.67404487336225,130,441,880
0.0007413999999999999,7414,184.6234402293123,130,441,880
0.0007415,7415,184.57281845618724,130,441,880
0.0007415999999999999,7416,184.5221857407539,130,441,880
0.0007417,7417,184.4715358855614,130,441,880
0.0007417999999999999,7418,184.42086887502134,130,441,880
0.0007419,7419,184.37018753351134,130,441,880
0.0007419999999999999,7420,184.31949246028213,130,441,880
0.0007421,7421,184.26877683113182,130,441,880
0.0007421999999999999,7422,184.21805368529562,130,441,880
0.0007423,7423,184.16730998458806,130,441,880
0.0007423999999999999,7424,184.11654915061234,130,441,880
0.0007425,7425,184.0657802154843,130,441,880
0.0007425999999999999,7426,184.01499131669567,130,441,880
0.0007427,7427,183.96419149991553,130,441,880
0.0007428,7428,183.9133711469583,130,441,880
0.0007429,7429,183.86253706064025,130,441,880
0.000743,7430,183.81168865106002,130,441,880
0.0007431,7431,183.76082311754084,130,441,880
0.0007432,7432,183.70994667024198,130,441,880
0.0007433,7433,183.6590530855307,130,441,880
0.0007434,7434,183.60814236289406,130,441,880
0.0007435,7435,183.55721733978916,130,441,880
0.0007436,7436,183.50627857381974,130,441,880
0.0007436999999999999,7437,183.45531928199765,130,441,880
0.0007438,7438,183.40434909859368,130,441,880
0.0007438999999999999,7439,183.35336799297602,130,441,880
0.000744,7440,183.30236354758495,130,441,880
0.0007440999999999999,7441,183.25134821306105,130,441,880
0.0007442,7442,183.20031573642314,130,441,880
0.0007442999999999999,7443,183.14926614717137,130,441,880
0.0007444,7444,183.0982084738311,130,441,880
0.0007444999999999999,7445,183.047127452432,130,441,880
0.0007446,7446,182.99603271427534,130,441,880
0.0007446999999999999,7447,182.94492368567288,130,441,880
0.0007448,7448,182.89380375970035,130,441,880
0.0007449,7449,182.84266671351963,130,441,880
0.000745,7450,182.7915091567902,130,441,880
0.0007451,7451,182.74034411043803,130,441,880
0.0007452,7452,182.68915572551694,130,441,880
0.0007453,7453,182.6379592637804,130,441,880
0.0007454,7454,182.58674570313053,130,441,880
0.0007455,7455,182.5355150283516,130,441,880
0.0007456,7456,182.48426724140808,130,441,880
0.0007457,7457,182.43300856574228,130,441,880
0.0007457999999999999,7458,182.3817265726431,130,441,880
0.0007459,7459,182.330439914026,130,441,880
0.0007459999999999999,7460,182.27913274171786,130,441,880
0.0007461,7461,182.22780564628758,130,441,880
0.0007461999999999999,7462,182.17647049804106,130,441,880
0.0007463,7463,182.12511824515184,130,441,880
0.0007463999999999999,7464,182.07374888925904,130,441,880
0.0007465,7465,182.0223686664339,130,441,880
0.0007465999999999999,7466,181.97097132794372,130,441,880
0.0007467,7467,181.9195569168642,130,441,880
0.0007467999999999999,7468,181.86812820938917,130,441,880
0.0007469,7469,181.8166795881035,130,441,880
0.0007469999999999999,7470,181.76522292018942,130,441,880
0.0007471,7471,181.7137491580952,130,441,880
0.0007472,7472,181.66225549850702,130,441,880
0.0007473,7473,181.61074754830648,130,441,880
0.0007474,7474,181.55923155399464,130,441,880
0.0007475,7475,181.5076956538556,130,441,880
0.0007476,7476,181.45614267736818,130,441,880
0.0007477,7477,181.4045754138784,130,441,880
0.0007478,7478,181.3529944805462,130,441,880
0.0007479,7479,181.30139927550965,130,441,880
0.000748,7480,181.24978699960172,130,441,880
0.0007480999999999999,7481,181.19815762287305,130,441,880
0.0007482,7482,181.14651117818522,130,441,880
0.0007482999999999999,7483,181.09485388538397,130,441,880
0.0007484,7484,181.0431794965676,130,441,880
0.0007484999999999999,7485,180.9914908563293,130,441,880
0.0007486,7486,180.9397885419827,130,441,880
0.0007486999999999999,7487,180.8880657452095,130,441,880
0.0007488,7488,180.8363292898369,130,441,880
0.0007488999999999999,7489,180.78457855835237,130,441,880
0.000749,7490,180.73281698668598,130,441,880
0.0007490999999999999,7491,180.6810321359181,130,441,880
0.0007492,7492,180.62923923186847,130,441,880
0.0007492999999999999,7493,180.57742645722251,130,441,880
0.0007494,7494,180.52559661194408,130,441,880
0.0007495,7495,180.47375874391423,130,441,880
0.0007496,7496,180.4219009792474,130,441,880
0.0007497,7497,180.3700289763414,130,441,880
0.0007498,7498,180.3181399070267,130,441,880
0.0007499,7499,180.266233773289,130,441,880
0.00075,7500,180.214316809462,130,441,880
0.0007501,7501,180.16238278264572,130,441,880
0.0007501999999999999,7502,180.1104345073131,130,441,880
0.0007503,7503,180.0584663738403,130,441,880
0.0007503999999999999,7504,180.00649019700606,130,441,880
0.0007505,7505,179.95449416402172,130,441,880
0.0007505999999999999,7506,179.90248388662692,130,441,880
0.0007507,7507,179.85045656868462,130,441,880
0.0007507999999999999,7508,179.7984121971118,130,441,880
0.0007509,7509,179.74635698821595,130,441,880
0.0007509999999999999,7510,179.69428472648625,130,441,880
0.0007511,7511,179.6421982268215,130,441,880
0.0007511999999999999,7512,179.59009187941137,130,441,880
0.0007513,7513,179.53797751178482,130,441,880
0.0007513999999999999,7514,179.48584328353374,130,441,880
0.0007515,7515,179.43369483618548,130,441,880
0.0007516,7516,179.3815293427513,130,441,880
0.0007517,7517,179.32935302087134,130,441,880
0.0007518,7518,179.27715344138892,130,441,880
0.0007519,7519,179.224943048259,130,441,880
0.000752,7520,179.17272464393378,130,441,880
0.0007521,7521,179.12048017024634,130,441,880
0.0007522,7522,179.06822768556532,130,441,880
0.0007523,7523,179.01595536682092,130,441,880
0.0007524,7524,178.96366880879276,130,441,880
0.0007524999999999999,7525,178.9113652442537,130,441,880
0.0007526,7526,178.8590446310629,130,441,880
0.0007526999999999999,7527,178.80671321483305,130,441,880
0.0007528,7528,178.754364751657,130,441,880
0.0007528999999999999,7529,178.70200209954652,130,441,880
0.000753,7530,178.6496258051245,130,441,880
0.0007530999999999999,7531,178.5972262828737,130,441,880
0.0007532,7532,178.5448187580776,130,441,880
0.0007532999999999999,7533,178.49239420887682,130,441,880
0.0007534,7534,178.43995884801907,130,441,880
0.0007534999999999999,7535,178.38750026290714,130,441,880
0.0007536,7536,178.33503087064204,130,441,880
0.0007536999999999999,7537,178.2825444546032,130,441,880
0.0007538,7538,178.23004102062524,130,441,880
0.0007539,7539,178.1775205808104,130,441,880
0.000754,7540,178.12499214680295,130,441,880
0.0007541,7541,178.0724438847688,130,441,880
0.0007542,7542,178.0198814331313,130,441,880
0.0007543,7543,177.96730196583252,130,441,880
0.0007544,7544,177.91471169884113,130,441,880
0.0007545,7545,177.86209820645163,130,441,880
0.0007546,7546,177.80947391562373,130,441,880
0.0007547,7547,177.75683884146122,130,441,880
0.0007547999999999999,7548,177.70418054559173,130,441,880
0.0007549,7549,177.65150805347446,130,441,880
0.0007549999999999999,7550,177.5988219709275,130,441,880
0.0007551,7551,177.5461216927614,130,441,880
0.0007551999999999999,7552,177.4934078124179,130,441,880
0.0007553,7553,177.44067352640772,130,441,880
0.0007553999999999999,7554,177.38792846523987,130,441,880
0.0007555,7555,177.3351664038675,130,441,880
0.0007555999999999999,7556,177.28238734177017,130,441,880
0.0007557,7557,177.22959409132739,130,441,880
0.0007557999999999999,7558,177.17678725924654,130,441,880
0.0007559,7559,177.1239572057065,130,441,880
0.0007559999999999999,7560,177.07111919301124,130,441,880
0.0007561,7561,177.01826420001134,130,441,880
0.0007562,7562,176.9653956024213,130,441,880
0.0007563,7563,176.91250662476955,130,441,880
0.0007564,7564,176.8596068684009,130,441,880
0.0007565,7565,176.80669013752228,130,441,880
0.0007566,7566,176.75376261292757,130,441,880
0.0007567,7567,176.70081190740294,130,441,880
0.0007568,7568,176.6478532346765,130,441,880
0.0007568999999999999,7569,176.59487478236767,130,441,880
0.000757,7570,176.54188214301104,130,441,880
0.0007570999999999999,7571,176.48886972418993,130,441,880
0.0007572,7572,176.43584934459489,130,441,880
0.0007572999999999999,7573,176.38280579060302,130,441,880
0.0007574,7574,176.3297514659374,130,441,880
0.0007574999999999999,7575,176.27668635944508,130,441,880
0.0007576,7576,176.22359809617265,130,441,880
0.0007576999999999999,7577,176.1704990528328,130,441,880
0.0007578,7578,176.11737964887257,130,441,880
