case,factor,time_s,theta_deg,omega_rock_rad_s,command_theta_deg
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.031740000000000004,7.017509672099286,141.82916935090668,12.877978507796412
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03175,7.0987362723273835,141.34663574355423,12.919594600731346
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.031760000000000004,7.179712498740444,140.8583222198577,12.960700650193335
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03177,7.26040646746099,140.36436030687736,13.001295033385926
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03178,7.340784980987204,139.86512425196014,13.041376147712384
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.031790000000000006,7.4209040701358555,139.36008821366465,13.080942410838965
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.0318,7.5007017651070775,138.84968924176093,13.119992260757282
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.031810000000000005,7.580232973423609,138.33370534020773,13.158524155846214
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03182,7.6594654088926175,137.8121233925754,13.196536574932432
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.031830000000000004,7.738368047278695,137.28527957337818,13.234028017350804
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03184,7.816994249530278,136.75289233055747,13.270997003003316
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03185,7.895312154375693,136.21495513792405,13.307442072417736
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03186,7.973291058327073,135.67187231499688,13.343361786805128
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03187,8.050984451562876,135.1232278503916,13.37875472811667
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.031880000000000006,8.128360046813906,134.56912694770404,13.413619499099662
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03189,8.205387440228645,134.00998258017577,13.447954723352588
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.031900000000000005,8.282119466477985,133.4452853644677,13.481759045379663
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03191,8.358525742962582,132.87521291278225,13.515031130644054
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.031920000000000004,8.434573938957044,132.3001970090887,13.547769665620887
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03193,8.51031766408638,131.7196094739346,13.57997335784878
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03194,8.585726115925016,131.13378691181902,13.611640935981182
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03195,8.660769019302096,130.5430601046681,13.642771149836275
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03196,8.735497561743253,129.94681906142907,13.67336277044654
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.031970000000000005,8.809853913014624,129.3456622501307,13.703414590107188
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03198,8.883891292898747,128.73920690432493,13.732925422423792
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.031990000000000005,8.95757780471701,128.12750415318897,13.761894102359285
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032,9.030883912440423,127.51102430325732,13.790319486279722
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032010000000000004,9.103861096759033,126.88923420701617,13.818200451999683
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03202,9.17647967144825,126.26231468104983,13.845535898826316
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03203,9.248709474105029,125.63071077938291,13.872324747603049
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032040000000000006,9.32060058181514,124.99380759522484,13.89856594075197
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03205,9.392125297459298,124.35188524036309,13.924258442315677
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032060000000000005,9.463252149613194,123.70536376082288,13.949401237998261
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03207,9.534032046737723,123.0535622488529,13.97399333520514
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032080000000000004,9.604436108612152,122.39687449946301,13.998033763082484
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03209,9.674435762721863,121.73564149838552,14.021521572555306
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032100000000000004,9.744078593734917,121.06919343879468,14.04445583636516
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03211,9.813337834949193,120.39797072488894,14.06683564910653
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03212,9.882183590622608,119.72223945112248,14.088660127262777
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032130000000000006,9.950666118490963,119.04137544153333,14.109928409240851
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03214,10.018729474057992,118.35612424180522,14.130639655405371
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032150000000000005,10.0864232809999,117.66585431759759,14.15079304811185
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03216,10.153718749488613,116.97082688380092,14.170387791738806
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032170000000000004,10.22058944678297,116.27151200350369,14.189423112719355
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03218,10.287080705598576,115.56720471543444,14.207898259571579
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03219,10.353165885965941,114.85827357354863,14.22581250292835
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.0322,10.418818166828595,114.14512380536328,14.243165135565981
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03221,10.484083594059728,113.42703277065327,14.259955472432285
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032220000000000006,10.548935253444183,112.70445051337472,14.27618285067349
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03223,10.613345935986427,111.9776947209263,14.291846629660473
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032240000000000005,10.677362421728498,111.24608695575778,14.306946191014097
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03225,10.7409564935229,110.51011407954621,14.321480938629497
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032260000000000004,10.804103177203963,109.76999694604403,14.33545029869976
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03227,10.866846683338228,109.02514021324251,14.348853719738436
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03228,10.929138689843251,108.27631429500713,14.361690672601448
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03229,10.991021321019629,107.52280953382004,14.373960650507842
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.0323,11.052470329168479,106.76497157801661,14.385663169059933
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032310000000000005,11.11345984571448,106.00326384713058,14.396797766262306
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03232,11.174033365752075,105.23691993915841,14.407364002540124
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032330000000000005,11.234165645007337,104.46637682504769,14.41736146075649
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03234,11.293831253621805,103.69203903679778,14.426789746228852
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032350000000000004,11.353073495634236,102.91313889019584,14.435648486744665
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03236,11.411867626094262,102.13018076090385,14.443937332576
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03237,11.470188791194609,101.34346465426792,14.451655956493436
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032380000000000006,11.528078361556275,100.55229900296257,14.458804053778909
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03239,11.58551217990214,99.75720122526602,14.465381342237768
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032400000000000005,11.642468321006277,98.95837386003966,14.471387562209943
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03241,11.69898480514258,98.15522569536239,14.47682247658014
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032420000000000004,11.755038615982475,97.34827031865659,14.481685870787256
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03243,11.810607611397685,96.53762198314408,14.485977552832809
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032440000000000004,11.865731202205266,95.7227898828003,14.489697353288546
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03245,11.920365250773838,94.9045403453666,14.492845125303107
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03246,11.974548438043206,94.08205798908324,14.49542074460785
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032470000000000006,12.028258059769094,93.2558470841595,14.49742410952173
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03248,12.081472589951003,92.42627855734065,14.498855140955333
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032490000000000005,12.134229751546133,91.59257495606266,14.499713782413988
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.0325,12.186507348722627,90.75528386870312,14.5
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032510000000000004,12.238284418962989,89.91467091207943,14.499713782413988
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03252,12.28959608572349,89.07005929550841,14.498855140955333
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03253,12.340422143053257,88.22198568759026,14.49742410952173
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03254,12.39074231551207,87.37062618051766,14.49542074460785
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03255,12.440591332346093,86.51541239338917,14.492845125303107
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032560000000000006,12.489948040634408,85.65684605797884,14.489697353288543
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03257,12.538793463611357,84.79505316939826,14.485977552832807
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032580000000000005,12.58716046086523,83.929550958034,14.481685870787253
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03259,12.63501316191264,83.06109683318815,14.476822476580137
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032600000000000004,12.682383714322919,82.18886889858105,14.471387562209934
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03261,12.729252519436846,81.31340644671981,14.465381342237766
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03262,12.775600800088567,80.43504337790613,14.458804053778898
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03263,12.821461302270531,79.55302778936804,14.451655956493434
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03264,12.866814989221476,78.66792602395164,14.443937332575999
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032650000000000005,12.911643751399367,77.77995143973897,14.435648486744658
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03266,12.95597810122565,76.88846927980332,14.426789746228849
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032670000000000005,12.999799825349996,75.99402598188162,14.417361460756482
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03268,13.0430920972376,75.09677564196114,14.40736400254012
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032690000000000004,13.085884351122203,74.19616325518457,14.39679776626229
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.0327,13.128158917311499,73.29268331358209,14.385663169059928
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03271,13.169899456344194,72.38647878237454,14.37396065050784
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032720000000000006,13.211134531992206,71.47707210458992,14.361690672601437
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03273,13.251846731925161,70.5648685829054,14.348853719738434
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032740000000000005,13.292020499944824,69.65005307016982,14.335450298699747
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03275,13.33168309851923,68.73218849006707,14.321480938629493
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032760000000000004,13.37080346288759,67.81190805727199,14.306946191014083
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03277,13.409410574533155,66.88848378750794,14.29184662966047
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032780000000000004,13.447486520539048,65.96249682999694,14.276182850673475
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03279,13.485017433090093,65.03412950297327,14.25995547243228
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.0328,13.522028675954784,64.10277897795561,14.243165135565977
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032810000000000006,13.558505338608926,63.168975585283825,14.225812502928337
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03282,13.594431743713411,62.232872421020794,14.207898259571571
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032830000000000005,13.629833733394246,61.2939394444387,14.18942311271934
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03284,13.664697759947213,60.35263963677447,14.170387791738799
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032850000000000004,13.69900638980348,59.40915230321785,14.150793048111833
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03286,13.732788191220468,58.46299205121583,14.130639655405366
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03287,13.766025427361908,57.51452400160226,14.109928409240833
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03288,13.79870617733061,56.56400369918158,14.088660127262772
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03289,13.830854550417154,55.61096038341952,14.066835649106523
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032900000000000006,13.862443423512593,54.656006612771165,14.04445583636514
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03291,13.893494608138793,53.698454351470446,14.021521572555297
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032920000000000005,13.923997893341744,52.73886335730474,13.998033763082462
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03293,13.953937390721466,51.777427358940734,13.973993335205133
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032940000000000004,13.983336866862455,50.81355036749192,13.94940123799824
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03295,14.012183499365936,49.84774396744367,13.92425844231567
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03296,14.040465313413252,48.880184586025464,13.898565940751949
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03297,14.068203187105269,47.91034576397164,13.87232474760304
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03298,14.095383258634124,46.93865218861508,13.845535898826324
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.032990000000000005,14.121995836030491,45.965332631666,13.818200451999658
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033,14.148060592352502,44.98989511772238,13.790319486279715
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033010000000000005,14.173564242827478,44.01265389699649,13.76189410235926
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03302,14.198499375987872,43.03393684559065,13.732925422423783
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033030000000000004,14.222881157939746,42.05324825085147,13.703414590107164
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03304,14.246700244267165,41.070814426963814,13.673362770446529
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03305,14.269948132478047,40.08706705581814,13.642771149836266
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033060000000000006,14.292640424635092,39.10147065556292,13.611640935981155
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03307,14.314757075373365,38.114573522107676,13.579973357848788
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033080000000000005,14.336317637583075,37.125800133056934,13.547769665620859
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03309,14.357310709528939,36.13563217264155,13.515031130644063
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033100000000000004,14.377727093726058,35.14427839308472,13.481759045379633
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03311,14.397583631212436,34.15121381866174,13.447954723352579
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033120000000000004,14.41687100998459,33.15682148302881,13.413619499099632
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03313,14.435579172500937,32.16138529282072,13.378754728116657
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03314,14.453725184394711,31.1643928962776,13.343361786805115
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033150000000000006,14.471298835960223,30.166127644409386,13.307442072417704
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03316,14.488293945392233,29.16697796657813,13.270997003003304
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033170000000000005,14.504721460353485,28.166410808801963,13.234028017350772
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03318,14.52057499616105,27.164639668887123,13.196536574932441
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033190000000000004,14.535849139078675,26.162152818474272,13.15852415584618
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.0332,14.550555057430529,25.158356687877635,13.119992260757272
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03321,14.56468384377218,24.153456244889192,13.080942410838931
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03322,14.578232262062553,23.148006751564594,13.041376147712372
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03323,14.591208695656523,22.141331118694406,13.001295033385915
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033240000000000006,14.60360357318416,21.134051421937514,12.9607006501933
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03325,14.61542615085409,20.125640384536204,12.919594600731333
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033260000000000005,14.62667011486154,19.116436692090556,12.877978507796374
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03327,14.637331630037606,18.106783755510584,12.835854014320606
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033280000000000004,14.647416998582388,17.096146804605414,12.793222783306806
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03329,14.656925564890543,16.084780128166308,12.750086497763077
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.0333,14.665849117949538,15.073128560717757,12.70644686063601
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03331,14.674196006729716,14.060619104259795,12.662305594743835
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03332,14.68196293964798,13.047467928112036,12.617664442708117
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033330000000000005,14.68914729840648,12.034196431248935,12.572525166885077
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03334,14.695752884226163,11.02016676766993,12.526889549296111
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033350000000000005,14.701776922103358,10.005609140822026,12.480759391557159
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03336,14.707217622939996,8.991096850709097,12.434136514807964
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033370000000000004,14.712079036800839,7.975898954434395,12.387022759639763
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03338,14.716357626439262,6.96069129354166,12.339419986023042
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03339,14.720054897640006,5.944934933485876,12.291330073233695
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033400000000000006,14.723170959079317,4.928928821976809,12.242754919779182
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03341,14.725703374311367,3.9130731947907273,12.193696443323445
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033420000000000005,14.727654008108173,2.8968063810810225,12.144156580611021
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03343,14.72902361654095,1.8803676473935185,12.094137287390982
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033440000000000004,14.729808755344642,0.8642424920915962,12.043640538339256
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03345,14.730013288695554,-0.15218062099682955,11.992668326981152
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033460000000000004,14.72963533814253,-1.1686728280085399,11.941222665612177
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03347,14.728673747833845,-2.184689267901641,11.88930558521907
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03348,14.727131114089161,-3.2009147377778335,11.836919135399153
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033490000000000006,14.725006204869032,-4.217081449260052,11.78406538427982
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.0335,14.722300138818829,-5.232611703154458,11.73074641843673
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033510000000000005,14.719009370982647,-6.248284410581016,11.676964342811234
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03352,14.715138103599994,-7.2637478309016945,11.62272128062771
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033530000000000004,14.710686597661986,-8.278427106038311,11.56801937330925
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03354,14.705653194395662,-9.293180423705953,11.512860780393618
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03355,14.700038479201973,-10.307187148106395,11.457247679447487
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03356,14.693841604514299,-11.32103805313225,11.401182265980985
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03357,14.687063012086229,-12.334494156790061,11.344666753360512
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033580000000000006,14.67970887818321,-13.347045484872687,11.287703372721795
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03359,14.67176899269308,-14.359338091178811,11.23029437288163
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033600000000000005,14.663250871568906,-15.371121292545947,11.172442020248905
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03361,14.654156458248556,-16.381841474794864,11.114148598735571
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033620000000000004,14.644479119907182,-17.392223356800297,11.055416409665963
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03363,14.63422387929325,-18.401957701883504,10.996247771686471
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03364,14.623393264335846,-19.410476357451298,10.936645020673481
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03365,14.611980966183333,-20.418591760535527,10.876610509641678
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03366,14.599991030264022,-21.425904595363775,10.816146608650623
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033670000000000005,14.587429941234992,-22.43186933497414,10.75525570471167
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03368,14.574286796179736,-23.437346150672518,10.693940201693511
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033690000000000005,14.560573136843004,-24.44149357656494,10.632202520227079
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.0337,14.546278828383809,-25.444926380545052,10.570045097610464
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033710000000000004,14.531410656871543,-26.447394351699867,10.507470387712143
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03372,14.515972847144301,-27.448380199314272,10.444480860874656
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03373,14.499955749152658,-28.448555946628495,10.381079003816525
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033740000000000006,14.4833667123696,-29.4476475614783,10.317267319534615
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03375,14.466212267205428,-30.445100819752888,10.25304832720492
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033760000000000005,14.448478250278162,-31.441675290640173,10.188424562083261
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03377,14.430175815390129,-32.437017375136016,10.123398575405343
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033780000000000004,14.411308979899095,-33.43058444131071,10.057972934285628
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03379,14.39186551248778,-34.423199680736815,9.99215022161655
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033800000000000004,14.37185398635928,-35.414429017438266,9.925933035965949
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03381,14.351282306119169,-36.403767153033805,9.859323991475083
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03382,14.33013531373702,-37.39205237298516,9.792325717754826
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033830000000000006,14.308423950303876,-38.3788090095408,9.724940859782416
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.03384,14.286155014947955,-39.363568843171734,9.657172077796629
TRUECEL_MAGNETIC_ONLY_DAMPING_3P0X,3.0,0.033850000000000005,14.263313788375969,-40.34717154192599,9.589022047192897
