time_s,rp_x_mm,rp_y_mm,rp_z_mm,v_x_mm_s,v_y_mm_s,v_z_mm_s,s_displacement_mm,v_s_mm_s,rocking_angle_deg,omega_rock_rad_s,command_rocking_deg,Fmag1_N,Fmag2_N,Fmag3_N,Mmag1_Nmm,Mmag2_Nmm,Mmag3_Nmm
0.04,-8.430870362486584,-3.6005463103350905,-9.755898763614116,109.53837032741971,-7.568410472869874,23.51970699734158,2.212848457280256,112.28831125468278,-8.958655833316783,232.36518892773984,-1.4205902870109298e-14,2.8861707358e-05,-1.8279365307e-06,6.1341671719e-06,-0.00034633781806,-0.00050153810113,0.0018699176605
0.040010000000000004,-8.429775091289866,-3.6006220347704727,-9.755663619967805,109.56206920238354,-7.579989600677495,23.52261691046821,2.2139712219634817,112.31276774518685,-8.823538216692333,235.66302631303046,0.09110558750063644,2.8871263332000006e-05,-1.8285417518000005e-06,6.1361981656000015e-06,-0.0003443364112799986,-0.0005084442933400048,0.0018615685355999941
0.04002,-8.428679175479951,-3.6006979065617823,-9.755428329517462,109.58588363416884,-7.591573973693848,23.525510730455185,2.215094655542093,112.33733403657334,-8.686453634300678,238.94536803324624,0.1822075783086388,2.8880831893e-05,-1.8291477701e-06,6.1382318342e-06,-0.00034224355131,-0.00051524076379,0.0018528325017
0.04003,-8.427583259670037,-3.600773897562382,-9.755193039067118,109.60978964744287,-7.6031578645098685,23.52838357679579,2.2162180964916574,112.36198535538654,-8.547462499084014,242.21030160932406,0.27330237587343886,2.8890406258e-05,-1.8297541559e-06,6.1402667365e-06,-0.00034006224905,-0.00052193757936,0.0018437075034
0.040040000000000006,-8.426487273217582,-3.6008499647244716,-9.75495780601384,109.63379360161677,-7.61473461349488,23.531238217909074,2.2173415992077246,112.38672807284722,-8.406626437047233,245.45595381498424,0.36438638392845957,2.8899979551000008e-05,-1.8303604739000004e-06,6.142301411100001e-06,-0.00033779866365999837,-0.0005285622670300046,0.0018341864877999933
0.04005,-8.42539064215193,-3.600926179242489,-9.754722455958852,109.65790569073712,-7.626312310564962,23.53407861158583,2.21846576463534,112.41157346263708,-8.263852078379283,248.6839982741393,0.45545600663286917,2.8909544809e-05,-1.830966283e-06,6.1443343779e-06,-0.00033544600916,-0.00053507247432,0.0018242837329
0.040060000000000005,-8.4242937726677,-3.601002512969796,-9.75448704629922,109.68212459861473,-7.6378838027162965,23.536899955919054,2.2195901825648643,112.43651880112981,-8.119202031790355,251.89255808764128,0.5465076487141056,2.8919094983000007e-05,-1.8315711368000005e-06,6.146364138700002e-06,-0.00033300911106999825,-0.0005414901325100044,0.0018139914840999926
0.04007,-8.423197070959507,-3.6010789228585933,-9.754251723838975,109.7064412721535,-7.649443386688234,23.539704981825086,2.220714423313773,112.46155546397688,-7.972742919925495,255.07976788499045,0.6375377156090387,2.892862294e-05,-1.8321745834e-06,6.1483891777e-06,-0.00033048972374,-0.00054781955716,0.0018033094973
0.040080000000000005,-8.422099724638118,-3.601155495004479,-9.75401628437702,109.7308737994611,-7.6609977176129425,23.542495803177445,2.2218393276955997,112.48670196035414,-7.824377530364848,258.2472898208494,0.728542613606702,2.8938121472000007e-05,-1.8327761665000004e-06,6.150407962800002e-06,-0.00032788383105999817,-0.0005540299127200042,0.0017922516325999923
0.04009,-8.421002139898151,-3.601232171458493,-9.75378081511274,109.75542076768663,-7.672541076371935,23.545269469197592,2.222964477474127,112.51195594502668,-7.6741720310388075,261.39328383074826,0.8195187499893419,2.8947583296e-05,-1.8333754246e-06,6.152418946e-06,-0.00032519765585,-0.00056015514962,0.0017808020893
0.040100000000000004,-8.41990472293422,-3.601308924073998,-9.753545403245528,109.78007307400175,-7.684066809816718,23.548028733882198,2.224089456255878,112.53730869114887,-7.522195940119342,264.51586695439204,0.910462533175076,2.8957001059000006e-05,-1.8339718922000004e-06,6.154420564600002e-06,-0.00032242937564999803,-0.0005661760626900042,0.0017689721587999918
0.04011,-8.418806661357095,-3.601385839023945,-9.753309874376606,109.80484139485677,-7.695582032708062,23.550773769124348,2.225215098675329,112.56277109751227,-7.368349600160138,267.61669940889186,1.001370372858859,2.8966367342e-05,-1.8345650993e-06,6.1564112419e-06,-0.00031957732829,-0.0005720734982,0.0017567729041
0.04012,-8.41770836136139,-3.6014628584003465,-9.753074345507684,109.82973178602431,-7.70707960883812,23.553505468071833,2.2263409803149607,112.58834882032403,-7.2127021399584486,270.6939803270244,1.0922386801550452,2.8975674666e-05,-1.8351545724e-06,6.1583893883e-06,-0.00031664871461,-0.00057789357341,0.0017441781507
0.040130000000000006,-8.416610229141721,-3.601539968287505,-9.752838844233505,109.85472729329429,-7.718554334767666,23.556222766588,2.2274666980288966,112.61402476498615,-7.055326192208961,273.74585586107025,1.183063867738351,2.8984915494000008e-05,-1.8357398339000005e-06,6.1603534019000015e-06,-0.00031363896524999786,-0.0005835932675000039,0.001731215412999991
0.04014,-8.41551145230886,-3.6016172260824857,-9.752603225957614,109.87985419569227,-7.73001232715183,23.558927752007378,2.228593078488506,112.63982539850173,-6.896120166633087,276.7739494627315,1.2738423499857854,2.8994082237e-05,-1.8363204033e-06,6.1623016696e-06,-0.00031054903574,-0.00058917124548,0.0017178864438
0.040150000000000005,-8.414412843252032,-3.601694559487062,-9.752367694881112,109.90509384358725,-7.7414432005988285,23.561620275539823,2.229719281733376,112.6657318405866,-6.7352156202950635,279.7753806083422,1.3645705431185127,2.9003167258000005e-05,-1.8368957969000004e-06,6.164232568400002e-06,-0.0003073846425799978,-0.0005946679941400038,0.0017041648463999904
0.04016,-8.413313351163431,-3.6017720407994607,-9.752132017000578,109.93046488661025,-7.7528530261682596,23.5643004510272,2.2308463866710375,112.69176269750943,-6.57250914597324,282.75164687245655,1.455244865342614,2.9012162875e-05,-1.8374655282e-06,6.1661444657e-06,-0.00030414134366,-0.00060003433418,0.0016900865462
0.040170000000000004,-8.412213859074832,-3.6018496413211487,-9.751896339120044,109.95595807553893,-7.764235672019681,23.566971089771414,2.231973498979651,112.7179091436272,-6.408075638053083,285.70102648820625,1.5458617369913124,2.9021061370000006e-05,-1.8380291083000004e-06,6.168035720900001e-06,-0.00030082198024999765,-0.0006052870038300036,0.00167563990799999
0.04018,-8.411114299680843,-3.601927317452432,-9.751660718636575,109.98157138138383,-7.775585016586869,23.569627388079606,2.2331006697626465,112.74416782282628,-6.241992362282003,288.62177476546856,1.6364175806654713,2.9029854988e-05,-1.8385860461e-06,6.169904686e-06,-0.00029742926064,-0.00061044274296,0.0016608136966
0.040190000000000003,-8.41001432741793,-3.6020051414915386,-9.751424981151395,110.00731636492695,-7.786907098269996,23.57227513864023,2.234228277044028,112.77055159698784,-6.074153087317564,291.51542104158716,1.7269088213756434,2.903853594700001e-05,-1.8391358487000004e-06,6.1717497069000015e-06,-0.00029396080794999755,-0.0006154641971300034,0.0016456391835999893
0.04020000000000001,-8.408913881655014,-3.602083084739934,-9.751189213863894,110.0331910481771,-7.798195311991381,23.574913352457685,2.235356360148764,112.79705792142155,-5.904635309676688,294.3802447540751,1.8173318866824895,2.9047096440000007e-05,-1.8396780217000005e-06,6.173569124400001e-06,-0.0002904201408199975,-0.0006203803707100034,0.0016300926156999891
0.04021,-8.407813842086714,-3.602161103424498,-9.750953503973458,110.05918582374856,-7.809443600153043,23.577539155386468,2.2364840394485936,112.82367644570445,-5.733519983544326,297.21450471121443,1.9076832068381173,2.905552864e-05,-1.8402120693e-06,6.1753612749e-06,-0.00028680779406,-0.00062518398443,0.001614182551
0.040220000000000006,-8.406712919486637,-3.60223925548483,-9.750717677081312,110.085319917806,-7.820658374277757,23.580158273518883,2.2376126133588317,112.85042752452968,-5.56069814331021,300.01972916084077,1.9979592149273184,2.9063824706000007e-05,-1.8407374950000004e-06,6.177124492100001e-06,-0.0002831230389699974,-0.0006298496546900031,0.0015979332735999885
0.04023,-8.405611758467984,-3.6023175267544514,-9.750481820386844,110.11159131817854,-7.831832610270184,23.582767877106843,2.238741433587139,112.87730817198207,-5.3862507206040595,302.7942289955226,2.088156347007666,2.9071976789e-05,-1.8412538016e-06,6.1788571075e-06,-0.0002793696423,-0.00063441878138,0.0015813066317
0.040240000000000005,-8.404510765225368,-3.602395887982935,-9.750246050891763,110.13797519287111,-7.84296028030396,23.585368880004886,2.2398700774879523,112.90429396199012,-5.210261219600817,305.5363299167259,2.1782710422510325,2.9079977034000007e-05,-1.8417604916000005e-06,6.180557451800001e-06,-0.00027554680841999733,-0.0006388598077300031,0.001564335567299988
0.04025,-8.403409127369555,-3.602474382769975,-9.750010164280177,110.16451366283276,-7.854046770872895,23.587963207103588,2.2409993832710127,112.93142674885563,-5.03261817874058,308.2474938743918,2.2682997430833463,2.9087817588e-05,-1.8422570678e-06,6.1822238559e-06,-0.0002716550362,-0.00064315946,0.0015470350632
0.040260000000000004,-8.402307251095163,-3.6025529965132272,-9.749774218293535,110.19118190330224,-7.865086518876822,23.590549922507957,2.2421289414926955,112.9586817584902,-4.8534053757880224,310.9260361650855,2.358238895325856,2.9095490604000007e-05,-1.8427430330000005e-06,6.183854652100001e-06,-0.0002676979050199972,-0.0006473716557400029,0.0015293503086999877
0.04027,-8.40120554259681,-3.6026316710223107,-9.749538359391487,110.21796995352285,-7.876072601346617,23.59312992687084,2.2432583216056368,112.98604902522662,-4.672709258875456,313.570410948996,2.4480849483346288,2.9102988247e-05,-1.8432178911e-06,6.1854481752e-06,-0.00026367414247,-0.00065144031636,0.0015113431791
0.04028,-8.40010295106668,-3.60271050843292,-9.749302383487729,110.24491285219547,-7.887011249525286,23.59570327898944,2.2443885981546243,113.01356315413686,-4.4904162803485095,316.1820100861515,2.537834355141535,2.9110302699e-05,-1.8436811469e-06,6.1870027634e-06,-0.00025958537488,-0.00065537669394,0.0014930029735
0.040290000000000006,-8.399000765731166,-3.6027894061032066,-9.749066465508381,110.27197556061923,-7.897891028205031,23.598269977507417,2.2455184698508908,113.041189230296,-4.306681687456547,318.7582069847026,2.6274835725935692,2.9117426163000003e-05,-1.8441323066000002e-06,6.188516759800001e-06,-0.00025543357571999707,-0.0006592104865700026,0.001474298247899987
0.0403,-8.39789769736388,-3.6028684522332104,-9.748830459274954,110.2991930826823,-7.908718094239414,23.600831872332538,2.2466492311252417,113.06896219183615,-4.1213891789435895,321.30040104757586,2.7170290614930286,2.9124350872e-05,-1.8445708783e-06,6.1899885133e-06,-0.00025121883803,-0.00066289771565,0.0014552820524
0.040310000000000006,-8.396794390578014,-3.6029476026713425,-9.748594393964229,110.32654043945314,-7.919486488342291,23.603389952460397,2.2477802438707104,113.0968574890641,-3.934628002890291,323.8070351437201,2.8064672867375404,2.9131069089000003e-05,-1.8449963721000002e-06,6.191416380000001e-06,-0.000246942723399997,-0.0006664621144000025,0.0014359275671999862
0.04032,-8.395691251568186,-3.603026828167175,-9.748358415852891,110.35402258219402,-7.930188925108735,23.605941392189308,2.2489110793673137,113.12487891900729,-3.7464892741997207,326.27659844278287,2.895794717458912,2.913757312e-05,-1.8454083004e-06,6.192798724e-06,-0.00024260645535,-0.00066990892539,0.0014162312468
0.040330000000000005,-8.394587467945161,-3.6031062020898768,-9.748122320739844,110.38165222656251,-7.940831426815461,23.608489935574003,2.2500425776416852,113.1530400449501,-3.556854911233818,328.7103549765429,2.9850078271633342,2.9143855310000002e-05,-1.8458061786000002e-06,6.194133918900001e-06,-0.00023821106678999693,-0.0006732063977900023,0.0013962350291999862
0.04034,-8.393483207484978,-3.6031856656480734,-9.747886166022152,110.40942682942709,-7.951407153585929,23.61103657161006,2.251174559352637,113.18133816637258,-3.3658168322444695,331.1068476906493,3.074103093869791,2.9149908057e-05,-1.8461895252e-06,6.1954203488e-06,-0.0002337576083,-0.00067639085596,0.0013758937442
0.040350000000000004,-8.392379353219413,-3.6032652188066217,-9.747650098890613,110.43732095947267,-7.961910316891145,23.61357656724718,2.252306131870393,113.20974711519001,-3.173468714667379,333.46457931161433,3.1630770002499107,2.9155723813000003e-05,-1.8465578622000002e-06,6.196656409500001e-06,-0.00022924742393999685,-0.000679442865440002,0.0013552362332999856
0.04036,-8.391274615922072,-3.6033449056865567,-9.747413943781561,110.46537022171586,-7.972345368188929,23.616117481237342,2.253438592997547,113.23830349551363,-2.9796902193137296,335.784821933227,3.2519260337660154,2.9161295091e-05,-1.8469107153e-06,6.1978405096e-06,-0.00022468205414,-0.00068234302362,0.0013342910568
0.04037,-8.390169640206151,-3.603424682171435,-9.747177729463816,110.49356454146775,-7.982706961517337,23.618654580530237,2.2545713047139553,113.26699615898988,-2.7845758578031505,338.06613105391216,3.3406466868105964,2.916661447e-05,-1.8472476145e-06,6.1989710719e-06,-0.00022006158305,-0.00068514034823,0.0013129924826
0.040380000000000006,-8.389064834798099,-3.603504548060984,-9.746941572855022,110.52188573522498,-7.992987497739445,23.621188854121456,2.2557038437159505,113.29580708877063,-2.5882216864553675,340.3071146783708,3.429235456844085,2.9171674600000002e-05,-1.8475680943000002e-06,6.200046534400001e-06,-0.00021538836235999675,-0.0006877905211000018,0.0012914061853999848
0.04039,-8.387959379713191,-3.6035845331598226,-9.746705328413885,110.55035471317998,-8.003193155608002,23.62372404606572,2.256837042580174,113.32475785797568,-2.3905062298448407,342.5089317656944,3.5176888465334293,2.9176468209e-05,-1.8478716943e-06,6.2010653514e-06,-0.00021066373469,-0.0006902928497,0.0012695357981
0.040400000000000005,-8.386853685011609,-3.60366462256679,-9.746469054020661,110.5789686496311,-8.013316767374679,23.62625733066135,2.257970488041854,113.35384467841334,-2.1915253531034704,344.67020813920016,3.6060033638904607,2.9180988107000005e-05,-1.8481579590000002e-06,6.202025994900001e-06,-0.00020588714780999667,-0.0006926903925800016,0.0012473207479999843
0.04041,-8.38574792909685,-3.6037448013807243,-9.746232837956985,110.60770939706309,-8.023351795789932,23.628789696903937,2.259103986689845,113.3830496340286,-1.991377931339668,346.78963286253315,3.6941755224090516,2.9185227194e-05,-1.8484264386e-06,6.2029269557e-06,-0.00020106207115,-0.00069493250325,0.0012248400337
0.040420000000000005,-8.38464152089994,-3.603825084502787,-9.745996504280187,110.6365980919054,-8.033303743930396,23.63132298149957,2.2602381530015627,113.41239408126795,-1.7899404541849757,348.8683050894867,3.7822018412035603,2.9189178461000004e-05,-1.8486766895000002e-06,6.203766744300001e-06,-0.00019618885737999662,-0.0006970373743600014,0.0012020684900999842
0.04043,-8.383534876253968,-3.6039054868341394,-9.74576014109141,110.66563174524379,-8.043166958143447,23.63385817344383,2.2613725636483095,113.44187495774925,-1.5873116741609659,350.90489625257214,3.870078845145445,2.9192835001e-05,-1.8489082739e-06,6.2045438926e-06,-0.00019126766634,-0.00069902323443,0.0011789813844
0.040440000000000004,-8.38242839938403,-3.603985948770136,-9.745523835330426,110.69479199001738,-8.052933118794762,23.636392435777452,2.2625068022681605,113.47147322900396,-1.3835921601674432,352.8982034581457,3.95780306500126,2.9196190009000002e-05,-1.8491207611000001e-06,6.205256954500001e-06,-0.00018630218639999652,-0.0007008518899700012,0.0011556425475999837
0.04045,-8.381321276177221,-3.6040665299154226,-9.745287442018252,110.72410793095341,-8.062609415237992,23.638929546327944,2.263641697431147,113.50121853780722,-1.1786568637418977,354.8492054804093,4.045371037568813,2.9199236793e-05,-1.849313727e-06,6.2059045073e-06,-0.0001812914633,-0.00070255428326,0.0011320045855
0.04046,-8.380214085775226,-3.6041471855665153,-9.745051106279046,110.75354270670574,-8.07218392605252,23.64146760281033,2.264776650856181,113.53107376532498,-0.9726831385583851,356.7559523729678,4.132779305814687,2.9201968773e-05,-1.8494867551e-06,6.2064851529e-06,-0.00017623728,-0.00070412363051,0.0011080829884
0.040470000000000006,-8.379106249036356,-3.6042279604268974,-9.74481462384142,110.783133406033,-8.081661843465175,23.644008548606593,2.2659122730971157,113.56107584485731,-0.7655445649036515,358.6194187720488,4.220024419010018,2.9204379494e-05,-1.8496394365e-06,6.2069975191e-06,-0.00017114309280999646,-0.000705534291950001,0.001083924202099983
0.04048,-8.377998171592916,-3.604308839595408,-9.74457814119257,110.81285380506728,-8.091037692678947,23.646553277294018,2.2670481368265096,113.59119902146263,-0.5573432377052938,360.4384784847001,4.3071029328670285,2.9206462623e-05,-1.84977137e-06,6.2074402601e-06,-0.0001660061596,-0.00070683003908,0.0010594564435
0.040490000000000005,-8.376890031492366,-3.6043897783685632,-9.744341716473077,110.84270814236113,-8.100305186507619,23.649098994977034,2.268184053392199,113.62144646468562,-0.3481839994503332,362.211893128261,4.394011409675288,2.9208211961e-05,-1.8498821632e-06,6.2078120583e-06,-0.0001608308191199964,-0.0007079789103300008,0.0010347397634999829
0.0405,-8.375781476084313,-3.6044708363510076,-9.744105203700833,110.87270319959853,-8.10946739903203,23.65165135305899,2.269320401055752,113.65182615806391,-0.13793817446572537,363.9406584444323,4.480746418436748,2.9209621445e-05,-1.8499714319e-06,6.2081116251e-06,-0.00015561983421,-0.00070896791198,0.0010098010267
0.040510000000000004,-8.37467244440424,-3.604551983918439,-9.743868631750628,110.90283567708335,-8.118519900309249,23.654207548624676,2.2704572315124945,113.68233402466663,0.07328946783785312,365.62360902709605,4.567304535001974,2.9210685152e-05,-1.8500388011e-06,6.2083377019e-06,-0.00015036818156999635,-0.0007098537146500005,0.0009845419229199824
0.04052,-8.373563350629375,-3.6046331907344764,-9.74363214699981,110.93309418990523,-8.12745560441759,23.65676847950123,2.27159410816115,113.71295869779185,0.28539284227229067,367.2596786979894,4.6536823422045375,2.921139731e-05,-1.8500839051e-06,6.2084890613e-06,-0.00014508371179,-0.00071057903142,0.00095907135559
0.040530000000000004,-8.372453841829575,-3.604714531838984,-9.74339551544496,110.9634937052409,-8.136279209086103,23.659334211832682,2.2727314287547866,113.7437150937889,0.49850154024517185,368.8497950695104,4.739876429996709,2.9211752294e-05,-1.8501063877e-06,6.2085645084e-06,-0.0001397663490799963,-0.0007111562977500003,0.000933370349359982
0.04054000000000001,-8.371343856192615,-3.6047959474492974,-9.743158883890109,110.99403054967811,-8.144985473124192,23.661905670685947,2.27386921948183,113.77459949425254,0.712508765691742,370.3927820847852,4.825883395583344,2.9211744638e-05,-1.8501059029e-06,6.2085628813e-06,-0.0001344132999399963,-0.0007116170436600002,0.0009073842038699819
0.04055,-8.370234047162013,-3.6048774225212044,-9.742922309732323,111.0246781616211,-8.153566499328615,23.664483767700197,2.2750068295586443,113.80558566848973,0.9273075659984154,371.8877488042772,4.911699843556758,2.9211369039e-05,-1.8500821145e-06,6.2084830527e-06,-0.00012903189035,-0.00071191662758,0.00088120266762
0.040560000000000006,-8.369123584687895,-3.604959002239971,-9.742685618572827,111.05547440547238,-8.162027655413597,23.667068575755934,2.2761451083270825,113.83671092977686,1.1430280929002832,373.335459186095,4.997322386030573,2.9210620357e-05,-1.8500346973e-06,6.2083239306e-06,-0.00012361989945999623,-0.0007120803507100001,0.0008547807357099815
0.04057,-8.368012645376622,-3.605040686018557,-9.742448897611009,111.08639284677011,-8.170362901441788,23.6696610132062,2.277283865240148,113.8679492877708,1.3595622579271107,374.73490966495433,5.082747642773278,2.9209493626e-05,-1.8499633366e-06,6.2080844591e-06,-0.00011817772599,-0.00071211446398,0.00082811158885
0.040580000000000005,-8.366901882671701,-3.6051223995441877,-9.742212263848579,111.11742937545213,-8.178567299341276,23.672260091055414,2.2784224334818397,113.89929621935747,1.5768013860181964,376.08520712669804,5.167972241342199,2.9207984056e-05,-1.8498677289e-06,6.2077636202e-06,-0.0001127116958699962,-0.0007119870497799999,0.0008012636540199814
0.04059,-8.365790466523269,-3.6052042474838557,-9.741975483282117,111.14860718921803,-8.186643118659127,23.67486778729474,2.2795616784395545,113.93077492274037,1.7948766358808077,377.3870688687034,5.252992817215924,2.9206087033e-05,-1.8497475823e-06,6.2073604336e-06,-0.00010721693248,-0.00071173632856,0.00077416379036
0.040600000000000004,-8.364678988562611,-3.605286124673951,-9.741738789915042,111.17988785852503,-8.19458342053449,23.677484031281647,2.2807009674584684,113.96234743622524,2.0135977783999124,378.63909003071586,5.337806013927883,2.9203798132999996e-05,-1.8496026163999999e-06,6.2068739587e-06,-0.00010169801486999616,-0.0007113431532299997,0.000746857283319981
0.04061,-8.36356685715844,-3.6053681216252307,-9.741501949889457,111.21130981291594,-8.202389339904785,23.680108893658673,2.281840932257195,113.99405136263802,2.233097100723035,379.8418898468411,5.422408483198106,2.9201113118e-05,-1.8494325628e-06,6.2063032949e-06,-9.615978081e-05,-0.00071078839893,0.00071938909412
0.04062,-8.362454487335691,-3.6054501930823166,-9.741265109572826,111.24285383761936,-8.210057887946236,23.682743292778863,2.2829811344864397,114.02586794873123,2.4532646572655388,380.99467988217083,5.506796885066159,2.9198027943e-05,-1.8492371653e-06,6.2056475824e-06,-9.0594173624e-05,-0.00071012324761,0.00069165586306
0.040630000000000006,-8.361342290386546,-3.605532308690991,-9.741028327265377,111.27450059841581,-8.217582491692442,23.685388146995262,2.2841211586360073,114.0577781030279,2.6739880624942884,382.09668541890875,5.590967888022288,2.9194538760999998e-05,-1.8490161803999997e-06,6.204906003899999e-06,-8.501096729899612e-05,-0.0007093030559499994,0.0006637591552699806
0.04064,-8.360229208438936,-3.605614544023233,-9.740791427098266,111.30627362440322,-8.22496681989882,23.688043526950413,2.2852620786498985,114.08980503801932,2.895401689114701,383.1484446291765,5.674918169139468,2.9190641928e-05,-1.8487693771e-06,6.2040777845e-06,-7.9411689453e-05,-0.00070832795109,0.00063570417289
0.040650000000000006,-8.359115649654168,-3.6056968390353537,-9.740554497444956,111.33816868218318,-8.23220614963108,23.69071035099736,2.2864034739987233,114.1219445192487,3.1173931105120403,384.1491937225125,5.758644414204346,2.9186334001999996e-05,-1.8484965374999997e-06,6.203162192799999e-06,-7.378852765499609e-05,-0.0007072429041399993,0.0006073977945699803
0.04066,-8.358002500234454,-3.605779177963294,-9.74031765506627,111.37016633219402,-8.239294067348906,23.693385722791884,2.2875444542989913,114.15417657072196,3.3398496915154863,385.0982798274075,5.84214331784813,2.9181611751e-05,-1.848197457e-06,6.202158542e-06,-6.8153530207e-05,-0.00070599690198,0.00057895947429
0.040670000000000005,-8.35688846148165,-3.6058616072464007,-9.740080665888495,111.40228266167536,-8.246233928731286,23.696075435022426,2.288686338884276,114.18651830753198,3.5629057438605667,385.99621646719874,5.925411583677125,2.9176472155999997e-05,-1.8478719442999998e-06,6.201066190399999e-06,-6.250400454599606e-05,-0.000704609396199999,0.0005503510135199801
0.04068,-8.355774184310269,-3.605944125738322,-9.739843676314416,111.4345059016023,-8.253022105803314,23.698778498693397,2.2898284618310334,114.21895781027875,3.7864486692633066,386.84223775436215,6.008445924402631,2.9170912414e-05,-1.8475198218e-06,6.1998845421e-06,-5.6836978695e-05,-0.00070309988672,0.00052153464218
0.040690000000000004,-8.354659845326662,-3.60602665857951,-9.73960671543887,111.4668314331959,-8.259652371588816,23.701491996595596,2.290970640056265,114.25148957940769,4.010364019302513,387.6358391483068,6.091243061971244,2.9164929941999996e-05,-1.8471409259999999e-06,6.198613048099999e-06,-5.116269652299606e-05,-0.0007014302156499988,0.0004926046302799798
0.0407,-8.353544853422298,-3.6061092963133934,-9.739369666260146,111.49926829743562,-8.266127726463035,23.704219876663775,2.2921134805231573,114.2841234461424,4.23478802565815,388.3773930300344,6.173799727693554,2.9158522376e-05,-1.8467351072e-06,6.1972512063e-06,-4.5474894129e-05,-0.00069963279215,0.00046349098359
0.04071,-8.352429622053844,-3.6061920084877386,-9.73913255793348,111.5318119731988,-8.27244376763238,23.706961087307402,2.2932565716497573,114.3168545061679,4.459605453572953,389.06624931466365,6.256112662373948,2.9151687581e-05,-1.8463022302e-06,6.1957985628e-06,-3.9776489833e-05,-0.00069770157901,0.00043421538529
0.040720000000000006,-8.35131432939592,-3.60627474981732,-9.738895536996585,111.56444268057366,-8.27859635432491,23.70971466039587,2.294399706281812,114.34966299183796,4.684702514115354,389.70202544746024,6.338178616438563,2.9144423651999994e-05,-1.8458421740999995e-06,6.194254712299999e-06,-3.407540469199604e-05,-0.0006956113154399985,0.00040484483261997954
0.04073,-8.350198384379555,-3.6063575665281453,-9.738658398546528,111.59718472059463,-8.284587175530328,23.712486388617624,2.295543506842727,114.38257393415397,4.910214585612755,390.2849753019769,6.419994350064104,2.91367195e-05,-1.8453542369e-06,6.1926172986e-06,-2.8361246766e-05,-0.00069340737885,0.00037527551282
0.040740000000000005,-8.34908219877447,-3.606440457744777,-9.738421230022881,111.63001831334999,-8.290412960984975,23.715271468279806,2.296687553132556,114.41556682343445,5.136026429268036,390.8145689148353,6.501556633305495,2.9128583003999992e-05,-1.8448389175999995e-06,6.190887996099999e-06,-2.264390269099603e-05,-0.0006910581529799983,0.0003455926120699794
0.04075,-8.347965952442232,-3.606523362851498,-9.738184120135722,111.66293893771702,-8.296067847357858,23.718070805867512,2.2978316474011544,114.44863707134755,5.362023986541411,391.29045733914694,6.58286224622345,2.9120013053e-05,-1.8442961455e-06,6.1890665683e-06,-1.6928438308e-05,-0.00068855130378,0.00031583379066
0.040760000000000005,-8.346849052666478,-3.6066063730817386,-9.737946892348987,111.69596326533566,-8.301556009148495,23.720888322324402,2.2989764105771515,114.4818020257758,5.588342612551618,391.7128323767209,6.66390797901159,2.9111008675999992e-05,-1.8437258594999997e-06,6.187152809399999e-06,-1.1199762802996026e-05,-0.0006859451741999982,0.0002858594209299792
0.04077,-8.345732091078503,-3.6066893974079925,-9.737709722651262,111.72905923611111,-8.306870522732206,23.723720064290365,2.3001212229175803,114.51502913868636,5.814781954318018,392.08113150517283,6.744690632123158,2.9101569151e-05,-1.8431280136e-06,6.1851465655e-06,-5.4758374648e-06,-0.00068318255202,0.00025582218797
0.040780000000000004,-8.344614476047013,-3.606772497240881,-9.737472435053958,111.76225154007524,-8.312012477134424,23.72657001885308,2.301266702334136,114.54834340910057,6.0414801366474755,392.3955350103753,6.825207016397374,2.9091693993999993e-05,-1.8425025772999997e-06,6.183047733799998e-06,2.456271022339771e-07,-0.0006802768901399979,0.000225694907679979
0.04079,-8.343496622596945,-3.6068556565403074,-9.737235147456655,111.79552770842376,-8.316978914207176,23.729437139553493,2.3024124181909085,114.58173226393117,6.268319788663536,392.6556438897623,6.905453953185119,2.9081382965e-05,-1.8418495353e-06,6.1808562636e-06,5.97314497e-06,-0.00067726095061,0.00019540057492
0.0408,-8.342378707334651,-3.6069388299133176,-9.736997888121667,111.82887539650247,-8.321767109058523,23.732320366753473,2.303558189399622,114.61518326298436,6.495185743872464,392.8612674741536,6.985428274474914,2.9070636076e-05,-1.8411688884e-06,6.1785721569e-06,1.1691406094e-05,-0.00067409046422,0.00016506290767
0.040810000000000006,-8.341260138628845,-3.6070220787578178,-9.736760511553614,111.86231181161388,-8.326376847511577,23.73522372707791,2.304704627543991,114.64871402766686,6.722214021690385,393.01249365934177,7.065126823017355,2.9059453578999993e-05,-1.8404606525999996e-06,6.176195467899998e-06,1.740723324300397e-05,-0.0006707918227099977,0.0001346193634199788
0.04082,-8.34014133150446,-3.607105372305801,-9.736523105093523,111.89582452067059,-8.330806288553875,23.73814616088867,2.3058513074182003,114.6823120861013,6.949288265292294,393.1089858568857,7.144546452450259,2.9047835981e-05,-1.83972486e-06,6.1737263039e-06,2.3121449374e-05,-0.00066737220147,0.00010405953055
0.040830000000000005,-8.33902246256785,-3.607188679651156,-9.736285785877678,111.9293934611907,-8.335051975007236,23.741084701199004,2.3069980303888067,114.71595702228899,7.176292347079972,393.15064504648717,7.223684027422643,2.903578403899999e-05,-1.8389615584999993e-06,6.171164825899998e-06,2.882194621600395e-05,-0.0006638002853999975,7.347613154597878e-05
