region,parameter,x_mm,radius_mm
HEAD,0.346,0.045287573069018545,0.1858451162397134
HEAD,0.3465,0.04544270285708408,0.18614573385652677
HEAD,0.347,0.04559808068090757,0.18644637584444787
HEAD,0.3475,0.04575370620734715,0.18674704164821643
HEAD,0.348,0.04590957910197162,0.18704773071163466
HEAD,0.3485,0.04606569902906314,0.1873484424775715
HEAD,0.349,0.04622206565161979,0.1876491763879665
HEAD,0.3495,0.0463786786313581,0.18794993188383363
HEAD,0.35,0.04653553762871562,0.18825070840526562
HEAD,0.3505,0.046692642302853624,0.188551505391438
HEAD,0.351,0.04684999231165961,0.18885232228061322
HEAD,0.3515,0.04700758731174982,0.1891531585101442
HEAD,0.352,0.04716542695847194,0.18945401351647886
HEAD,0.3525,0.047323510905907605,0.18975488673516414
HEAD,0.353,0.047481838806875065,0.19005577760084993
HEAD,0.3535,0.04764041031293165,0.19035668554729296
HEAD,0.354,0.0477992250743764,0.19065761000736092
HEAD,0.3545,0.047958282740252746,0.19095855041303694
HEAD,0.355,0.04811758295835095,0.19125950619542306
HEAD,0.3555,0.04827712537521075,0.1915604767847445
HEAD,0.356,0.048436909636123925,0.19186146161035347
HEAD,0.3565,0.04859693538513691,0.19216246010073393
HEAD,0.357,0.04875720226505339,0.1924634716835049
HEAD,0.3575,0.048917709917436776,0.19276449578542457
HEAD,0.358,0.04907845798261291,0.19306553183239467
HEAD,0.3585,0.049239446099672624,0.19336657924946443
HEAD,0.359,0.049400673906474256,0.1936676374608347
HEAD,0.3595,0.04956214103964631,0.19396870588986148
HEAD,0.36,0.049723847134589945,0.19426978395906044
HEAD,0.3605,0.04988579182548169,0.19457087109011112
HEAD,0.361,0.05004797474527593,0.19487196670386053
HEAD,0.3615,0.05021039552570746,0.19517307022032737
HEAD,0.362,0.05037305379729421,0.19547418105870604
HEAD,0.3625,0.050535949189339666,0.19577529863737084
HEAD,0.363,0.050699081329935565,0.19607642237388004
HEAD,0.3635,0.050862449845964414,0.19637755168497947
HEAD,0.364,0.05102605436310208,0.19667868598660698
HEAD,0.3645,0.051189894505820434,0.19697982469389652
HEAD,0.365,0.05135396989738986,0.19728096722118213
HEAD,0.3655,0.05151828015988187,0.19758211298200162
HEAD,0.366,0.05168282491417166,0.19788326138910087
HEAD,0.3665,0.05184760377994074,0.1981844118544383
HEAD,0.367,0.05201261637567949,0.19848556378918827
HEAD,0.3675,0.05217786231868974,0.19878671660374536
HEAD,0.368,0.052343341225087325,0.19908786970772835
HEAD,0.3685,0.05250905270980472,0.19938902250998464
HEAD,0.369,0.05267499638659366,0.19969017441859374
HEAD,0.3695,0.05284117186802755,0.19999132484087165
HEAD,0.37,0.05300757876550424,0.2002924731833747
HEAD,0.3705,0.0531742166892485,0.20059361885190402
HEAD,0.371,0.053341085248314636,0.20089476125150899
HEAD,0.3715,0.053508184050589096,0.20119589978649183
HEAD,0.372,0.05367551270279293,0.201497033860411
HEAD,0.3725,0.05384307081048458,0.201798162876086
HEAD,0.373,0.05401085797806233,0.20209928623560108
HEAD,0.3735,0.05417887380876684,0.20240040334030904
HEAD,0.374,0.05434711790468381,0.20270151359083538
HEAD,0.3745,0.054515589866746594,0.20300261638708283
HEAD,0.375,0.05468428929473877,0.20330371112823487
HEAD,0.3755,0.054853215787296586,0.20360479721275973
HEAD,0.376,0.05502236894191168,0.20390587403841479
HEAD,0.3765,0.055191748354933685,0.2042069410022505
HEAD,0.377,0.05536135362157271,0.2045079975006144
HEAD,0.3775,0.05553118433590198,0.20480904292915497
HEAD,0.378,0.05570124009086036,0.20511007668282594
HEAD,0.3785,0.05587152047825506,0.20541109815589026
HEAD,0.379,0.05604202508876414,0.20571210674192433
HEAD,0.3795,0.056212753511939,0.20601310183382154
HEAD,0.38,0.05638370533620714,0.20631408282379662
HEAD,0.3805,0.05655488014887465,0.20661504910338993
HEAD,0.381,0.05672627753612878,0.20691600006347124
HEAD,0.3815,0.05689789708304057,0.20721693509424352
HEAD,0.382,0.05706973837356735,0.2075178535852474
HEAD,0.3825,0.05724180099055546,0.20781875492536517
HEAD,0.383,0.05741408451574272,0.20811963850282478
HEAD,0.3835,0.05758658852976102,0.2084205037052035
HEAD,0.384,0.05775931261213892,0.20872134991943259
HEAD,0.3845,0.05793225634130431,0.20902217653180089
HEAD,0.385,0.05810541929458686,0.20932298292795928
HEAD,0.3855,0.058278801048220696,0.20962376849292413
HEAD,0.386,0.058452401177346916,0.2099245326110818
HEAD,0.3865,0.058626219256016215,0.2102252746661926
HEAD,0.387,0.05880025485719155,0.21052599404139494
HEAD,0.3875,0.058974507552750494,0.21082669011920907
HEAD,0.388,0.05914897691348803,0.2111273622815411
HEAD,0.3885,0.059323662509119066,0.21142800990968766
HEAD,0.389,0.059498563908281,0.21172863238433923
HEAD,0.3895,0.059673680678536324,0.21202922908558464
HEAD,0.39,0.05984901238637518,0.21232979939291463
HEAD,0.3905,0.06002455859721797,0.2126303426852266
HEAD,0.391,0.06020031887541795,0.21293085834082814
HEAD,0.3915,0.06037629278426376,0.21323134573744112
HEAD,0.392,0.06055247988598203,0.21353180425220572
HEAD,0.3925,0.06072887974174002,0.21383223326168477
HEAD,0.393,0.060905491911648124,0.21413263214186765
HEAD,0.3935,0.06108231595476249,0.21443300026817402
HEAD,0.394,0.06125935142908755,0.21473333701545821
HEAD,0.3945,0.06143659789157871,0.21503364175801326
HEAD,0.395,0.06161405489814483,0.2153339138695749
HEAD,0.3955,0.061791722003650906,0.21563415272332545
HEAD,0.396,0.06196959876192048,0.21593435769189795
HEAD,0.3965,0.06214768472573843,0.21623452814738037
HEAD,0.397,0.06232597944685344,0.21653466346131967
HEAD,0.3975,0.0625044824759806,0.21683476300472534
HEAD,0.398,0.06268319336280394,0.217134826148074
HEAD,0.3985,0.06286211165597913,0.21743485226131318
HEAD,0.399,0.06304123690313598,0.2177348407138657
HEAD,0.3995,0.063220568650881,0.21803479087463307
HEAD,0.4,0.06340010644480001,0.21833470211199998
HEAD,0.4005,0.0635798498294608,0.21863457379383855
HEAD,0.401,0.06375979834841562,0.2189344052875119
HEAD,0.4015,0.06393995154420376,0.21923419595987842
HEAD,0.402,0.06412030895835413,0.21953394517729566
HEAD,0.4025,0.06430087013138798,0.21983365230562465
HEAD,0.403,0.06448163460282129,0.22013331671023398
HEAD,0.4035,0.06466260191116743,0.22043293775600326
HEAD,0.404,0.0648437715939398,0.22073251480732778
HEAD,0.4045,0.06502514318765432,0.22103204722812234
HEAD,0.405,0.0652067162278321,0.22133153438182532
HEAD,0.4055,0.06538849024900197,0.22163097563140272
HEAD,0.406,0.06557046478470296,0.22193037033935192
HEAD,0.4065,0.06575263936748715,0.22222971786770632
HEAD,0.407,0.06593501352892203,0.22252901757803886
HEAD,0.4075,0.06611758679959315,0.22282826883146642
HEAD,0.408,0.0663003587091067,0.22312747098865354
HEAD,0.4085,0.066483328786092,0.2234266234098166
HEAD,0.409,0.06666649655820439,0.22372572545472805
HEAD,0.4095,0.0668498615521274,0.22402477648272018
HEAD,0.41,0.06703342329357562,0.22432377585268937
HEAD,0.4105,0.06721718130729716,0.22462272292309984
HEAD,0.411,0.0674011351170763,0.22492161705198815
HEAD,0.4115,0.06758528424573601,0.2252204575969669
HEAD,0.412,0.06776962821514058,0.22551924391522882
HEAD,0.4125,0.06795416654619815,0.22581797536355075
HEAD,0.413,0.06813889875886335,0.226116651298298
HEAD,0.4135,0.06832382437213988,0.22641527107542828
HEAD,0.414,0.06850894290408305,0.22671383405049522
HEAD,0.4145,0.06869425387180231,0.22701233957865316
HEAD,0.415,0.06887975679146405,0.22731078701466093
HEAD,0.4155,0.06906545117829396,0.22760917571288575
HEAD,0.416,0.06925133654657967,0.22790750502730725
HEAD,0.4165,0.06943741240967337,0.22820577431152173
HEAD,0.417,0.06962367827999441,0.22850398291874618
HEAD,0.4175,0.06981013366903183,0.22880213020182227
HEAD,0.418,0.06999677808734694,0.22910021551322016
HEAD,0.4185,0.07018361104457596,0.229398238205043
HEAD,0.419,0.0703706320494325,0.22969619762903046
HEAD,0.4195,0.0705578406097103,0.22999409313656338
HEAD,0.42,0.07074523623228567,0.23029192407866736
HEAD,0.4205,0.07093281842312009,0.2305896898060167
HEAD,0.421,0.07112058668726291,0.23088738966893899
HEAD,0.4215,0.0713085405288538,0.23118502301741872
HEAD,0.422,0.07149667945112541,0.2314825892011014
HEAD,0.4225,0.07168500295640584,0.23178008756929752
HEAD,0.423,0.0718735105461214,0.23207751747098704
HEAD,0.4235,0.0720622017207991,0.232374878254823
HEAD,0.424,0.07225107598006918,0.23267216926913553
HEAD,0.4245,0.07244013282266772,0.23296938986193597
HEAD,0.425,0.07262937174643934,0.2332665393809213
HEAD,0.4255,0.07281879224833966,0.23356361717347782
HEAD,0.426,0.07300839382443787,0.23386062258668502
HEAD,0.4265,0.07319817596991934,0.23415755496731988
HEAD,0.427,0.0733881381790883,0.23445441366186096
HEAD,0.4275,0.07357827994537032,0.2347511980164927
HEAD,0.428,0.07376860076131488,0.2350479073771085
HEAD,0.4285,0.07395910011859791,0.2353445410893157
HEAD,0.429,0.07414977750802462,0.23564109849843942
HEAD,0.4295,0.07434063241953184,0.23593757894952652
HEAD,0.43,0.07453166434219058,0.23623398178734928
HEAD,0.4305,0.07472287276420879,0.23653030635641006
HEAD,0.431,0.07491425717293387,0.2368265520009452
HEAD,0.4315,0.07510581705485525,0.23712271806492874
HEAD,0.432,0.07529755189560687,0.23741880389207662
HEAD,0.4325,0.07548946117996995,0.2377148088258509
HEAD,0.433,0.07568154439187542,0.23801073220946362
HEAD,0.4335,0.07587380101440663,0.238306573385881
HEAD,0.434,0.07606623052980181,0.2386023316978273
HEAD,0.4345,0.07625883241945665,0.23889800648778872
HEAD,0.435,0.07645160616392704,0.23919359709801807
HEAD,0.4355,0.07664455124293157,0.23948910287053826
HEAD,0.436,0.07683766713535398,0.2397845231471465
HEAD,0.4365,0.07703095331924587,0.2400798572694181
HEAD,0.437,0.07722440927182937,0.24037510457871117
HEAD,0.4375,0.07741803446949959,0.24067026441617012
HEAD,0.438,0.07761182838782717,0.2409653361227297
HEAD,0.4385,0.0778057905015609,0.24126031903911907
HEAD,0.439,0.07799992028463047,0.2415552125058664
HEAD,0.4395,0.07819421721014884,0.24185001586330215
HEAD,0.44,0.07838868075041487,0.24214472845156357
HEAD,0.4405,0.07858331037691589,0.24243934961059826
HEAD,0.441,0.0787781055603304,0.2427338786801691
HEAD,0.4415,0.07897306577053059,0.24302831499985753
HEAD,0.442,0.07916819047658483,0.24332265790906765
HEAD,0.4425,0.0793634791467603,0.2436169067470305
HEAD,0.443,0.07955893124852571,0.2439110608528082
HEAD,0.4435,0.0797545462485537,0.24420511956529786
HEAD,0.444,0.07995032361272354,0.24449908222323538
HEAD,0.4445,0.08014626280612355,0.2447929481651997
HEAD,0.445,0.08034236329305396,0.24508671672961713
HEAD,0.4455,0.08053862453702926,0.24538038725476496
HEAD,0.446,0.08073504600078082,0.24567395907877568
HEAD,0.4465,0.08093162714625955,0.2459674315396408
HEAD,0.447,0.08112836743463842,0.2462608039752155
HEAD,0.4475,0.08132526632631507,0.24655407572322208
HEAD,0.448,0.08152232328091444,0.24684724612125417
HEAD,0.4485,0.08171953775729113,0.24714031450678062
HEAD,0.449,0.08191690921353235,0.24743328021715028
HEAD,0.4495,0.08211443710696022,0.24772614258959505
HEAD,0.45,0.0823121208941344,0.24801890096123444
HEAD,0.4505,0.08250996003085471,0.2483115546690795
HEAD,0.451,0.08270795397216377,0.24860410305003708
HEAD,0.4515,0.08290610217234956,0.2488965454409138
HEAD,0.452,0.0831044040849478,0.2491888811784196
HEAD,0.4525,0.0833028591627448,0.24948110959917233
HEAD,0.453,0.08350146685777994,0.24977323003970187
HEAD,0.4535,0.08370022662134832,0.2500652418364538
HEAD,0.454,0.08389913790400315,0.2503571443257935
HEAD,0.4545,0.08409820015555847,0.2506489368440103
HEAD,0.455,0.08429741282509179,0.2509406187273216
HEAD,0.4555,0.08449677536094664,0.25123218931187713
HEAD,0.456,0.08469628721073497,0.251523647933762
HEAD,0.4565,0.08489594782133997,0.25181499392900175
HEAD,0.457,0.08509575663891855,0.25210622663356635
HEAD,0.4575,0.085295713108904,0.2523973453833739
HEAD,0.458,0.08549581667600838,0.2526883495142943
HEAD,0.4585,0.08569606678422526,0.252979238362154
HEAD,0.459,0.08589646287683235,0.25327001126274007
HEAD,0.4595,0.08609700439639395,0.2535606675518038
HEAD,0.46,0.08629769078476356,0.2538512065650645
HEAD,0.4605,0.08649852148308652,0.2541416276382144
HEAD,0.461,0.0866994959318026,0.2544319301069222
HEAD,0.4615,0.08690061357064847,0.25472211330683714
HEAD,0.462,0.08710187383866042,0.2550121765735928
HEAD,0.4625,0.08730327617417676,0.2553021192428117
HEAD,0.463,0.0875048200148407,0.2555919406501089
HEAD,0.4635,0.08770650479760264,0.2558816401310964
HEAD,0.464,0.0879083299587229,0.2561712170213868
HEAD,0.4645,0.08811029493377422,0.2564606706565973
HEAD,0.465,0.08831239915764444,0.25675000037235446
HEAD,0.4655,0.0885146420645391,0.25703920550429754
HEAD,0.466,0.08871702308798379,0.2573282853880826
HEAD,0.4665,0.08891954166082701,0.25761723935938685
HEAD,0.467,0.08912219721524266,0.25790606675391253
HEAD,0.4675,0.08932498918273256,0.2581947669073911
HEAD,0.468,0.0895279169941291,0.25848333915558697
HEAD,0.4685,0.08973098007959772,0.2587717828343015
HEAD,0.469,0.08993417786863966,0.2590600972793778
HEAD,0.4695,0.09013750979009451,0.259348281826704
HEAD,0.47,0.09034097527214259,0.2596363358122175
HEAD,0.4705,0.09054457374230777,0.25992425857190904
HEAD,0.471,0.0907483046274599,0.2602120494418267
HEAD,0.4715,0.09095216735381756,0.26049970775808035
HEAD,0.472,0.09115616134695045,0.260787232856845
HEAD,0.4725,0.09136028603178212,0.2610746240743653
HEAD,0.473,0.09156454083259236,0.2613618807469594
HEAD,0.4735,0.0917689251730201,0.2616490022110232
HEAD,0.474,0.09197343847606573,0.2619359878030343
HEAD,0.4745,0.09217808016409372,0.2622228368595559
HEAD,0.475,0.09238284965883525,0.2625095487172407
HEAD,0.4755,0.09258774638139082,0.2627961227128357
HEAD,0.476,0.09279276975223287,0.26308255818318566
HEAD,0.4765,0.09299791919120809,0.2633688544652368
HEAD,0.477,0.09320319411754038,0.26365501089604154
HEAD,0.4775,0.09340859394983317,0.26394102681276244
HEAD,0.478,0.0936141181060722,0.26422690155267603
HEAD,0.4785,0.09381976600362785,0.2645126344531765
HEAD,0.479,0.09402553705925787,0.2647982248517805
HEAD,0.4795,0.0942314306891101,0.26508367208613093
HEAD,0.48,0.09443744630872473,0.2653689754940006
HEAD,0.4805,0.09464358333303721,0.26565413441329677
HEAD,0.481,0.09484984117638058,0.2659391481820648
HEAD,0.4815,0.09505621925248822,0.26622401613849245
HEAD,0.482,0.09526271697449636,0.26650873762091415
HEAD,0.4825,0.09546933375494664,0.26679331196781425
HEAD,0.483,0.09567606900578869,0.26707773851783173
HEAD,0.4835,0.09588292213838284,0.2673620166097643
HEAD,0.484,0.0960898925635026,0.2676461455825721
HEAD,0.4845,0.09629697969133721,0.2679301247753817
HEAD,0.485,0.0965041829314942,0.2682139535274904
HEAD,0.4855,0.09671150169300216,0.2684976311783702
HEAD,0.486,0.09691893538431316,0.26878115706767214
HEAD,0.4865,0.09712648341330535,0.26906453053522933
HEAD,0.487,0.09733414518728552,0.2693477509210623
HEAD,0.4875,0.09754192011299184,0.26963081756538215
HEAD,0.488,0.09774980759659628,0.2699137298085951
HEAD,0.4885,0.09795780704370723,0.2701964869913063
HEAD,0.489,0.09816591785937201,0.2704790884543234
HEAD,0.4895,0.09837413944807971,0.27076153353866167
HEAD,0.49,0.09858247121376353,0.27104382158554735
HEAD,0.4905,0.09879091255980335,0.27132595193642167
HEAD,0.491,0.09899946288902849,0.2716079239329451
HEAD,0.4915,0.09920812160372013,0.27188973691700097
HEAD,0.492,0.09941688810561411,0.27217139023070086
HEAD,0.4925,0.09962576179590314,0.27245288321638644
HEAD,0.493,0.09983474207523976,0.2727342152166355
HEAD,0.4935,0.10004382834373868,0.2730153855742648
HEAD,0.494,0.10025302000097955,0.2732963936323351
HEAD,0.4945,0.1004623164460094,0.27357723873415407
HEAD,0.495,0.10067171707734517,0.273857920223281
HEAD,0.4955,0.10088122129297651,0.27413843744353095
HEAD,0.496,0.10109082849036824,0.2744187897389787
HEAD,0.4965,0.10130053806646287,0.2746989764539623
HEAD,0.497,0.10151034941768322,0.27497899693308764
HEAD,0.4975,0.1017202619399351,0.2752588505212324
HEAD,0.498,0.10193027502860985,0.27553853656355026
HEAD,0.4985,0.1021403880785868,0.27581805440547447
HEAD,0.499,0.10235060048423597,0.27609740339272193
HEAD,0.4995,0.10256091163942065,0.2763765828712981
HEAD,0.5,0.10277132093750001,0.27665559218749997
HEAD,0.5005,0.10298182777133147,0.2769344306879205
HEAD,0.501,0.1031924315332737,0.27721309771945307
HEAD,0.5015,0.10340313161518865,0.2774915926292947
HEAD,0.502,0.10361392740844472,0.2777699147649509
HEAD,0.5025,0.10382481830391882,0.27804806347423916
HEAD,0.503,0.10403580369199934,0.2783260381052934
HEAD,0.5035,0.10424688296258851,0.2786038380065676
HEAD,0.504,0.10445805550510505,0.27888146252684015
HEAD,0.5045,0.10466932070848677,0.27915891101521795
HEAD,0.505,0.1048806779611932,0.27943618282114024
HEAD,0.5055,0.10509212665120787,0.2797132772943824
HEAD,0.506,0.10530366616604155,0.2799901937850607
HEAD,0.5065,0.10551529589273395,0.2802669316436358
HEAD,0.507,0.10572701521785716,0.28054349022091707
HEAD,0.5075,0.10593882352751753,0.28081986886806626
HEAD,0.508,0.10615072020735879,0.2810960669366021
HEAD,0.5085,0.10636270464256423,0.2813720837784036
HEAD,0.509,0.10657477621785963,0.28164791874571515
HEAD,0.5095,0.1067869343175155,0.28192357119114936
HEAD,0.51,0.10699917832534998,0.2821990404676921
HEAD,0.5105,0.10721150762473114,0.2824743259287058
HEAD,0.511,0.10742392159857982,0.28274942692793437
HEAD,0.5115,0.10763641962937195,0.28302434281950584
HEAD,0.512,0.10784900109914147,0.28329907295793827
HEAD,0.5125,0.10806166538948248,0.2835736166981419
HEAD,0.513,0.1082744118815523,0.2838479733954248
HEAD,0.5135,0.10848723995607357,0.2841221424054957
HEAD,0.514,0.10870014899333727,0.28439612308446877
HEAD,0.5145,0.10891313837320495,0.28466991478886744
HEAD,0.515,0.10912620747511163,0.2849435168756283
HEAD,0.5155,0.10933935567806807,0.28521692870210547
HEAD,0.516,0.10955258236066362,0.2854901496260743
HEAD,0.5165,0.10976588690106855,0.2857631790057355
HEAD,0.517,0.10997926867703692,0.2860360161997195
HEAD,0.5175,0.1101927270659089,0.2863086605670902
HEAD,0.518,0.11040626144461352,0.28658111146734877
HEAD,0.5185,0.11061987118967115,0.2868533682604383
HEAD,0.519,0.1108335556771962,0.2871254303067474
HEAD,0.5195,0.11104731428289955,0.28739729696711436
HEAD,0.52,0.11126114638209128,0.28766896760283134
HEAD,0.5205,0.1114750513496831,0.287940441575648
HEAD,0.521,0.11168902856019113,0.2882117182477763
HEAD,0.5215,0.11190307738773828,0.2884827969818935
HEAD,0.522,0.112117197206057,0.2887536771411472
HEAD,0.5225,0.11233138738849166,0.2890243580891587
HEAD,0.523,0.11254564730800147,0.2892948391900276
HEAD,0.5235,0.11275997633716259,0.2895651198083352
HEAD,0.524,0.11297437384817122,0.28983519930914925
HEAD,0.5245,0.11318883921284571,0.2901050770580271
HEAD,0.525,0.1134033718026296,0.290374752421021
HEAD,0.5255,0.11361797098859376,0.2906442247646809
HEAD,0.526,0.11383263614143936,0.2909134934560591
HEAD,0.5265,0.11404736663150007,0.29118255786271424
HEAD,0.527,0.11426216182874514,0.2914514173527156
HEAD,0.5275,0.11447702110278138,0.2917200712946465
HEAD,0.528,0.11469194382285629,0.29198851905760875
HEAD,0.5285,0.11490692935786023,0.29225676001122686
HEAD,0.529,0.1151219770763294,0.29252479352565164
HEAD,0.5295,0.11533708634644789,0.29279261897156467
HEAD,0.53,0.1155522565360509,0.29306023572018197
HEAD,0.5305,0.11576748701262678,0.2933276431432584
HEAD,0.531,0.11598277714331995,0.2935948406130915
HEAD,0.5315,0.1161981262949332,0.29386182750252543
HEAD,0.532,0.11641353383393067,0.29412860318495526
HEAD,0.5325,0.11662899912644,0.29439516703433094
HEAD,0.533,0.1168445215382552,0.2946615184251612
HEAD,0.5335,0.11706010043483908,0.29492765673251775
HEAD,0.534,0.11727573518132606,0.29519358133203943
HEAD,0.5345,0.11749142514252434,0.2954592915999358
HEAD,0.535,0.11770716968291889,0.29572478691299164
HEAD,0.5355,0.11792296816667386,0.2959900666485711
HEAD,0.536,0.1181388199576352,0.2962551301846209
HEAD,0.5365,0.11835472441933302,0.29651997689967546
HEAD,0.537,0.1185706809149847,0.29678460617286023
HEAD,0.5375,0.11878668880749682,0.29704901738389605
HEAD,0.538,0.11900274745946832,0.29731320991310306
HEAD,0.5385,0.11921885623319264,0.2975771831414046
HEAD,0.539,0.11943501449066062,0.2978409364503317
HEAD,0.5395,0.11965122159356284,0.2981044692220267
HEAD,0.54,0.11986747690329246,0.2983677808392475
HEAD,0.5405,0.1200837797809475,0.29863087068537153
HEAD,0.541,0.12030012958733373,0.2988937381443999
HEAD,0.5415,0.12051652568296689,0.2991563826009611
HEAD,0.542,0.12073296742807584,0.29941880344031574
HEAD,0.5425,0.12094945418260433,0.29968100004835957
HEAD,0.543,0.12116598530621449,0.2999429718116289
HEAD,0.5435,0.12138256015828865,0.3002047181173031
HEAD,0.544,0.12159917809793236,0.3004662383532098
HEAD,0.5445,0.12181583848397681,0.3007275319078284
HEAD,0.545,0.12203254067498157,0.30098859817029455
HEAD,0.5455,0.12224928402923682,0.3012494365304033
HEAD,0.546,0.12246606790476643,0.3015100463786144
HEAD,0.5465,0.12268289165933005,0.3017704271060553
HEAD,0.547,0.12289975465042609,0.3020305781045255
HEAD,0.5475,0.12311665623529401,0.302290498766501
HEAD,0.548,0.12333359577091715,0.3025501884851378
HEAD,0.5485,0.12355057261402508,0.30280964665427623
HEAD,0.549,0.12376758612109638,0.3030688726684449
HEAD,0.5495,0.12398463564836099,0.3033278659228647
HEAD,0.55,0.12420172055180315,0.30358662581345314
HEAD,0.5505,0.12441884018716355,0.30384515173682786
HEAD,0.551,0.12463599390994236,0.3041034430903113
HEAD,0.5515,0.12485318107540132,0.3043614992719342
HEAD,0.552,0.12507040103856687,0.30461931968044
HEAD,0.5525,0.12528765315423215,0.3048769037152884
HEAD,0.553,0.12550493677696023,0.3051342507766605
HEAD,0.5535,0.12572225126108597,0.30539136026546143
HEAD,0.554,0.1259395959607193,0.3056482315833254
HEAD,0.5545,0.12615697022974723,0.30590486413261914
HEAD,0.555,0.12637437342183688,0.30616125731644656
HEAD,0.5555,0.12659180489043775,0.3064174105386522
HEAD,0.556,0.12680926398878445,0.3066733232038256
HEAD,0.5565,0.12702675006989922,0.30692899471730545
HEAD,0.557,0.1272442624865946,0.307184424485183
HEAD,0.5575,0.12746180059147585,0.3074396119143071
HEAD,0.558,0.12767936373694386,0.3076945564122873
HEAD,0.5585,0.12789695127519718,0.3079492573874984
HEAD,0.559,0.1281145625582353,0.30820371424908466
HEAD,0.5595,0.12833219693786055,0.3084579264069631
HEAD,0.56,0.12854985376568118,0.3087118932718285
HEAD,0.5605,0.12876753239311364,0.30896561425515645
HEAD,0.561,0.12898523217138547,0.3092190887692085
HEAD,0.5615,0.12920295245153746,0.3094723162270351
HEAD,0.562,0.12942069258442668,0.30972529604248045
HEAD,0.5625,0.1296384519207287,0.3099780276301861
HEAD,0.563,0.12985622981094036,0.3102305104055952
HEAD,0.5635,0.1300740256053824,0.31048274378495655
HEAD,0.564,0.13029183865420182,0.3107347271853286
HEAD,0.5645,0.1305096683073748,0.31098646002458347
HEAD,0.565,0.13072751391470877,0.3112379417214106
HEAD,0.5655,0.13094537482584565,0.3114891716953218
HEAD,0.566,0.13116325039026386,0.31174014936665445
HEAD,0.5665,0.1313811399572812,0.31199087415657567
HEAD,0.567,0.1315990428760574,0.3122413454870866
HEAD,0.5675,0.1318169584955967,0.31249156278102647
HEAD,0.568,0.13203488616475012,0.31274152546207606
HEAD,0.5685,0.13225282523221876,0.31299123295476267
HEAD,0.569,0.13247077504655558,0.3132406846844633
HEAD,0.5695,0.13268873495616856,0.3134898800774094
HEAD,0.57,0.13290670430932292,0.31373881856069025
HEAD,0.5705,0.13312468245414402,0.31398749956225763
HEAD,0.571,0.13334266873861958,0.3142359225109293
HEAD,0.5715,0.13356066251060264,0.3144840868363937
HEAD,0.572,0.13377866311781378,0.3147319919692131
HEAD,0.5725,0.1339966699078441,0.3149796373408288
HEAD,0.573,0.13421468222815736,0.3152270223835638
HEAD,0.5735,0.13443269942609293,0.3154741465306282
HEAD,0.574,0.13465072084886814,0.31572100921612223
HEAD,0.5745,0.13486874584358113,0.31596760987504097
HEAD,0.575,0.13508677375721298,0.3162139479432778
HEAD,0.5755,0.1353048039366308,0.31646002285762903
HEAD,0.576,0.13552283572858992,0.31670583405579744
HEAD,0.5765,0.1357408684797368,0.3169513809763967
HEAD,0.577,0.13595890153661122,0.3171966630589552
HEAD,0.5775,0.13617693424564936,0.3174416797439203
HEAD,0.578,0.13639496595318584,0.317686430472662
HEAD,0.5785,0.13661299600545684,0.3179309146874774
HEAD,0.579,0.13683102374860212,0.3181751318315944
HEAD,0.5795,0.1370490485286682,0.3184190813491761
HEAD,0.58,0.13726706969161032,0.31866276268532456
HEAD,0.5805,0.1374850865832957,0.318906175286085
HEAD,0.581,0.1377030985495054,0.31914931859844947
HEAD,0.5815,0.13792110493593762,0.3193921920703617
HEAD,0.582,0.13813910508820962,0.31963479515072013
HEAD,0.5825,0.13835709835186089,0.3198771272893831
HEAD,0.583,0.13857508407235516,0.3201191879371716
HEAD,0.5835,0.13879306159508356,0.32036097654587437
HEAD,0.584,0.1390110302653667,0.3206024925682515
HEAD,0.5845,0.13922898942845768,0.3208437354580384
HEAD,0.585,0.13944693842954425,0.3210847046699502
HEAD,0.5855,0.13966487661375182,0.32132539965968543
HEAD,0.586,0.1398828033261456,0.32156581988393007
HEAD,0.5865,0.14010071791173367,0.3218059648003621
HEAD,0.587,0.14031861971546908,0.32204583386765473
HEAD,0.5875,0.14053650808225276,0.32228542654548126
HEAD,0.588,0.14075438235693605,0.32252474229451833
HEAD,0.5885,0.14097224188432314,0.322763780576451
HEAD,0.589,0.14119008600917377,0.32300254085397545
HEAD,0.5895,0.14140791407620584,0.32324102259080445
HEAD,0.59,0.14162572543009785,0.32347922525167017
HEAD,0.5905,0.14184351941549173,0.32371714830232895
HEAD,0.591,0.14206129537699502,0.3239547912095653
HEAD,0.5915,0.142279052659184,0.32419215344119556
HEAD,0.592,0.14249679060660572,0.3244292344660724
HEAD,0.5925,0.14271450856378098,0.3246660337540885
HEAD,0.593,0.14293220587520664,0.3249025507761807
HEAD,0.5935,0.1431498818853585,0.3251387850043343
HEAD,0.594,0.1433675359386935,0.32537473591158655
HEAD,0.5945,0.14358516737965277,0.3256104029720316
HEAD,0.595,0.14380277555266377,0.3258457856608234
HEAD,0.5955,0.14402035980214306,0.32608088345418046
HEAD,0.596,0.14423791947249895,0.32631569582939
HEAD,0.5965,0.14445545390813408,0.3265502222648116
HEAD,0.597,0.1446729624534477,0.32678446223988133
HEAD,0.5975,0.1448904444528388,0.327018415235116
HEAD,0.598,0.14510789925070813,0.32725208073211687
HEAD,0.5985,0.14532532619146118,0.32748545821357417
HEAD,0.599,0.14554272461951048,0.32771854716327053
HEAD,0.5995,0.14576009387927855,0.32795134706608575
HEAD,0.6,0.1459774333152,0.32818385740799993
