time_s,speed_mm_s,Fwall_norm_N,residual_norm_Ns,Vcom_x,Vcom_y,Vcom_z,P_x,P_y,P_z,Jmag_x,Jmag_y,Jmag_z,Jhydro_x,Jhydro_y,Jhydro_z,Jwall_x,Jwall_y,Jwall_z
0.0010785,639.956933197803,0.0,1.4388056176911016e-13,180.39289855936104,412.4194030760111,-454.87747192372143,1.8039240399281476e-06,4.124182723838307e-06,-4.548762248281757e-06,-2.1949756710918976e-09,-2.401264959313517e-09,1.230487437269359e-09,-2.351965093948986e-10,-3.4464397118617303e-10,3.6405672537770175e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010785999999999999,639.9568332755971,0.0,2.4793802846720774e-14,180.39283752420474,412.4193420408549,-454.8774108885652,1.803923429578258e-06,4.124182113488418e-06,-4.5487616379318676e-06,-2.1952288250598346e-09,-2.401541905322771e-09,1.2306293535472221e-09,-2.3551363310439807e-10,-3.451119211511723e-10,3.6454953098420097e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010787,639.95671368638,0.0,1.8980892860744303e-13,180.39277648904846,412.41925048812044,-454.87734985340893,1.8039228192283684e-06,4.1241811979635835e-06,-4.548761027581979e-06,-2.1954819879088927e-09,-2.401818861047816e-09,1.2307712748037773e-09,-2.3583075485639824e-10,-3.4557987363717256e-10,3.6504233625320124e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010788,639.956618065367,0.0,8.091961013222735e-14,180.3927307126812,412.4191894529642,-454.8772888182527,1.803922361465951e-06,4.124180587613694e-06,-4.54876041723209e-06,-2.1957351596226022e-09,-2.402095826470634e-09,1.2309132010297917e-09,-2.361478746568984e-10,-3.4604782864117284e-10,3.655351411802015e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010789,639.9565181431657,0.0,1.1808664481128008e-13,180.39266967752494,412.41912841780794,-454.87722778309643,1.8039217511160615e-06,4.124179977263806e-06,-4.5487598068822006e-06,-2.1959883401844936e-09,-2.4023728015732085e-09,1.2310551322160327e-09,-2.364649925113986e-10,-3.4651578616017313e-10,3.660279457602018e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010789999999999999,639.9563985539538,0.0,1.2921922768601295e-13,180.39260864236863,412.4190368650735,-454.8771667479402,1.8039211407661718e-06,4.1241790617389715e-06,-4.548759196532311e-06,-2.1962415295780968e-09,-2.4026497863375212e-09,1.2311970683532673e-09,-2.3678210842589807e-10,-3.4698374619217236e-10,3.6652074998770104e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010791,639.9562986317562,0.0,1.5232429599627618e-13,180.39254760721235,412.41897582991726,-454.877105712784,1.8039205304162823e-06,4.124178451389082e-06,-4.548758586182423e-06,-2.1964947277869435e-09,-2.402926780745556e-09,1.2313390094322635e-09,-2.370992224068982e-10,-3.4745170873417263e-10,3.6701355385770134e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010792,639.9561616520227,0.0,1.99810474242148e-13,180.39250183084513,412.4188842771829,-454.8770141600496,1.8039200726538651e-06,4.124177535864249e-06,-4.548757670657589e-06,-2.1967479347945638e-09,-2.403203784779295e-09,1.2314809554437882e-09,-2.374163344603984e-10,-3.479196737831729e-10,3.675063573647016e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010793,639.9560617298273,0.0,1.3577246704874164e-13,180.39244079568883,412.4188232420266,-454.87695312489336,1.8039194623039754e-06,4.1241769255143585e-06,-4.5487570603077e-06,-2.197001150584488e-09,-2.4034807984207206e-09,1.2316229063786087e-09,-2.3773344459189856e-10,-3.4838764133667316e-10,3.6799916050370187e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010793999999999999,639.9559421406219,0.0,1.901934055770663e-13,180.39237976053255,412.4187316892922,-454.8768920897371,1.8039188519540861e-06,4.124176009989525e-06,-4.548756449957811e-06,-2.1972543751402458e-09,-2.403757821651815e-09,1.231764862227492e-09,-2.3805055280739805e-10,-3.488556113916724e-10,3.6849196326970106e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010795,639.95584221843,0.0,1.1748194483039391e-13,180.39231872537624,412.41867065413595,-454.87683105458086,1.8039182416041964e-06,4.124175399639636e-06,-4.5487558396079214e-06,-2.1975076084453687e-09,-2.4040348544545615e-09,1.231906822981206e-09,-2.383676591128982e-10,-3.4932358394517265e-10,3.6898476565770137e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010796,639.9557465974242,0.0,1.3790156076044951e-13,180.39227294900903,412.41860961897964,-454.8767700194246,1.8039177838417793e-06,4.124174789289746e-06,-4.548755229258032e-06,-2.1977608504833865e-09,-2.404311896810942e-09,1.2320487886305174e-09,-2.386847635143984e-10,-3.497915589946729e-10,3.6947756766270164e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010796999999999998,639.9556270082239,0.0,6.34574695586082e-14,180.39221191385272,412.41851806624527,-454.87670898426836,1.8039171734918895e-06,4.124173873764912e-06,-4.548754618908143e-06,-2.198014101237829e-09,-2.4045889487029386e-09,1.2321907591661932e-09,-2.390018660178979e-10,-3.502595365376722e-10,3.6997036927920087e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010798,639.9555270860367,0.0,9.61473540549216e-14,180.39215087869644,412.418457031089,-454.8766479491121,1.803916563142e-06,4.124173263415023e-06,-4.5487540085582544e-06,-2.1982673606922273e-09,-2.4048660101125346e-09,1.2323327345790012e-09,-2.3931896662939805e-10,-3.5072751657117243e-10,3.7046317050220114e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010799,639.955411798023,0.0,1.1010531492031037e-13,180.39210510232923,412.4183654783546,-454.87658691395586,1.8039161053795829e-06,4.1241723478901884e-06,-4.548753398208365e-06,-2.198520628830111e-09,-2.4051430810217115e-09,1.232474714859708e-09,-2.3963606535489823e-10,-3.5119549909267267e-10,3.709559713267014e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.00108,639.9553118758384,0.0,6.545980369078698e-14,180.39204406717292,412.41830444319834,-454.8765258787996,1.8039154950296931e-06,4.1241717375403e-06,-4.548752787858476e-06,-2.1987739056350106e-09,-2.405420161412452e-09,1.2326166999990812e-09,-2.399531621998984e-10,-3.5166348409917293e-10,3.714487717472017e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010800999999999999,639.9551922866458,0.0,1.3801214226266273e-13,180.39198303201664,412.41821289046396,-454.87646484364336,1.8039148846798036e-06,4.124170822015466e-06,-4.5487521775085866e-06,-2.199027191090455e-09,-2.4056972512667374e-09,1.2327586899878871e-09,-2.402702571703979e-10,-3.521314715876722e-10,3.7194157175870093e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010802,639.9550923644649,0.0,1.0179860861217326e-13,180.39192199686033,412.41815185530766,-454.87640380848717,1.803914274329914e-06,4.124170211665576e-06,-4.548751567158698e-06,-2.1992804851799758e-09,-2.405974350566551e-09,1.2329006848168934e-09,-2.405873502728981e-10,-3.525994615561725e-10,3.7243437135620124e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010803,639.9549770764562,0.0,2.0181764650849376e-13,180.39187622049312,412.4180603025733,-454.8763427733309,1.8039138165674968e-06,4.124169296140743e-06,-4.548750956808809e-06,-2.1995337878871022e-09,-2.4062514592938743e-09,1.233042684476867e-09,-2.4090444151339827e-10,-3.5306745400167276e-10,3.729271705342015e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010804,639.954877154278,0.0,1.3789063029046773e-13,180.3918151853368,412.41799926741703,-454.87628173817467,1.803913206217607e-06,4.1241686857908535e-06,-4.5487503464589195e-06,-2.1997870991953644e-09,-2.4065285774306896e-09,1.2331846889585747e-09,-2.4122153089739844e-10,-3.53535448921173e-10,3.7341996928770176e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010804999999999999,639.954755540381,0.0,1.8473298465460872e-13,180.39175415018053,412.4179382322607,-454.8761901854403,1.8039125958677178e-06,4.124168075440963e-06,-4.548749430934086e-06,-2.2000404190882914e-09,-2.4068057049589777e-09,1.2333266982527835e-09,-2.415386184308979e-10,-3.5400344631217223e-10,3.7391276761170095e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010806,639.9546359511963,0.0,1.4862030182814304e-13,180.39169311502425,412.41784667952635,-454.87612915028404,1.8039119855178283e-06,4.12416715991613e-06,-4.548748820584197e-06,-2.200293747549414e-09,-2.4070828418607223e-09,1.2334687123502608e-09,-2.418557041203981e-10,-3.544714461716725e-10,3.7440556550120124e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010807,639.9545403302006,0.0,1.334339561003008e-13,180.391647338657,412.4177856443701,-454.8760681151278,1.8039115277554109e-06,4.124166549566241e-06,-4.5487482102343075e-06,-2.200547084562262e-09,-2.4073599881179044e-09,1.233610731241773e-09,-2.4217278797139825e-10,-3.5493944849717273e-10,3.748983629512015e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010808,639.9544207410195,0.0,1.2030888102520688e-13,180.39158630350073,412.4176940916357,-454.87600707997154,1.8039109174055214e-06,4.124165634041407e-06,-4.548747599884418e-06,-2.200800430110365e-09,-2.407637143712506e-09,1.2337527549180872e-09,-2.424898699898984e-10,-3.5540745328617297e-10,3.753911599562018e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010808999999999999,639.954320818849,0.0,6.866780839828666e-14,180.39152526834442,412.4176330564794,-454.8759460448153,1.8039103070556317e-06,4.124165023691517e-06,-4.54874698953453e-06,-2.201053784177252e-09,-2.407914308626508e-09,1.23389478336997e-09,-2.428069501818979e-10,-3.5587546053567224e-10,3.75883956511201e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.001081,639.9542012296719,0.0,1.4918734035109358e-13,180.39146423318815,412.41754150374504,-454.87588500965904,1.8039096967057422e-06,4.1241641081666835e-06,-4.5487463791846404e-06,-2.201307146746454e-09,-2.408191482841894e-09,1.2340368165881886e-09,-2.431240285533981e-10,-3.563434702426725e-10,3.763767526112013e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010811,639.95410560868,0.0,4.4778434588123867e-14,180.3914184568209,412.4174804685888,-454.8758239745028,1.8039092389433248e-06,4.124163497816794e-06,-4.548745768834751e-06,-2.2015605178014993e-09,-2.4084686663406445e-09,1.23417885456351e-09,-2.4344110511039826e-10,-3.568114824046728e-10,3.768695482507016e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010812,639.9539860195063,0.0,1.6798913844897915e-13,180.39135742166462,412.41738891585436,-454.87576293934654,1.8039086285934353e-06,4.12416258229196e-06,-4.548745158484862e-06,-2.2018138973259185e-09,-2.4087458591047413e-09,1.2343208972867006e-09,-2.4375817985889845e-10,-3.5727949701867303e-10,3.7736234342470187e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010812999999999999,639.9538860973423,0.0,6.83466342587037e-14,180.39129638650834,412.4173278806981,-454.87570190419035,1.803908018243546e-06,4.1241619719420705e-06,-4.548744548134973e-06,-2.20206728530324e-09,-2.4090230611161653e-09,1.2344629447485268e-09,-2.4407525280489794e-10,-3.5774751408217226e-10,3.778551381282011e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010814,639.9537861751802,0.0,1.4793791342757376e-13,180.39123535135204,412.41726684554186,-454.8756408690341,1.8039074078936563e-06,4.124161361592182e-06,-4.548743937785084e-06,-2.2023206817169945e-09,-2.409300272356899e-09,1.2346049969397562e-09,-2.443923239538981e-10,-3.5821553359267254e-10,3.783479323562014e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010815,639.9536708871846,0.0,1.2476705417677464e-13,180.39118957498482,412.4171752928074,-454.87557983387785,1.803906950131239e-06,4.124160446067348e-06,-4.548743327435195e-06,-2.2025740865507106e-09,-2.409577492808924e-09,1.2347470538511552e-09,-2.447093933123983e-10,-3.586835555471728e-10,3.7884072610320166e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010816,639.9535709650252,0.0,1.4081091025669335e-13,180.39112853982851,412.4171142576512,-454.8755187987216,1.8039063397813494e-06,4.1241598357174584e-06,-4.5487427170853056e-06,-2.202827499787918e-09,-2.4098547224542207e-09,1.2348891154734903e-09,-2.4502646088639845e-10,-3.5915157994317306e-10,3.7933351936420193e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010817,639.9534296841314,0.0,1.92328462367168e-13,180.39106750467224,412.4170227049168,-454.8754272459872,1.8039057294314599e-06,4.124158920192625e-06,-4.548741801560472e-06,-2.203080921412145e-09,-2.410131961274771e-09,1.235031181797528e-09,-2.453435266813979e-10,-3.596196067776723e-10,3.798263121342011e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010818,639.953329761975,0.0,1.5972599312117504e-13,180.39100646951593,412.4169616697605,-454.875366210831,1.8039051190815702e-06,4.124158309842735e-06,-4.548741191210583e-06,-2.2033343514069228e-09,-2.4104092092525564e-09,1.2351732528140356e-09,-2.456605907033981e-10,-3.6008763604767254e-10,3.803191044077014e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010819,639.9532144739835,0.0,1.7765066168984009e-13,180.3909606931487,412.4168701170261,-454.8753051756747,1.803904661319153e-06,4.124157394317901e-06,-4.5487405808606935e-06,-2.2035877897557796e-09,-2.4106864663695583e-09,1.2353153285137793e-09,-2.4597765295839827e-10,-3.605556677506728e-10,3.808118961797017e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010819999999999998,639.95311455183,0.0,8.453527762889619e-14,180.3908996579924,412.41680908186987,-454.8752441405185,1.8039040509692633e-06,4.124156783968012e-06,-4.548739970510805e-06,-2.2038412364422443e-09,-2.410963732607757e-09,1.2354574088875254e-09,-2.4629471345239775e-10,-3.6102370188417206e-10,3.813046874452009e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010821,639.9529949626719,0.0,1.8890832987070927e-13,180.39083862283613,412.41671752913544,-454.8751831053622,1.8039034406193738e-06,4.124155868443178e-06,-4.548739360160916e-06,-2.204094691449847e-09,-2.4112410079491353e-09,1.235599493926041e-09,-2.4661177219189794e-10,-3.6149173844517234e-10,3.817974781992012e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010822,639.95289934169,0.0,8.189085873207238e-14,180.3907928464689,412.4166564939792,-454.875122070206,1.8039029828569566e-06,4.124155258093288e-06,-4.5487387498110264e-06,-2.204348154762116e-09,-2.411518292375673e-09,1.2357415836200926e-09,-2.469288291828981e-10,-3.619597774306726e-10,3.822902684367015e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010823,639.9527994195413,0.0,1.0091922095615275e-13,180.3907318113126,412.41659545882294,-454.8750610350498,1.8039023725070669e-06,4.124154647743399e-06,-4.548738139461138e-06,-2.204601626362581e-09,-2.411795585869352e-09,1.2358836779604463e-09,-2.472458844308983e-10,-3.6242781883817284e-10,3.8278305815220174e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010823999999999999,639.9526798303883,0.0,7.573799176811472e-14,180.39067077615633,412.4165039060885,-454.87499999989353,1.8039017621571776e-06,4.124153732218565e-06,-4.548737529111249e-06,-2.2048551062347695e-09,-2.4120728884121517e-09,1.2360257769378685e-09,-2.475629379413978e-10,-3.628958626651721e-10,3.8327584734070094e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010825,639.952579908243,0.0,9.201391292514702e-14,180.39060974100002,412.41644287093226,-454.8749389647373,1.8039011518072879e-06,4.124153121868675e-06,-4.5487369187613594e-06,-2.2051085943622124e-09,-2.4123501999860553e-09,1.2361678805431263e-09,-2.47879989720398e-10,-3.6336390890917234e-10,3.837686359972012e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010826,639.9524646202597,0.0,1.374711281518326e-13,180.3905639646328,412.4163513181979,-454.87487792958103,1.8039006940448707e-06,4.124152206343842e-06,-4.54873630841147e-06,-2.2053620907284375e-09,-2.4126275205730425e-09,1.2363099887669858e-09,-2.4819703977439815e-10,-3.638319575671726e-10,3.8426142411620147e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010827,639.9523646981172,0.0,9.349143388389898e-14,180.3905029294765,412.4162902830416,-454.8748168944248,1.803900083694981e-06,4.124151595993953e-06,-4.548735698061581e-06,-2.205615595316974e-09,-2.4129048501550944e-09,1.2364521016002132e-09,-2.4851408810939834e-10,-3.6430000863617285e-10,3.8475421169270175e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010827999999999999,639.9522451089719,0.0,1.8317775122147109e-13,180.39044189432022,412.4161987303072,-454.87475585926853,1.8038994733450915e-06,4.124150680469118e-06,-4.548735087711692e-06,-2.20586910811135e-09,-2.413182188714191e-09,1.2365942190335749e-09,-2.4883113473139786e-10,-3.647680621136721e-10,3.8524699872170094e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010829,639.9521234950956,0.0,1.796069531412515e-13,180.39038085916394,412.41613769515095,-454.87466430653416,1.803898862995202e-06,4.12415007011923e-06,-4.548734172186858e-06,-2.2061226290950956e-09,-2.4134595362323144e-09,1.2367363410578375e-09,-2.4914817964639804e-10,-3.6523611799667237e-10,3.857397851977012e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.001083,639.9520082071163,0.0,2.343437836342724e-13,180.3903350827967,412.4160461424166,-454.8746032713779,1.8038984052327846e-06,4.1241491545943955e-06,-4.548733561836969e-06,-2.2063761582517387e-09,-2.4137368926914447e-09,1.2368784676637673e-09,-2.494652228598982e-10,-3.6570417628267266e-10,3.862325711157015e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010831,639.9519082849796,0.0,1.2714511721986188e-13,180.39027404764042,412.41598510726027,-454.87454223622166,1.803897794882895e-06,4.124148544244506e-06,-4.54873295148708e-06,-2.206629695564808e-09,-2.4140142580735625e-09,1.2370205988421305e-09,-2.497822643778984e-10,-3.6617223696917295e-10,3.867253564707018e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010831999999999999,639.9518083628449,0.0,1.3519382015164933e-13,180.3902130124841,412.415924072104,-454.8744812010654,1.8038971845330054e-06,4.124147933894617e-06,-4.548732341137191e-06,-2.2068832410178314e-09,-2.4142916323606477e-09,1.237162734583693e-09,-2.500993042068979e-10,-3.666403000531722e-10,3.87218141257701e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010833,639.9516887737076,0.0,1.2528047567013324e-13,180.39015197732783,412.41583251936964,-454.87442016590916,1.8038965741831159e-06,4.124147018369783e-06,-4.548731730787302e-06,-2.207136794594339e-09,-2.4145690155346822e-09,1.2373048748792217e-09,-2.504163423523981e-10,-3.6710836553217243e-10,3.877109254717013e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010834,639.9515931527368,0.0,8.535408342854464e-14,180.3901062009606,412.41577148421334,-454.87435913075296,1.8038961164206985e-06,4.124146408019893e-06,-4.548731120437413e-06,-2.207390356277858e-09,-2.414846407577646e-09,1.2374470197194824e-09,-2.507333788203983e-10,-3.675764334031727e-10,3.882037091072016e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010835,639.9514735636029,0.0,1.1487668896714496e-13,180.3900451658043,412.41567993147896,-454.8742980955967,1.8038955060708092e-06,4.12414549249506e-06,-4.548730510087524e-06,-2.207643926051918e-09,-2.415123808471519e-09,1.2375891690952415e-09,-2.5105041361689845e-10,-3.6804450366317295e-10,3.8869649215870187e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010835999999999999,639.9513736414746,0.0,4.191580650607468e-14,180.389984130648,412.4156188963227,-454.87423706044046,1.8038948957209193e-06,4.1241448821451704e-06,-4.548729899737635e-06,-2.2078975039000464e-09,-2.415401218198282e-09,1.2377313229972647e-09,-2.5136744674789795e-10,-3.685125763101722e-10,3.8918927462120107e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010837,639.9512540523448,0.0,1.6814508905485854e-13,180.38992309549172,412.4155273435883,-454.8741760252842,1.80389428537103e-06,4.124143966620336e-06,-4.5487292893877454e-06,-2.2081510898057724e-09,-2.415678636739916e-09,1.2378734814163187e-09,-2.5168447821939815e-10,-3.6898065134117245e-10,3.8968205649020133e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010838,639.9511584313777,0.0,6.623095238797154e-14,180.3898773191245,412.41546630843203,-454.87411499012796,1.8038938276086128e-06,4.124143356270447e-06,-4.548728679037856e-06,-2.208404683752624e-09,-2.4159560640784e-09,1.2380156443431693e-09,-2.520015080373983e-10,-3.694487287531727e-10,3.901748377602016e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010839,639.9510585092539,0.0,1.4500440359041544e-13,180.3898162839682,412.4154052732758,-454.8740539549717,1.803893217258723e-06,4.1241427459205575e-06,-4.548728068687968e-06,-2.2086582857241294e-09,-2.4162335001957154e-09,1.2381578117685828e-09,-2.523185362078985e-10,-3.6991680854367296e-10,3.906676184257019e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.001084,639.9509389201294,0.0,1.200368079333584e-13,180.38975524881192,412.41531372054135,-454.87399291981546,1.8038926069088336e-06,4.124141830395724e-06,-4.548727458338078e-06,-2.2089118957038164e-09,-2.416510945073841e-09,1.2382999836833247e-09,-2.52635562736898e-10,-3.7038489071017223e-10,3.911603984822011e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010841,639.9508389980091,0.0,1.742608143035267e-13,180.38969421365562,412.4152526853851,-454.8739318846592,1.8038919965589439e-06,4.124141220045835e-06,-4.548726847988189e-06,-2.209165513675214e-09,-2.4167883986947584e-09,1.2384421600781618e-09,-2.529525876303982e-10,-3.708529752496725e-10,3.916531779242014e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010842,639.9507020182979,0.0,1.7729174668825228e-13,180.3896484372884,412.4151611326507,-454.87384033192484,1.8038915387965267e-06,4.124140304521e-06,-4.548725932463356e-06,-2.20941913962185e-09,-2.4170658610404468e-09,1.2385843409438596e-09,-2.532696108938984e-10,-3.713210621591728e-10,3.921459567462017e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010842999999999998,639.9506020961799,0.0,1.3991819935283057e-13,180.3895874021321,412.4151000974944,-454.8737792967686,1.803890928446637e-06,4.124139694171111e-06,-4.548725322113466e-06,-2.2096727735272524e-09,-2.4173433320928856e-09,1.2387265262711837e-09,-2.5358663253339787e-10,-3.71789151436172e-10,3.926387349437009e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010844,639.9504825070617,0.0,1.6407541625530478e-13,180.38952636697582,412.41500854476004,-454.8737182616124,1.8038903180967475e-06,4.1241387786462776e-06,-4.548724711763578e-06,-2.2099264153749497e-09,-2.4176208118340566e-09,1.238868716050901e-09,-2.5390365255539805e-10,-3.722572430781723e-10,3.931315125117012e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010845,639.950386886101,0.0,1.0473306323791238e-13,180.38948059060857,412.4149475096038,-454.87365722645615,1.8038898603343301e-06,4.124138168296388e-06,-4.548724101413689e-06,-2.2101800651484695e-09,-2.4178983002459386e-09,1.2390109102737767e-09,-2.5422067096589825e-10,-3.7272533708267257e-10,3.9362428944470147e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010846,639.9502672969862,0.0,1.6346307292221833e-13,180.3894195554523,412.41485595686936,-454.8735961912999,1.8038892499844406e-06,4.124137252771554e-06,-4.548723491063799e-06,-2.2104337228313398e-09,-2.4181757973105115e-09,1.2391531089305769e-09,-2.5453768777039843e-10,-3.731934334466728e-10,3.9411706573720175e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010846999999999999,639.9501673748746,0.0,3.7675529291761986e-14,180.389358520296,412.4147949217131,-454.87353515614365,1.8038886396345513e-06,4.124136642421665e-06,-4.54872288071391e-06,-2.2106873884070876e-09,-2.4184533030097544e-09,1.239295312012067e-09,-2.5485470297489795e-10,-3.736615321671721e-10,3.9460984138420094e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010848,639.9500674527649,0.0,1.3064689219442575e-13,180.3892974851397,412.41473388655686,-454.8734741209874,1.8038880292846616e-06,4.124136032071775e-06,-4.548722270364021e-06,-2.2109410618592423e-09,-2.4187308173256485e-09,1.2394375195090138e-09,-2.5517171658539814e-10,-3.7412963324117233e-10,3.951026163807012e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010849,639.949952164807,0.0,8.019142506880876e-14,180.3892517087725,412.4146423338224,-454.87341308583115,1.8038875715222444e-06,4.124135116546941e-06,-4.5487216600141314e-06,-2.2111947431713308e-09,-2.4190083402401727e-09,1.2395797314121824e-09,-2.5548872860789834e-10,-3.745977366661726e-10,3.955953907217015e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.001085,639.9498522427001,0.0,9.65947892281894e-14,180.38919067361618,412.4145812986662,-454.8733520506749,1.8038869611723547e-06,4.124134506197052e-06,-4.548721049664242e-06,-2.211448432326881e-09,-2.4192858717353065e-09,1.2397219477123387e-09,-2.558057390483985e-10,-3.7506584243967286e-10,3.9608816440220176e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010850999999999999,639.9497326535945,0.0,1.1110599156879066e-13,180.3891296384599,412.4144897459318,-454.87329101551865,1.8038863508224652e-06,4.124133590672218e-06,-4.548720439314354e-06,-2.21170212930942e-09,-2.419563411793029e-09,1.2398641684002483e-09,-2.56122747912898e-10,-3.755339505591721e-10,3.9658093741720096e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010852,639.9496327314911,0.0,1.2084821955372362e-13,180.3890686033036,412.4144287107755,-454.8732299803624,1.8038857404725755e-06,4.124132980322329e-06,-4.5487198289644644e-06,-2.2119558341024764e-09,-2.4198409603953207e-09,1.2400063934666771e-09,-2.5643975520739816e-10,-3.7600206102217233e-10,3.970737097612012e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
0.0010853,639.9495174435383,0.0,1.7598274680119859e-13,180.38902282693638,412.4143371580411,-454.87316894520615,1.8038852827101583e-06,4.1241320647974945e-06,-4.548719218614575e-06,-2.2122095466895773e-09,-2.420118517524161e-09,1.2401486229023908e-09,-2.567567609378983e-10,-3.764701738256726e-10,3.975664814287015e-10,1.8063541959970848e-06,4.126928773685272e-06,-4.550356816622573e-06
