time_s,gap_um,node,wall_element,triangle_index,source
0.0010930000571534038,67.45316861965594,130,441,880,existing increment orientation and U; not new contact output
0.0010934999445453286,67.80342878564946,130,441,880,existing increment orientation and U; not new contact output
0.0010939999483525753,68.15329126364674,130,441,880,existing increment orientation and U; not new contact output
0.001094499952159822,68.50272915106557,130,441,880,existing increment orientation and U; not new contact output
0.0010949999559670687,68.85182343339864,130,441,880,existing increment orientation and U; not new contact output
0.0010954999597743154,69.20050140349251,130,441,880,existing increment orientation and U; not new contact output
0.001095999963581562,69.54877304247692,130,441,880,existing increment orientation and U; not new contact output
0.0010964999673888087,69.89665638041794,130,441,880,existing increment orientation and U; not new contact output
0.0010969999711960554,70.24414128165641,130,441,880,existing increment orientation and U; not new contact output
0.001097499975003302,70.59125122899236,130,441,880,existing increment orientation and U; not new contact output
0.0010979999788105488,70.93794416447149,130,441,880,existing increment orientation and U; not new contact output
0.0010984999826177955,71.28426937608018,130,441,880,existing increment orientation and U; not new contact output
0.0010989999864250422,71.63016757267587,130,441,880,existing increment orientation and U; not new contact output
0.0010994999902322888,71.97569754018332,130,441,880,existing increment orientation and U; not new contact output
0.0010999999940395355,72.32083419672064,130,441,880,existing increment orientation and U; not new contact output
