time_s,command_phase_rad,drive_scale,Bx_T,By_T,Bz_T,B_t_T,B_e1_T,B_e2_T,theta_B_t_deg,psi_B_rad,Tx_Nmm,Ty_Nmm,Tz_Nmm,psi_B_unwrapped_rad,Traw_t_Nmm,Traw_e1_Nmm,Traw_e2_Nmm
0.0009444444444444444,4.506440128649358,0.9910836762688614,-0.0015374844005265516,-0.004703079783012354,0.008690062270936726,-0.0008909960979124685,0.00863700068768463,0.0049606799004209105,95.11181042907664,0.5213472658161628,0.00017401317123527855,-0.0094338948821687,-0.005074856357085366,0.5213472658161628,-0.0011727642304898403,-0.005442878580063468,0.00926591084459092
0.0009722222222222222,4.511676116405342,0.9977280521262002,-0.0015258029285373698,-0.004683382972660799,0.00870274952843397,-0.000876401729527026,0.00864890930937388,0.004942498130167362,95.02786242268918,0.519169145243607,0.00016857915830841507,-0.009507412156777747,-0.005086855997756149,0.519169145243607,-0.0011775800475994102,-0.005420559381002871,0.00927666376283372
0.001,4.5169121041613245,1.0,-0.001514215791141945,-0.004663599389675364,0.008715388188169013,-0.0008618994996039127,0.008660784013331238,0.00492422070250802,94.94445512226744,0.5169849371852238,0.00016233075329242326,-0.009539329480487132,-0.005076286494403786,0.5169849371852238,-0.001182400997872232,-0.005398158097060178,0.009287392520153117
0.0010277777777777776,4.522148091917308,1.0,-0.0015027233060074992,-0.004643729576432963,0.00872797790364662,-0.0008474898057290838,0.008672624474005701,0.004905848118527788,94.8615904313257,0.5147946741248621,0.00015568202881980687,-0.009549570388179204,-0.005054054435948091,0.5147946741248621,-0.00118722694913952,-0.005375675342377892,0.009298096822414805
0.0010555555555555555,4.527384079673291,1.0,-0.0014913257882063196,-0.004623774077674565,0.008740518329713377,-0.0008331730429515791,0.008684430366785055,0.004887380881920339,94.77927024600058,0.5125983887590059,0.00014901704237345,-0.009559784130536158,-0.005031743820415539,0.5125983887590059,-0.0011920577690953816,-0.005353111733332096,0.00930877637615494
0.0010833333333333333,4.532620067429273,1.0,-0.001480023550207116,-0.004603733440490254,0.00875300912256717,-0.0008189496037726831,0.008696201368004784,0.004868819498974298,94.69749645493829,0.5103961139982822,0.000142335976677321,-0.009569970427543097,-0.005009355259462924,0.5103961139982822,-0.0011968933253004477,-0.005330467888515532,0.009319430888588155
0.0011111111111111111,4.537856055185257,1.0,-0.0014688169018664452,-0.004583608214304214,0.008765449939766606,-0.0008048198781351588,0.008707937154956946,0.004850164478559347,94.61627093918122,0.5081878829689268,0.00013563901489621068,-0.009580128999937536,-0.00498688936688395,0.5081878829689268,-0.0012017334851855033,-0.0053077444287206385,0.009330060067615609
0.0011388888888888887,4.54309204294124,1.0,-0.0014577061504202394,-0.004563398950859694,0.008777840440240393,-0.0007907842534125801,0.008719637405899013,0.004831416332112299,94.53559557205419,0.5059737290142081,0.00012892634063071083,-0.009590259569217083,-0.004964346758592416,0.5059737290142081,-0.001206578116055118,-0.00528494197692255,0.009340663621832989
0.0011666666666666665,4.548328030697222,1.0,-0.0014466916004753617,-0.004543106204203857,0.008790180284296704,-0.0007768431143986869,0.008731301800062695,0.004812575573623061,94.45547221904957,0.5037536856958056,0.00012219813791217583,-0.009600361857647066,-0.004941728052605312,0.5037536856958056,-0.0012114270850912907,-0.005262061158261998,0.009351241260538504
0.0011944444444444444,4.553564018453206,1.0,-0.001435773554001258,-0.004522730530672599,0.00880246913363248,-0.0007629968432968433,0.008742930017662735,0.004793642719620537,94.37590273771212,0.5015277867951422,0.00011545459119768203,-0.009610435588268141,-0.0049190338690258874,0.5015277867951422,-0.0012162802593570867,-0.005239102600028182,0.009361792693740843
0.0012222222222222222,4.5588000062091885,1.0,-0.0014249523103216928,-0.004502272488875312,0.008814706651342711,-0.0007492458197095712,0.008754521739905671,0.004774618289158492,94.29688897752327,0.4992960663146765,0.0001086958853649708,-0.009620480484903897,-0.004896264830026658,0.4992960663146765,-0.0012211375058002805,-0.005216066931641582,0.009372317632167138
0.0012499999999999998,4.564035993965171,1.0,-0.001414228166106526,-0.004481732639679539,0.008826892501929662,-0.0007355904206281271,0.008766076648998583,0.004755502803801294,94.21843277978448,0.49705855847914315,0.00010192220570737404,-0.009630496272168419,-0.004873421559832318,0.49705855847914315,-0.001225998691257007,-0.005192954784636673,0.009382815787270883
0.0012777777777777776,4.569271981721155,1.0,-0.0014036014153635855,-0.0044611115461956185,0.008839026351312087,-0.000722031020422171,0.008777594428157802,0.004736296787609622,94.14053597750046,0.49481529773675204,9.513373792874248e-05,-0.009640482675473834,-0.004850504684702659,0.49481529773675204,-0.001230863682455413,-0.00516976679264464,0.009393286871239852
0.0013055555555555555,4.574507969477137,1.0,-0.001393072349430616,-0.0044404097737612575,0.008851107866834377,-0.000708567990829515,0.008789074761617596,0.004717000767126127,94.06320039526166,0.49256631876034235,8.83306681383506e-05,-0.009650439421037858,-0.004827514832915404,0.49256631876034235,-0.001235732346019305,-0.005146503591376009,0.009403730597003989
0.0013333333333333333,4.579743957233121,1.0,-0.0013826412569672751,-0.004419627889925989,0.00886313671727568,-0.000695201700945911,0.008800517334638823,0.004697615271360944,93.98642784912607,0.4903116564484833,8.151318284579066e-05,-0.009660366235891279,-0.004804452634748933,0.4903116564484833,-0.001240604548471815,-0.005123165818603179,0.009414146678243277
0.0013611111111111111,4.5849799449891036,1.0,-0.0013723084239472354,-0.004398766464435672,0.00887511257285898,-0.0006819325172149537,0.008811921833517556,0.004678140831777244,93.91022014650093,0.4880513459265378,7.468146895586898e-05,-0.009670262847885452,-0.0047813187224650736,0.4880513459265378,-0.0012454801562390475,-0.005099754114142995,0.009424534829395583
0.0013888888888888887,4.590215932745086,1.0,-0.0013620741336503289,-0.004377826069216813,0.008887035105260156,-0.000668760803418011,0.00882328794559371,0.004658577982276616,93.8345790860236,0.4857854225476674,6.783571376347045e-05,-0.00968012898569976,-0.0047581137302917095,0.4857854225476674,-0.0012503590356537566,-0.005076269119839149,0.009434894765664505
0.0014166666666666666,4.59545192050107,1.0,-0.0013519386666547973,-0.004356807278360927,0.008898903987616953,-0.000655686920664275,0.008834615359259572,0.004638927259184464,93.75950645744219,0.4835139218938012,6.0976104948432235e-05,-0.009689964378849052,-0.004734838294405426,0.4835139218938012,-0.0012552410529589966,-0.005052711479544624,0.00944522620302715
0.0014444444444444444,4.600687908257052,1.0,-0.001341902300829589,-0.004335710668108789,0.008910718894537966,-0.0006427112273808462,0.008845903763968377,0.004619189201235292,93.68500404149569,0.48123687977654783,5.4102830570396413e-05,-0.00969976875769106,-0.0047114930529140574,0.48123687977654783,-0.001260126074311797,-0.005029081839104038,0.009455528858241946
0.0014722222222222222,4.605923896013035,1.0,-0.0013319653113267405,-0.00431453681683462,0.008922479502111554,-0.0006298340793029081,0.008857152850242809,0.004599364349557925,93.61107360979359,0.47895433223806205,4.721607906365091e-05,-0.009709541853433779,-0.004688078645839188,0.47895433223806205,-0.0012650139657868298,-0.005005380846335911,0.009465802448856392
0.0014999999999999998,4.611159883769019,1.0,-0.0013221279705738396,-0.004293286305030246,0.008934185487914723,-0.0006170558294639806,0.008868362309683481,0.004579453247660684,93.53771692469542,0.4766663155518639,4.031603923196629e-05,-0.009719283398142856,-0.004664595715098613,0.4766663155518639,-0.0012699045933800821,-0.004981609151014934,0.009476046693214819
0.0015277777777777776,4.616395871525001,1.0,-0.001312390548266553,-0.004271959715289191,0.008945836531021954,-0.0006043768281862392,0.008879531834977406,0.0045594564414164936,93.46493573918951,0.47437286622360714,3.340290024342156e-05,-0.009728993124748921,-0.004641044904488748,0.47437286622360714,-0.0012747978230125269,-0.004957767404854146,0.009486261310466086
0.0015555555555555555,4.621631859280985,1.0,-0.0013027533113612309,-0.0042505576322906784,0.00895743231201402,-0.0005917974230709069,0.008890661119906402,0.0045393744790478896,93.39273179677176,0.47207402099179696,2.647685162521316e-05,-0.009738670767054917,-0.0046174268596669565,0.47207402099179696,-0.0012796935205338028,-0.004933856261487056,0.009496446020571305
0.0015833333333333333,4.6268678470369675,1.0,-0.0012932165240675908,-0.004229080642783631,0.008968972512986721,-0.0005793179589887302,0.0089017498593555,0.004519207911112021,93.32110683132389,0.4697698168284613,1.9538083258463426e-05,-0.009748316059743384,-0.0045937422281338725,0.4697698168284613,-0.0012845915517258884,-0.004909876376449744,0.009506600544311503
0.001611111111111111,4.63210383479295,1.0,-0.001283780447841477,-0.004207529335570562,0.008980456817559624,-0.0005669387780705224,0.00891279774932131,0.004498957290485534,93.25006256699147,0.46746029093976815,1.2586785373012912e-05,-0.009757928738383758,-0.004569991659215633,0.46746029093976815,-0.0012894917823067845,-0.00488582840716287,0.009516724603295282
0.0016388888888888887,4.637339822548934,1.0,-0.00127444534137768,-0.004185904301491441,0.008991884910884713,-0.0005546602196977765,0.008923804486920345,0.004478623172349416,93.17960071806169,0.46514548076659434,5.623148542202583e-06,-0.009767508539439595,-0.0045461758040460775,0.46514548076659434,-0.0012943940779341948,-0.004861713012913655,0.00952681791996645
0.0016666666666666666,4.642575810304916,1.0,-0.0012652114606028673,-0.004164206133407509,0.00900325647965504,-0.000542482620493381,0.008934769770397337,0.004458206114173796,93.10972298884089,0.4628254239850446,-1.3526363223442459e-06,-0.009777055200275813,-0.004522295315548915,0.4628254239850446,-0.0012992983042092086,-0.00483753085483782,0.009536880217611638
0.0016944444444444444,4.647811798060899,1.0,-0.0012560790586685377,-0.004142435426185002,0.0090145712121133,-0.000530406314312363,0.008945693299133493,0.004437706675702636,93.04043107353164,0.4605001585069164,-8.340377975962505e-06,-0.009786568459165878,-0.004498350848419791,0.4605001585069164,-0.0013042043266799834,-0.004813282595901444,0.009546911220367858
0.001722222222222222,4.653047785816883,1.0,-0.0012470483859441058,-0.004120592776678851,0.009025828798060392,-0.0005184316322327579,0.008956574773654762,0.004417125418938388,92.97172665611009,0.4581697224801147,-1.5339884846186187e-05,-0.009796048055298996,-0.004474343059108372,0.4581697224801147,-0.0013091120108454377,-0.004788968900882788,0.009556910653230118
0.0017499999999999998,4.658283773572865,1.0,-0.0012381196900100265,-0.004098678783716335,0.009037028928863903,-0.0005065589025465256,0.008967413895640021,0.004396462908126616,92.90361141020269,0.45583415428901813,-2.2350965037996754e-05,-0.009805493728787248,-0.004450272605800332,0.45583415428901813,-0.0013140212221589283,-0.004764590436354093,0.009566878242058907
0.0017777777777777776,4.663519761328848,1.0,-0.0012292932156510103,-0.004076694048080634,0.009048171297466597,-0.0004947884507505479,0.008978210367929266,0.0043757197097404835,92.83608699896297,0.4534934925547863,-2.9373426339089756e-05,-0.009814905220672725,-0.004426140148399303,0.4534934925547863,-0.001318931826031949,-0.004740147870663271,0.009576813713587746
0.0018055555555555555,4.6687557490848315,1.0,-0.0012205692048493073,-0.0040546391724943795,0.009059255598394808,-0.00048312059953770385,0.008988963894531757,0.004354896392465252,92.76915507494816,0.4511477761356214,-3.6407076225142537e-05,-0.009824282272934623,-0.004401946348508792,0.4511477761356214,-0.0013238436878378142,-0.004715641873915607,0.009586716795430664
0.0018333333333333333,4.673991736840814,1.0,-0.0012119478967780833,-0.004032514761603132,0.009070281527766823,-0.0004715556687880317,0.008999674180634123,0.004333993527182688,92.70281727999571,0.44879704412697485,-4.3451721865087794e-05,-0.009833624628496317,-0.004377691869414054,0.44879704412697485,-0.0013287566729153495,-0.0046910731179553855,0.009596587216089667
0.001861111111111111,4.679227724596798,1.0,-0.0012034295277948523,-0.004010321421958791,0.009081248783301223,-0.00046009397555994746,0.009010340932608468,0.004313011686955398,92.6370752450998,0.4464413358616986,-5.050717012640969e-05,-0.009842932031232411,-0.00435337737606388,0.4464413358616986,-0.0013336706465725886,-0.00466644227634746,0.009606424704962188
0.0018888888888888887,4.68446371235278,1.0,-0.0011950143314350052,-0.0039880597620029715,0.009092157064325153,-0.0004487358340815634,0.009020963858020396,0.004291951447011133,92.57193059028754,0.4440806909101482,-5.757322758042716e-05,-0.009852204225975752,-0.0043290035350523875,0.4440806909101482,-0.0013385854740904609,-0.004641750024358796,0.009616228992348496
0.0019166666666666666,4.689699700108763,1.0,-0.0011867025384053982,-0.00396573039205033,0.00910300607178258,-0.000437481555742063,0.009031542665637037,0.004270813384727011,92.50738492449551,0.441715149080229,-6.464970050760782e-05,-0.009861440958524446,-0.0043045710146007434,0.441715149080229,-0.0013435010207264867,-0.004616997038939957,0.009625999809459105
0.0019444444444444444,4.694935687864747,1.0,-0.0011784943765780378,-0.003943333924271817,0.00911379550824249,-0.00042633144908317284,0.009042077065435044,0.004249598079613681,92.44343984544612,0.4393447504173896,-7.17363949028721e-05,-0.009870641975648797,-0.0042800804845388295,0.4393447504173896,-0.0013484171517184746,-0.004592183998706534,0.00963573688842213
0.001972222222222222,4.700171675620729,1.0,-0.001170390070983828,-0.003920870972677919,0.009124525077907026,-0.0004152858197907024,0.009052566768608517,0.004228306113299459,92.38009693952388,0.43696953520456394,-7.883311648091101e-05,-0.009879807025098278,-0.00425553261628691,0.43696953520456394,-0.0013533337322882066,-0.00456731158392057,0.009645439962290626
0.002,4.705407663376712,1.0,-0.0011623898438063974,-0.003898342153101797,0.009135194486619615,-0.0004043449706861535,0.009063011487576949,0.004206938069514352,92.31735778165192,0.4345895439620554,-8.593967068151829e-05,-0.009888935855608426,-0.004230928082837189,0.4345895439620554,-0.001358250627645144,-0.004542380476471875,0.009655108765049925
