time_s,cycle_fraction,rp_x_mm,rp_y_mm,rp_z_mm,Bx_T,By_T,Bz_T,B_t_T,B_e1_T,B_e2_T,theta_B_t_deg,psi_B_rad,command_phase_rad,psi_B_unwrapped_rad,local_field_phase_rate_Hz
0.0041799792088568,0.1253993762657046,-6.579867884570407,-3.67154951595037,-9.505841209812075,-0.0008727253245265,-0.0019790113421997,0.0097632916895565,0.0014393109434406304,0.009643893707385422,0.0022189407763011375,81.72461386564594,0.22615162640079584,5.116324063428093,0.22615162640079584,-15.130327777520383
0.0041899792850017,0.1256993785500526,-6.57595305150156,-3.673568255186889,-9.504881582481774,-0.0008729739220785,-0.0019697723812063,0.0097651376486757,0.001438741235510826,0.009646079469957455,0.002209790604668671,81.72791238308758,0.22520100727282213,5.118209033373223,0.22520100727282213,-15.128563022198195
0.0041999788954854,0.125999366864562,-6.572022661620426,-3.6755730011853087,-9.5039834969472,-0.000873237052584,-0.0019605322463757,0.0097669734493804,0.0014381550811698948,0.009648258503447124,0.0022006403188962226,81.73130609379506,0.22425054488525722,5.120093915543284,0.22425054488525722,-15.126747487607107
0.0042099789716303,0.12629936914891,-6.568077370578098,-3.677564470889389,-9.503143768085154,-0.0008735147396173,-0.001951290109951,0.0097687992561253,0.0014375524279059203,0.009650431003057416,0.0021914890992759937,81.73479529934954,0.2233001539111384,5.121978885488413,0.2233001539111384,-15.124881025102175
0.0042199790477752,0.126599371433258,-6.5641172975838655,-3.6795427139502648,-9.502362146301182,-0.0008738069702779,-0.0019420464350274,0.009770614976698,0.0014369333047714906,0.00965259685944089,0.002182337404420892,81.73837982902367,0.22234988180819223,5.123863855433542,0.22234988180819223,-15.122963740410956
0.0042299786582589,0.1268993597477674,-6.560142383033084,-3.681507715175736,-9.501638631595286,-0.0008741137289021,-0.0019328016849925,0.0097724205208032,0.0014362977439485486,0.009654755964513042,0.002173185693034224,81.74205949391357,0.22139977601062993,5.125748737603603,0.22139977601062993,-15.120995747518743
0.0042399787344038,0.1271993620321154,-6.556152686530399,-3.683459455764729,-9.500973253769788,-0.0008744350429691,-0.001923555031676,0.009774216050187,0.0014356456885029545,0.009656908511692697,0.0021640331452802645,81.74583462099709,0.22044975122060576,5.127633707548733,0.22044975122060576,-15.11897688489952
0.0042499788105487,0.1274993643164634,-6.552148148471164,-3.685397919419098,-9.500366020275267,-0.000874770897393,-0.0019143069384067,0.0097760014741527,0.0014349771699623567,0.009659054392630675,0.0021548802198457424,81.74970502502251,0.21949985487535384,5.129518677493862,0.21949985487535384,-15.11690726651716
0.0042599788866937,0.1277993666008114,-6.54812876885538,-3.6873230926346654,-9.499816931111726,-0.0008751212909806,-0.0019050574380437,0.0097777767863563,0.001434292190701879,0.009661193599702276,0.002145726949251624,81.7536706894564,0.21855009016321675,5.13140364743901,0.21855009016321675,-15.114786916393882
0.0042699784971773,0.1280993549153208,-6.544094488078403,-3.689234966563869,-9.49932595647684,-0.0008754862051529,-0.0018958069942577,0.0097795418985295,0.001433590786204018,0.009663326026160636,0.0021365737922713723,81.75773140603003,0.21760050448816196,5.133288529609052,0.21760050448816196,-15.112615960044366
0.0042799785733222,0.1283993571996688,-6.540045425349521,-3.691133429447997,-9.49889273874274,-0.0008758656726006,-0.0018865547783681,0.0097812969687957,0.0014328728936342874,0.009665451863034344,0.002127419928939661,81.7618875356042,0.21665101259488456,5.135173499554182,0.21665101259488456,-15.110394219437556
0.0042899786494672,0.1286993594840169,-6.536088869029331,-3.692819024587858,-9.49798928879014,-0.0008762596753224,-0.0018773012539915,0.009783041908484,0.0014321385478210987,0.009667571003310489,0.0021182658180180264,81.76613887356221,0.21570166189063933,5.13705846949933,0.21570166189063933,-15.108121820703897
0.0042999787256121,0.1289993617683649,-6.532126590663242,-3.6944751582693938,-9.497100758625182,-0.0008766682119176,-0.0018680464540065,0.0097847767113953,0.0014313877513745803,0.009669683439460215,0.002109111492031792,81.77048540175,0.214752455557583,5.13894343944446,0.214752455557583,-15.105798789701922
0.0043099783360958,0.1292993500828743,-6.52802310889368,-3.695747598226059,-9.49664977498165,-0.0008770912608935,-0.0018587908423402,0.0097865012912932,0.001430620543075185,0.009671789066080376,0.0020999574097981975,81.77492689255476,0.2138034409664686,5.140828321614521,0.2138034409664686,-15.1034252632933
0.0043199784122407,0.1295993523672223,-6.523840650969791,-3.6967925216656807,-9.496440309358748,-0.0008775288601498,-0.0018495335898492,0.0097882158026691,0.0014298368541922415,0.009673888071798016,0.002090802751269262,81.77946374069526,0.21285453290875353,5.14271329155965,0.21285453290875353,-42.82391951387914
0.0043299784883856,0.1298993546515703,-6.519658014231967,-3.697837402264464,-9.49623100764862,-0.0008779809887711,-0.0018402751604114,0.0097899201588836,0.00163894876272659,0.009651290976082784,0.0020411833450540893,80.56695839187928,0.20842198755204855,5.144598261504779,0.20842198755204855,-42.82864411996928
