time_s,command_phase_rad,drive_scale,Bx_T,By_T,Bz_T,B_t_T,B_e1_T,B_e2_T,theta_B_t_deg,psi_B_rad,Tx_Nmm,Ty_Nmm,Tz_Nmm,psi_B_unwrapped_rad
0.02744444444444444,9.501572447857129,1.0,-0.006161039983405413,-0.006011273438374598,0.005089811192173234,-0.005988721169009031,0.00556641158525556,0.005757628055318947,126.78916160464422,0.8022824472028866,0.0009453466542788458,-0.006936105999902714,-0.007047513134266081,0.8022824472028866
0.02747222222222222,9.506808435613113,1.0,-0.006140509037069626,-0.006021742120225935,0.005102231923694097,-0.005967787651669081,0.005575924674041888,0.005770145108573698,126.63954037997802,0.8025143517654527,0.0009465668575131907,-0.006943831259720022,-0.007056041232163654,0.8025143517654527
0.027499999999999997,9.512044423369094,1.0,-0.006119945910828543,-0.006032087337651283,0.0051147027674616746,-0.005946806689874524,0.005585488092522401,0.005782543814062644,126.48987106293029,0.8027306260419178,0.0009477491162667012,-0.006951600791856694,-0.007064435887505046,0.8027306260419178
0.027527777777777776,9.517280411125078,1.0,-0.006099351168430626,-0.006042308807031293,0.0051272233815815044,-0.005925778858828992,0.005595101578511168,0.005794823831869029,126.34015700528148,0.8029313587440531,0.0009488933981271583,-0.006959414383307096,-0.007072696870146554,0.8029313587440531
0.027555555555555552,9.522516398881061,1.0,-0.006078725374491162,-0.0060524062481392095,0.005139793422794613,-0.0059047047350211206,0.005604764868449601,0.005806984825329949,126.19040153840984,0.8031166377704948,0.0009499996717234957,-0.006967271819857664,-0.007080823953609155,0.8031166377704948
0.02758333333333333,9.527752386637044,1.0,-0.006058069094476706,-0.0060623793841485885,0.005152412546486975,-0.005883584896208651,0.005614477697413732,0.005819026461045632,126.04060797358262,0.8032865502104558,0.0009510679067266643,-0.0069751728860928085,-0.007088816915084756,0.8032865502104558
0.02761111111111111,9.532988374393028,1.0,-0.006037382894689601,-0.0060722279416408715,0.005165080406698942,-0.005862419921402628,0.0056242397991214475,0.005830948408888555,125.89077960224519,0.8034411823475616,0.0009520980738504628,-0.006983117365400807,-0.0070966755354422845,0.8034411823475616
0.027638888888888886,9.538224362149009,1.0,-0.006016667342252485,-0.006081951650612865,0.005177796656134718,-0.005841210390851546,0.005634050905939793,0.005842750342012478,125.74091969630724,0.8035806196638042,0.0009530901448523365,-0.006991105039979743,-0.00710439959923368,0.8035806196638042
0.027666666666666666,9.543460349904993,1.0,-0.005995923005092665,-0.006091550244484195,0.005190560946171917,-0.005819956886025373,0.0056439107488923295,0.005854431936861466,125.59103150842567,0.8037049468436147,0.0009540440925341605,-0.00699913569084349,-0.007111988894699845,0.8037049468436147
0.02769444444444444,9.548696337660976,1.0,-0.005975150451926643,-0.00610102346010455,0.0052033729268710655,-0.005798659989599699,0.0056538190576664715,0.00586599287317868,125.44111827228586,0.8038142477780381,0.0009549598907429756,-0.007007209097827691,-0.007119443213776404,0.8038142477780381
