frame,time_s,ur1_x,ur2_x,ur3_x,rp_x,rp_y,rp_z,head_x,head_y,head_z,tail_x,tail_y,tail_z,axis_x,axis_y,axis_z,recon_node_rms_mm,head_count,tail_count,t_s,rp_x_aba_mm,rp_y_aba_mm,rp_z_aba_mm,ur1_y,ur2_y,ur3_y,fx_aba_N,fy_aba_N,fz_aba_N,tx_aba_Nmm,ty_aba_Nmm,tz_aba_Nmm,driver_arc_mm,robot_arc_mm,force_tangent_N,force_normal_N,rp_x_mag_mm,rp_y_mag_mm,rp_z_mag_mm,tx_mag_Nmm,ty_mag_Nmm,tz_mag_Nmm,drive_scale,endpoint_reached,h_head_mm,h_tail_mm,vn_head_close_mm_s,vn_tail_close_mm_s,Flub_head_mN,Flub_tail_mN,Flub_x_N,Flub_y_N,Flub_z_N,Mlub_x_Nmm,Mlub_y_Nmm,Mlub_z_Nmm,lub_power_W,active_head,active_tail,wall_tri_head,wall_tri_tail,commanded_frequency_Hz,instantaneous_phase_rad,cone_angle_deg,B_aba_T,Bx_aba_T,By_aba_T,Bz_aba_T,UR1,UR2,UR3,U1,torque_norm_Nmm,force_norm_N,a1,a2,b1,b2,phi_robot_rad,phi_field_rad,delta_phi_rad,theta_cone_deg,theta_pipe_directed_deg,theta_pipe_axis_deg,transverse_radius,head_x_rel,head_y_rel,head_z_rel,tail_x_rel,tail_y_rel,tail_z_rel
558,0.0558000281453132,0.6397653222084045,4.665438652038574,-1.2624412775039673,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.454820057338393,-3.392855792860938,-8.210399952713558,-7.4486132835184335,-4.018292332384412,-10.904913863832236,-0.0022438270324011,0.2261031987215662,0.974100769308866,5.926880122462387e-07,19,19,0.0558037722666321,-7.468174204284,-3.676918015967,-9.550745259298,0.639601758347116,4.665054218224953,-1.2615509009745831,1.2644999929031411e-06,1.609027480623934e-06,-8.596363090365417e-07,0.0012780340842818,-0.001182287063319,0.0003349877946371,19.23478325959979,13.799960625932426,-2.219663093640343e-06,4.365507887384641e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0015722594133581,-0.0006041020664956,-0.0005535807742291,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.3534342245819,30.0,0.01,-0.0014939696565748,0.0011670486903175,0.0098186583614902,0.6397653222084045,4.665438652038574,-1.2624412775039673,0.0,0.0017729609818699,2.219663093640343e-06,0.5679302415523806,-0.3041864726423952,0.004366784944186006,-0.0023027245045239174,5.7914607831582785,12.081100995063125,-6.289640211904846,40.110402780247284,77.24305436615747,77.24305436615747,0.6442625003896844,0.013353923374497256,0.2840622369242176,1.340345057662418,0.019560697194457077,-0.3413743025992564,-1.35416885345626
559,0.0559000149369239,0.6323738694190979,4.655035972595215,-1.235974907875061,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.480034303745778,-3.3964188395211883,-8.209635733577562,-7.423083919058535,-4.014656998297839,-10.90521597518434,-0.0205882824755011,0.2235008932762966,0.9744862612317357,6.631457266664153e-07,19,19,0.0559038665781717,-7.468174204284,-3.676918015967,-9.550745259298,0.6319861666180602,4.654651604938684,-1.2349076280483655,1.329838698815081e-06,1.6933813919001948e-06,-9.048653500776168e-07,0.0011298406753637,-0.0010558672340721,0.0003171818779962,19.23538382546903,13.799960625932426,-2.3355497864680847e-06,4.365507887384641e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0013994560561786,-0.0005523552734088,-0.0004779396511957,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.37859066888581,30.0,0.01,-0.001567454335886,0.0012651498211233,0.0097950233708258,0.6323738694190979,4.655035972595215,-1.235974907875061,0.0,0.0015786069527981,2.3355497864680847e-06,0.5611764055003645,-0.29029253125257104,0.0044270394176257576,-0.0021930597770296024,5.805799334182878,12.106427102668789,-6.300627768485911,39.18407052903646,76.52274942124998,76.52274942124998,0.631813826844059,-0.011860323032887088,0.2804991902639675,1.3411092767984147,0.04509006165435547,-0.3377389685126828,-1.354470964808364
560,0.0560000240802764,0.62025386095047,4.644719123840332,-1.2060916423797607,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.507233496474667,-3.402051790045918,-8.208985918811468,-7.395537138497429,-4.008919528859209,-10.905437304879214,-0.0403796424229462,0.2193903430252963,0.974801190943588,6.302180044877555e-07,19,19,0.0560038712921755,-7.468174204284,-3.676918015967,-9.550745259298,0.6197163308690752,4.644330648510588,-1.2049175553611993,1.404806424286536e-06,1.790124782816616e-06,-9.5673189093739e-07,0.0009668784929191,-0.000916478842328,0.0002902772206494,19.23598385375305,13.799960625932426,-2.4684739696637664e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.001206966055086,-0.0004917431414776,-0.0004005870417426,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.40372459487289,30.0,0.01,-0.0016428299886412,0.0013612118051301,0.0097697600814961,0.62025386095047,4.644719123840332,-1.2060916423797607,0.0,0.0013634692344649,2.4684739696637664e-06,0.5526928751118396,-0.2757817002311735,0.004484408735702062,-0.002082004901495336,5.820355466073139,12.131708106253411,-6.311352640180272,38.14669940087467,75.68943973553762,75.68943973553762,0.6176770680394315,-0.03905951576177635,0.27486623973923763,1.3417590915645086,0.07263684221546196,-0.33200149907405363,-1.3546922945032378
561,0.0561000704765319,0.6038127541542053,4.634265899658203,-1.1734206676483154,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.536261880684196,-3.4096353151079963,-8.208612921634982,-7.3661284880336995,-4.001200072200643,-10.905411092261692,-0.0615053676220107,0.213858122091016,0.97492655793623,6.227869036243148e-07,19,19,0.0561039221526927,-7.468174204284,-3.676918015967,-9.550745259298,0.6031207796512523,4.633870401484715,-1.1721522171826724,1.488639836330404e-06,1.89831247522854e-06,-1.014734458432218e-06,0.0007901956927515,-0.0007651724387315,0.000253807792255,19.236584158916155,13.799960625932426,-2.617121479230157e-06,4.365507887384641e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0009958594002555,-0.0004224802470234,-0.0003226313454154,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.428870118743788,30.0,0.01,-0.0017201482500604,0.001455303632833,0.0097428528334403,0.6038127541542053,4.634265899658203,-1.1734206676483154,0.0,0.0011288562748404,2.617121479230157e-06,0.5425401759299469,-0.26066267330733295,0.00453893587635968,-0.0019694822145418824,5.835300790961397,12.156978768678167,-6.32167797771677,37.006767872007046,74.75198845087289,74.75198845087289,0.6019093550974458,-0.06808789997130571,0.26728271467715947,1.3421320887409944,0.10204549267919116,-0.32428204241548686,-1.354666081885716
562,0.0562000125646591,0.5838235020637512,4.623554706573486,-1.1387436389923096,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.566703448324045,-3.4189378866544144,-8.208682141104026,-7.335280316679261,-3.991734383339464,-10.904968868021154,-0.0836623814190887,0.2070731591980097,0.9747416645835154,6.364892896599952e-07,19,19,0.0562039734521195,-7.468174204284,-3.676918015967,-9.550745259298,0.5829942303004204,4.623132956518592,-1.1373750952672437,1.5795417059983082e-06,2.015674983951447e-06,-1.0776628915536896e-06,0.0006023747285652,-0.0006050602022631,0.0002079493677496,19.23718446671272,13.799960625932426,-2.778354719928248e-06,4.365507887384641e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0007693333428765,-0.0003461294190013,-0.0002460014926062,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.45401575292469,30.0,0.01,-0.0017993244728501,0.0015473195379541,0.0097143313557273,0.5838235020637512,4.623554706573486,-1.1387436389923096,0.0,0.0008787468927536,2.778354719928248e-06,0.5308990003605545,-0.24506718579098663,0.004590559019332894,-0.0018556151560497804,5.8507202683555315,12.182227977801396,-6.331507709445865,35.784069099770775,73.72903999388564,73.72903999388564,0.5847321387912161,-0.09852946761115433,0.25798014313074136,1.3420628692719507,0.13289366403363,-0.31481635355430804,-1.3542238576451773
563,0.0563000775873661,0.5612301826477051,4.612354278564453,-1.102694034576416,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.598325548516112,-3.429649570545238,-8.209360116402799,-7.303231038089459,-3.980837876564253,-10.903933419812516,-0.1066803880430091,0.1992615256917578,0.9741222403712924,6.77109033202061e-07,19,19,0.0563040393650185,-7.468174204284,-3.676918015967,-9.550745259298,0.5603221457252661,4.6119108407391245,-1.101288525238832,1.6756643226892346e-06,2.1398725984702083e-06,-1.1442687095821184e-06,0.0004067318464255,-0.0004384268017842,0.0001530928058235,19.23778486219011,13.799960625932426,-2.948941596530175e-06,4.365507887384641e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0005311149778019,-0.0002634117547341,-0.0001720970378497,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.479165059871768,30.0,0.01,-0.0018803183960452,0.0016372120336226,0.0096842108344694,0.5612301826477051,4.612354278564453,-1.102694034576416,0.0,0.0006173218468629,2.9489415965301752e-06,0.5179667366061271,-0.22899375205502814,0.004639251761055341,-0.0017404612068648224,5.866919349631029,12.207459768915227,-6.340540419284197,34.49457779285113,72.63752605220117,72.63752605220117,0.5663282429039195,-0.130151567803221,0.2472684592399177,1.3413848939731778,0.16494294262343168,-0.3039198467790971,-1.3531884094365392
564,0.0564000308513641,0.5371301174163818,4.600554943084717,-1.066074252128601,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.630687124066244,-3.4413675617773274,-8.210782320382462,-7.27043130673174,-3.9689206847287024,-10.902160787778922,-0.1302370224794431,0.1907171088624584,0.9729672668506554,6.294034331616624e-07,19,19,0.0564041007531772,-7.468174204284,-3.676918015967,-9.550745259298,0.5361578597516523,4.600073712991693,-1.0646198381064318,1.7748850764782124e-06,2.268207080161658e-06,-1.2131107173873576e-06,0.000207026215389,-0.0002681738659136,9.002622094912791e-05,19.23838523051906,13.799960625932426,-3.1251588768957992e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0002856196539547,-0.0001755537347754,-0.0001023918754438,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.50431322962756,30.0,0.01,-0.0019630617175321,0.0017249049319489,0.0096525173747006,0.5371301174163818,4.600554943084717,-1.066074252128601,0.0,0.0003505449995018,3.1251588768957992e-06,0.5040477621473192,-0.21254834594581498,0.00468497316215802,-0.0016241169315132093,5.8841275846034335,12.232669790343422,-6.348542205739989,33.16344144344693,71.50206316101689,71.50206316101689,0.5470292002169741,-0.16251314335335376,0.23555046800782842,1.3399626899935146,0.19774267398115075,-0.2920026549435466,-1.351415777402945
565,0.0565000921487808,0.5126901268959045,4.588018417358398,-1.0296396017074585,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.663445414437099,-3.453614016799921,-8.213060839776677,-7.237233184847558,-3.956468827588456,-10.899525948584076,-0.1540810975288867,0.1817883574542073,0.971191025740248,6.237355531161006e-07,19,19,0.0565041554372466,-7.468174204284,-3.676918015967,-9.550745259298,0.5117271421720366,4.587508507016154,-1.0282107114418166,1.8746974997099783e-06,2.3974817513692563e-06,-1.2824800875507348e-06,7.977053880467218e-06,-9.747265063113595e-05,2.004221914540663e-05,19.23898555862348,13.799960625932426,-3.302599678818428e-06,4.365507887384641e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,3.836954584420077e-05,-8.386111176447055e-05,-3.822739126962012e-05,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.52945971446192,30.0,0.01,-0.0020474981101766,0.0018103394492141,0.0096192734947833,0.5126901268959045,4.588018417358398,-1.0296396017074585,0.0,9.983106509470822e-05,3.302599678818428e-06,0.4894832485379492,-0.19576309260764296,0.004727693448376338,-0.0015066605554246585,5.9027321308775145,12.257857987213931,-6.355125856336417,31.815006482271926,70.34741333976487,70.34741333976487,0.527178374961049,-0.19527143372420852,0.22330401298523483,1.3376841705992994,0.23094079586533223,-0.2795507978033003,-1.3487809382080993
566,0.0566000044345855,0.4887409210205078,4.574822902679443,-0.9940100312232972,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.696138524349749,-3.466025303146624,-8.21622225672531,-7.20410841447452,-3.943852750884784,-10.89599872266209,-0.1778750915238739,0.1727406499992394,0.9687729969674082,6.605605901175612e-07,19,19,0.0566041770594217,-7.468174204284,-3.676918015967,-9.550745259298,0.4877880039124604,4.574271972619707,-0.9925832917885684,1.973296089948017e-06,2.525387381240698e-06,-1.3511415158979631e-06,-0.0001873251482712,7.07004829032752e-05,-5.5666313224464654e-05,19.239585688356527,13.799960625932426,-3.4780831329795627e-06,4.365507887384641e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.000206679756644,9.933388355751925e-06,1.930838871898275e-05,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.554597889935955,30.0,0.01,-0.0021335490092725,0.0018934386754002,0.0095845113911732,0.4887409210205078,4.574822902679443,-0.9940100312232972,0.0,0.0002078172463622,3.4780831329795623e-06,0.4745861072679423,-0.17880095835084803,0.004767375812293849,-0.0013881998442340923,5.922880088325001,12.28301823937393,-6.36013815104893,30.474219958935148,69.19656344004058,69.19656344004058,0.5071506244883471,-0.22796454363685825,0.21089272663853187,1.334522753650667,0.2640655662383704,-0.266934721099628,-1.3452537122861141
567,0.0567000433802604,0.4660776555538177,4.56096887588501,-0.9596285820007324,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.728518072340281,-3.4782240374328435,-8.22028035219307,-7.171313334979897,-3.9314566390228864,-10.891556769141246,-0.2014365415170382,0.1638493028605019,0.9657001220326016,6.904602602327291e-07,19,19,0.0567042181673526,-7.468174204284,-3.676918015967,-9.550745259298,0.4651964071208823,4.560393386179103,-0.958266246651307,2.0688205299349624e-06,2.6495393091653586e-06,-1.4178186394204017e-06,-0.0003752863117249,0.0002338394484717,-0.00013565134391,19.24018593500412,13.799960625932426,-3.648326552020905e-06,4.365507887384641e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0004451495693663,0.0001045468562404,6.952558002272975e-05,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.57974096271457,30.0,0.01,-0.0022212028962352,0.0019741924820172,0.0095482365773844,0.4660776555538177,4.56096887588501,-0.9596285820007324,0.0,0.0004625170164807,3.648326552020905e-06,0.4596424650316503,-0.16169670820829013,0.00480401631037937,-0.0012687496042440682,5.944918494489866,12.308164284603743,-6.363245790113877,29.160291939225704,68.06815183726017,68.06815183726017,0.48725457525380794,-0.26034409162739003,0.19869399235231233,1.3304646581829065,0.29686064573299387,-0.25453860923773064,-1.3408117587652697
568,0.0568000860512256,0.4455430507659912,4.546569347381592,-0.9270640015602112,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.760187584500911,-3.4897685688141555,-8.225189394878479,-7.1392544817877726,-3.919729935298397,-10.886239922679572,-0.2244751495052009,0.1554364578104952,0.9620033341095778,7.263247860975927e-07,19,19,0.0568042595739646,-7.468174204284,-3.676918015967,-9.550745259298,0.4447640335102541,4.545975142780373,-0.9257855682198384,2.159366757908318e-06,2.7674887193536185e-06,-1.481199683633924e-06,-0.0005522721436625,0.0003891515983667,-0.0002181496539725,19.240786183443788,13.799960625932426,-3.809962087699332e-06,8.536247427581424e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0006724501305304,0.0001983368564937,0.0001118305504377,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.604884110559937,30.0,0.01,-0.0023103859909888,0.0020525319512143,0.0095104799648538,0.4455430507659912,4.546569347381592,-0.9270640015602112,0.0,0.0007099526453963,3.809962087699332e-06,0.4450235039400876,-0.14457310051802158,0.004837583553952491,-0.001148409910561461,5.969074418422404,12.333291821555061,-6.364217403132657,27.899237235325078,66.98619366237754,66.98619366237754,0.4679180488638017,-0.2920136037880203,0.18714946097100027,1.325555615497498,0.32891949892511807,-0.2428119055132414,-1.335494912303595
569,0.0569000244140625,0.4278776049613952,4.531784057617188,-0.8968096375465393,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.790771295444623,-3.5002338153879378,-8.230855539160048,-7.108317313805154,-3.9091051633586975,-10.880137590957744,-0.2467157233034699,0.1478121500739691,0.957748881578755,6.63155483583343e-07,19,19,0.0569043013188828,-7.468174204284,-3.676918015967,-9.550745259298,0.4272123767403232,4.5311612382316575,-0.8956019830566609,2.243182220710324e-06,2.876974410973908e-06,-1.5400724167533983e-06,-0.0007149416174789,0.0005339475606639,-0.0003012332500617,19.24138643391329,13.799960625932426,-3.95988273633882e-06,8.536247427581424e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0008842317898612,0.0002895531797393,0.0001458632331565,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.63002734343092,30.0,0.01,-0.002401039892772,0.0021284059210705,0.0094712668460174,0.4278776049613952,4.531784057617188,-0.8968096375465393,0.0,0.000941797740964,3.95988273633882e-06,0.431099097211341,-0.12755984186026764,0.0048680560352989035,-0.0010272587344079109,5.995499290636511,12.358401398109747,-6.362902107473236,26.716438512795843,65.973555007286,65.973555007286,0.44957529388507295,-0.32259731473173225,0.17668421439721804,1.3198894712159284,0.35985666690773677,-0.2321871335735417,-1.329392580581768
570,0.0570000708103179,0.4136958718299866,4.516757488250732,-0.869147539138794,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.820022136947811,-3.50925187111633,-8.237167647025313,-7.078757741434264,-3.899957180258556,-10.873356385256404,-0.267976429793691,0.1412448978786281,0.953015483556423,6.739674582099925e-07,19,19,0.0570043499623024,-7.468174204284,-3.676918015967,-9.550745259298,0.4131890432654536,4.516128051655704,-0.8680553016781531,2.3187165408069503e-06,2.9759883163990333e-06,-1.5933592933479284e-06,-0.0008603389854981,0.0006657531502446,-0.0003828757330806,19.241986725773813,13.799960625932426,-4.095332305644258e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0010765186502892,0.000376422358197,0.000171516931641,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.655172310084417,30.0,0.01,-0.0024931112776316,0.0022017695195452,0.0094306207187092,0.4136958718299866,4.516757488250732,-0.869147539138794,0.0,0.001153258103813,4.095332305644258e-06,0.41818359069803823,-0.11073170041257989,0.004895415903227104,-0.0009053666004947973,6.024333868936163,12.383495207347337,-6.359161338411174,25.63240184897727,65.04835246900434,65.04835246900434,0.4325956830637191,-0.3518481562349205,0.16766615866882573,1.3135773633506638,0.3894162392786269,-0.2230391504734004,-1.3226113748804273
571,0.057100024074316,0.4035869538784027,4.501688003540039,-0.8444321155548096,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.847618556159896,-3.516436508568116,-8.243969570283971,-7.050906368457978,-3.892678901037849,-10.86605003401888,-0.2880215061261217,0.1360163710564095,0.9479151643546408,6.672932997751626e-07,19,19,0.0571044081675507,-7.468174204284,-3.676918015967,-9.550745259298,0.4032525262622188,4.501044283840832,-0.8434427998426797,2.3846158570657817e-06,3.062768939963661e-06,-1.6401140345467395e-06,-0.0009858248337467,0.0007824548085162,-0.0004609932364475,19.242587075005304,13.799960625932426,-4.213896108317442e-06,9.04631584218511e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0012456956745609,0.000457309141642,0.0001889749443791,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.68031967988757,30.0,0.01,-0.0025865425709192,0.0022725761163938,0.009388567266842,0.4035869538784027,4.501688003540039,-0.8444321155548096,0.0,0.0013403734159748,4.213896108317442e-06,0.4066289179794997,-0.094216194938609,0.004919645593123342,-0.0007828091281940615,6.055502290668972,12.40857447126113,-6.353072180592157,24.670623262505792,64.23089010919544,64.23089010919544,0.41740120786347595,-0.37944457544700505,0.16048152121703962,1.3067754400920055,0.4172676122549124,-0.21576087125269305,-1.3153050236429031
572,0.0572000741958618,0.3980061709880829,4.4867024421691895,-0.8228085041046143,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.873406996167439,-3.521476305592588,-8.251122515617746,-7.0249241011958885,-3.887587303199763,-10.858353637056002,-0.3067372698751672,0.1323537440092581,0.9425469397946508,7.401619993514286e-07,19,19,0.0572044580657251,-7.468174204284,-3.676918015967,-9.550745259298,0.3978743875349502,4.486066796871851,-0.8219558587542035,2.43978091174601e-06,3.1358765188319944e-06,-1.6795619502336064e-06,-0.0010892172425843,0.0008823891238504,-0.0005335325260405,19.24318737439435,13.799960625932426,-4.313604152371261e-06,8.536247427581424e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0013886885260666,0.0005307743486216,0.0001987070511887,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.705464961895345,30.0,0.01,-0.0026812558486187,0.0023407667184067,0.0093451419595556,0.3980061709880829,4.4867024421691895,-0.8228085041046143,0.0,0.00149988723702,4.31360415237126e-06,0.3967032226643613,-0.07805708047895787,0.004940725200688259,-0.0006596876520496078,6.088902806597678,12.433635278103182,-6.3447324715055045,23.847878264202617,63.53536863491535,63.53536863491535,0.40430972618178296,-0.4052330154545487,0.15544172419256785,1.2996224947582302,0.4432498795170021,-0.21066927341460717,-1.3076086266800253
573,0.0573000572621822,0.3973143994808197,4.471978187561035,-0.8044185638427734,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.8971649691594035,-3.5241019332403063,-8.258456912549324,-7.001040594580273,-3.884956268110821,-10.850436823836205,-0.3239602657354814,0.13045339411882,0.9370334349357424,7.000121553187818e-07,19,19,0.0573045472664297,-7.468174204284,-3.676918015967,-9.550745259298,0.3973996650325797,4.471340647483616,-0.803687582234214,2.4833936745647223e-06,3.1942303606315874e-06,-1.71112034979683e-06,-0.0011690303082115,0.0009641317336156,-0.0005985459846887,19.243787909598577,13.799960625932426,-4.392981287364823e-06,9.04631584218511e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0015031520509156,0.0005953497061143,0.0002013251010841,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.73062012170632,30.0,0.01,-0.0027772346200448,0.0024063279212457,0.0093003523481993,0.3973143994808197,4.471978187561035,-0.8044185638427734,0.0,0.0016292449653347,4.392981287364824e-06,0.388668312149451,-0.06236096149561708,0.004958649781460233,-0.0005360231992278272,6.124093488469749,12.458690121876842,-6.3345966334070924,23.181141465742336,62.97581027709943,62.97581027709943,0.39363936082124834,-0.42899098844651284,0.1528160965448495,1.2922880978266527,0.4671333861326179,-0.20803823832566515,-1.2996918134602282
574,0.0574000850319862,0.4017367660999298,4.457616806030273,-0.7893045544624329,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.918781312301037,-3.524116855657381,-8.26583279967046,-6.979371750223443,-3.884984946275967,-10.842438804102432,-0.3396084070451052,0.130458366995272,0.9314755736707288,7.476852613203668e-07,19,19,0.0574045624754347,-7.468174204284,-3.676918015967,-9.550745259298,0.4020493424529859,4.456998829201881,-0.7887188694093941,2.514818027066364e-06,3.2369771505906467e-06,-1.7343274727526432e-06,-0.0012242174178963,0.0010264819622897,-0.0006541090670487,19.24438800085261,13.799960625932426,-4.450867619402814e-06,2.117582368135752e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0015872055834543,0.0006495862271308,0.0001976065438079,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.755756685374912,30.0,0.01,-0.0028743066971619,0.0024691440195242,0.0092542794868913,0.4017367660999298,4.457616806030273,-0.7893045544624329,0.0,0.0017263348970527,4.450867619402814e-06,0.38271006635810567,-0.04718015838652846,0.004973389215170413,-0.00041203612150110427,6.160525079542029,12.483711233871752,-6.323186154329723,22.681445141269638,62.561284621970955,62.561284621970955,0.3856072642433018,-0.45060733158814603,0.1528011741277746,1.2849122107055173,0.4888022304894477,-0.20806691649081133,-1.2916937937264557
575,0.0575000420212745,0.4113810360431671,4.443696975708008,-0.7774672508239746,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.938160706268311,-3.5213921543183435,-8.273122712833418,-6.960016018435336,-3.887803095415913,-10.834487700126822,-0.3536116436370171,0.1324621773647276,0.9259657537145328,6.961880930099613e-07,19,19,0.057504633511202,-7.468174204284,-3.676918015967,-9.550745259298,0.4119367971241353,4.443082646112082,-0.7770108714018916,2.533805492461224e-06,3.263766057958397e-06,-1.7489912489753844e-06,-0.0012544652745581,0.0010690044375377,-0.0006986858407838,19.24498842706721,13.799960625932426,-4.486792790368242e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0016399561431471,0.0006925422976931,0.0001885325730992,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.7809072798392,30.0,0.01,-0.0029725340457008,0.0025292561309567,0.0092068944151199,0.4113810360431671,4.443696975708008,-0.7774672508239746,0.0,0.0017901439932751,4.486792790368243e-06,0.3789639222207874,-0.03257329032177052,0.004984954047811092,-0.0002876460215777265,6.197442509873999,12.5087316863709,-6.311289176496902,22.356060542275365,62.297951754593626,62.297951754593626,0.38036124091099155,-0.46998672555542065,0.1555258754668123,1.2776222975425586,0.5081579622775543,-0.21088506563075704,-1.283742689750845
576,0.0576000213623046,0.4262914657592773,4.430219650268555,-0.768779456615448,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.955302953426866,-3.5158632101329563,-8.280248546655837,-6.942975801802607,-3.8934751393854383,-10.826661234182144,-0.3659690354985186,0.1365114758796459,0.920560308730202,6.963394874513431e-07,19,19,0.0576047284250458,-7.468174204284,-3.676918015967,-9.550745259298,0.4271049227596651,4.42960994934244,-0.7684531185259008,2.540269778976652e-06,3.2744506011634062e-06,-1.7550285126875248e-06,-0.0012598168285547,0.0010915952643944,-0.000730866919425,19.245588996550275,13.799960625932426,-4.500569116210489e-06,2.117582368135752e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0016609602374178,0.0007234616838028,0.0001752124380689,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.806063875518657,30.0,0.01,-0.0030718221311225,0.0025866023873456,0.0091582420193246,0.4262914657592773,4.430219650268555,-0.768779456615448,0.0,0.0018201332689305,4.500569116210489e-06,0.3774928195388313,-0.018546290084955362,0.004993329367024812,-0.00016297290393509209,6.23409459998699,12.533744072003994,-6.299649472017005,22.206643275869066,62.18768593412904,62.18768593412904,0.37794813622941964,-0.48712897271397537,0.16105481965219948,1.2704964637201392,0.5251981789102835,-0.21655710960028252,-1.275916223806167
577,0.0577000193297863,0.4464803636074066,4.417153835296631,-0.7631036043167114,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.9702069507875635,-3.507498190401954,-8.28715711462146,-6.928253818855827,-3.9020317177550026,-10.819012476382165,-0.376679201102029,0.1426288470536006,0.9152976518298832,6.983500915336928e-07,19,19,0.0577048305216499,-7.468174204284,-3.676918015967,-9.550745259298,0.4475578681890688,4.416549149652263,-0.7629083438879132,2.5342323137357265e-06,3.2690231821656686e-06,-1.7524305406515748e-06,-0.0012405843155357,0.0010944153174906,-0.0007493929846505,19.2461896091299,13.799960625932426,-4.492199771306621e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0016501353470307,0.0007417649529763,0.0001588151994325,1.0,False,,,,,,,,,,,,,,,,,,40.0,18.8312222764227,30.0,0.01,-0.0031720896601982,0.0026411343063241,0.009108361914396,0.4464803636074066,4.417153835296631,-0.7631036043167114,0.0,0.001816145417238,4.492199771306621e-06,0.37833157408080564,-0.005107760884988877,0.004998506914051386,-3.811834038980528e-05,6.269685375009579,12.558744816866751,-6.289059441857172,22.232508813115782,62.23107377210238,62.23107377210238,0.37836605181717653,-0.5020329700746728,0.1694198393832016,1.263587895754517,0.5399201618570633,-0.22511368796984677,-1.2682674660061881
