phase_rel_rad,cycle2_a1,cycle2_a2,cycle3_a1,cycle3_a2,difference
3.859936233021938,0.16000580981187493,0.42203781901562826,0.0014993131536076894,0.46002201573802753,0.16299419831246514
3.8839109922332544,0.12940200097022894,0.427314158518179,-0.011225820064290178,0.45617696122375867,0.14355920530895244
3.907885751444571,0.09622516254749239,0.4335683689500352,-0.025800220582003184,0.452108358603528,0.12342578881356928
3.9318605106558873,0.06077904505608904,0.4404693069815656,-0.04206744257114589,0.4478478900008725,0.10311083117030816
3.9558352698672037,0.02353225903685001,0.44802735218434137,-0.05981383510356986,0.44335628007639616,0.08347688496285277
3.97981002907852,-0.014733708117746273,0.4559634145650528,-0.0790004835109002,0.4385801064124033,0.0665762556904792
4.0037847882898365,-0.05413249205578182,0.46385062054458726,-0.09955972136944562,0.4334907023310864,0.05463842784201113
4.0277595475011525,-0.09389113629570434,0.4714077399138199,-0.12130355062152257,0.4280714487513898,0.05127840277236842
4.051734306712469,-0.13345262465039054,0.47881827304503605,-0.1440237873575447,0.4223181868212839,0.05748051169111625
4.075709065923785,-0.17212402105026936,0.485868085772751,-0.16758403960474016,0.4162485661626049,0.06976739168317289
4.099683825135102,-0.20958369708141525,0.49252530559282676,-0.19187713696054,0.4098942423853849,0.08450689248875749
4.123658584346418,-0.24562609856349849,0.4987561305752117,-0.21652200360395196,0.4032521186060411,0.09984019554078297
4.147633343557735,-0.2802392970824323,0.5042911706338574,-0.24157261784694475,0.3961982555024802,0.11480065498375519
4.171608102769051,-0.3130998286472639,0.5091036655630093,-0.2667583432357572,0.3888433894568922,0.12888004996609997
4.195582861980368,-0.34393352610199585,0.512831134051196,-0.2919499018667212,0.38105314790959627,0.14166063257013176
4.219557621191684,-0.37264262674649457,0.5153645080531933,-0.3173070364805702,0.37271678952763376,0.15300457231934456
4.243532380403001,-0.3990985282333008,0.5167595455995608,-0.3421851506220158,0.3639921277579102,0.16302458865192757
4.267507139614317,-0.4232843270307413,0.5170431258928576,-0.3664317016817645,0.3549057471989929,0.17181603702445478
4.291481898825634,-0.445200109569398,0.5164021018837865,-0.38976404141629334,0.34547613005890526,0.17969097221773767
4.3154566580369496,-0.4648855980191208,0.5147094286473449,-0.4120349698741053,0.335750824619425,0.18659949316904517
4.3394314172482655,-0.48238503902621443,0.5118179768273219,-0.4331527687839355,0.32583728474096213,0.192386679014245
4.363406176459582,-0.4977909925229582,0.5077180932271478,-0.45298956548032737,0.3157704786652303,0.19710670866580524
4.387380935670898,-0.5111042225628682,0.5024678433115837,-0.4713334748124396,0.3055724019901549,0.2008719173747003
4.411355694882215,-0.5223769438703861,0.4959839832823813,-0.48807015942959114,0.2952760241593547,0.20361886040835628
4.435330454093531,-0.5316900510881339,0.4882706480801666,-0.5031366498481309,0.28493427645546227,0.20533138276423427
4.459305213304848,-0.5390590151913423,0.4792444334030451,-0.5164548472061533,0.2745803860258835,0.2059085250763156
4.483279972516164,-0.5445495025710281,0.46891307545752775,-0.5279931577552234,0.2642099089710312,0.20537161177547922
4.507254731727481,-0.5481959863769015,0.4572706865303277,-0.5377747464332887,0.2538343462900772,0.20370308483748922
4.531229490938797,-0.5499980958790122,0.44426222275261945,-0.545810032531808,0.2434959022070337,0.20080999810769654
4.555204250150114,-0.5499691174714825,0.42982672514661263,-0.552095946089221,0.2332166806470636,0.19662154764441225
4.57917900936143,-0.5481513974680939,0.4139388065742438,-0.5566598787468876,0.2229822124014291,0.1911460570133547
4.603153768572746,-0.5446006089702173,0.3966489057988707,-0.5594879696229399,0.2127742040761033,0.18447639263830182
4.627128527784063,-0.5393439261657643,0.37794179298835423,-0.5606428174800896,0.2025990542021463,0.17663159065203424
4.651103286995379,-0.5324010936830245,0.357750507863201,-0.5602587169970156,0.19245288635156296,0.16762860989135764
4.675078046206695,-0.5238497906855994,0.3360960826288019,-0.5582608017131837,0.18235435359392055,0.1575456661624667
4.699052805418011,-0.5137863505824526,0.31307279434018004,-0.5547529454577974,0.1722651150490378,0.1466460515767056
4.723027564629328,-0.5023585741891783,0.2888155664317807,-0.5498410286048963,0.16217144152619298,0.13525279239425275
4.747002323840644,-0.48975441844458667,0.2634338645917106,-0.5436567871851901,0.15201135710694805,0.12377576713573599
4.770977083051961,-0.47604556953673294,0.2370516359028319,-0.5363540467427589,0.14174863185854253,0.11278197995591134
4.794951842263277,-0.461434184556342,0.20990052734685208,-0.5280764152173063,0.13144238255246207,0.10294108699662463
4.818926601474594,-0.44618204007889156,0.18219172292868946,-0.5190112668915271,0.12104834998691061,0.09509263027608272
4.84290136068591,-0.43052003620246265,0.15420005348495816,-0.5093513619076705,0.11059772901511607,0.09008629535958261
4.866876119897227,-0.4147644830082903,0.126151372697176,-0.4992744115645434,0.10008049176259014,0.08843991665129698
4.890850879108543,-0.39922410520456364,0.09826931737928532,-0.4890524296465443,0.08950022576835218,0.09025533136460513
4.914825638319859,-0.38415532633586996,0.07073220667983189,-0.4788264040200564,0.07878348231120136,0.09501282013064102
4.938800397531176,-0.3699013800331303,0.043892299586996655,-0.46879715250800685,0.06790876395185107,0.10177015463283368
4.962775156742492,-0.3566857342625237,0.017911959506149745,-0.45915317294793456,0.05685143199063955,0.10961687145744843
4.9867499159538085,-0.3447840389289128,-0.007014574688068702,-0.45006899725292393,0.04559264043944524,0.11769639558100874
5.010724675165124,-0.334431513957351,-0.03073339357810508,-0.44171495468902394,0.03416009653208751,0.12538302003823343
5.034699434376441,-0.325813381729118,-0.053116946670526605,-0.4342439768405488,0.02256361966128543,0.13222988344743722
5.058674193587757,-0.31912920551383966,-0.07396264599331913,-0.42779587740390634,0.010805653667495415,0.13781912134043323
5.082648952799074,-0.3144990421789731,-0.09325742077764712,-0.4225028690804819,-0.0011116702324638003,0.1419706517872839
5.10662371201039,-0.3120302936712465,-0.11088363943548452,-0.41847927743808166,-0.013191814703863419,0.14448210534313827
5.130598471221707,-0.3117666459179834,-0.12673864619396716,-0.41580643185378346,-0.025421618796651176,0.14522195804421442
5.154573230433023,-0.31369140724745104,-0.14078068103714314,-0.4145419080351849,-0.03779480656170487,0.14414199197529998
5.17854798964434,-0.31779304904395017,-0.1529879738249036,-0.41473227298482873,-0.05030430930364675,0.1412131300473643
