frame,time_s,ur1,ur2,ur3,rp_x,rp_y,rp_z,head_x,head_y,head_z,tail_x,tail_y,tail_z,axis_x,axis_y,axis_z,recon_node_rms_mm,head_count,tail_count 
558,0.05580002814531326,0.6397653222084045,4.665438652038574,-1.2624412775039673,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.454820057338393,-3.3928557928609386,-8.210399952713558,-7.4486132835184335,-4.018292332384412,-10.904913863832235,-0.0022438270324011333,0.2261031987215662,0.974100769308866,5.926880122462387e-07,19,19
559,0.05590001493692398,0.6323738694190979,4.655035972595215,-1.235974907875061,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.480034303745778,-3.3964188395211883,-8.209635733577562,-7.423083919058535,-4.014656998297839,-10.905215975184339,-0.020588282475501197,0.22350089327629663,0.9744862612317357,6.631457266664153e-07,19,19
560,0.05600002408027649,0.62025386095047,4.644719123840332,-1.2060916423797607,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.507233496474667,-3.402051790045918,-8.208985918811468,-7.395537138497429,-4.008919528859209,-10.905437304879214,-0.0403796424229462,0.21939034302529636,0.9748011909435881,6.302180044877555e-07,19,19
561,0.05610007047653198,0.6038127541542053,4.634265899658203,-1.1734206676483154,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.536261880684196,-3.4096353151079963,-8.208612921634982,-7.3661284880336995,-4.001200072200643,-10.905411092261692,-0.061505367622010795,0.21385812209101604,0.9749265579362301,6.227869036243148e-07,19,19
562,0.05620001256465912,0.5838235020637512,4.623554706573486,-1.1387436389923096,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.566703448324045,-3.4189378866544144,-8.208682141104026,-7.335280316679261,-3.991734383339464,-10.904968868021154,-0.08366238141908873,0.20707315919800975,0.9747416645835154,6.364892896599952e-07,19,19
563,0.056300077587366104,0.5612301826477051,4.612354278564453,-1.102694034576416,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.5983255485161125,-3.429649570545238,-8.209360116402799,-7.303231038089459,-3.980837876564253,-10.903933419812516,-0.1066803880430091,0.19926152569175787,0.9741222403712924,6.77109033202061e-07,19,19
564,0.056400030851364136,0.5371301174163818,4.600554943084717,-1.066074252128601,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.630687124066244,-3.4413675617773274,-8.210782320382462,-7.27043130673174,-3.9689206847287024,-10.902160787778922,-0.1302370224794431,0.19071710886245843,0.9729672668506554,6.294034331616624e-07,19,19
565,0.05650009214878082,0.5126901268959045,4.588018417358398,-1.0296396017074585,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.663445414437099,-3.453614016799921,-8.213060839776677,-7.237233184847558,-3.9564688275884556,-10.899525948584076,-0.15408109752888674,0.1817883574542073,0.971191025740248,6.237355531161006e-07,19,19
566,0.05660000443458557,0.4887409210205078,4.574822902679443,-0.9940100312232971,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.696138524349749,-3.466025303146624,-8.21622225672531,-7.20410841447452,-3.9438527508847834,-10.89599872266209,-0.17787509152387393,0.17274064999923944,0.9687729969674082,6.605605901175612e-07,19,19
567,0.05670004338026047,0.46607765555381775,4.56096887588501,-0.9596285820007324,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.728518072340281,-3.4782240374328435,-8.22028035219307,-7.171313334979897,-3.9314566390228864,-10.891556769141246,-0.20143654151703827,0.1638493028605019,0.9657001220326017,6.904602602327291e-07,19,19
568,0.05680008605122566,0.4455430507659912,4.546569347381592,-0.9270640015602112,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.760187584500911,-3.4897685688141555,-8.225189394878479,-7.1392544817877726,-3.919729935298397,-10.886239922679572,-0.2244751495052009,0.1554364578104952,0.9620033341095778,7.263247860975927e-07,19,19
569,0.0569000244140625,0.42787760496139526,4.5317840576171875,-0.8968096375465393,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.790771295444623,-3.5002338153879378,-8.230855539160048,-7.108317313805154,-3.9091051633586984,-10.880137590957744,-0.24671572330346997,0.14781215007396914,0.957748881578755,6.63155483583343e-07,19,19
570,0.05700007081031799,0.4136958718299866,4.516757488250732,-0.869147539138794,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.820022136947811,-3.50925187111633,-8.237167647025313,-7.078757741434264,-3.8999571802585558,-10.873356385256404,-0.267976429793691,0.1412448978786281,0.953015483556423,6.739674582099925e-07,19,19
571,0.057100024074316025,0.4035869538784027,4.501688003540039,-0.8444321155548096,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.847618556159896,-3.516436508568116,-8.243969570283971,-7.050906368457978,-3.892678901037849,-10.866050034018881,-0.2880215061261217,0.1360163710564095,0.9479151643546408,6.672932997751626e-07,19,19
572,0.057200074195861816,0.3980061709880829,4.4867024421691895,-0.8228085041046143,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.873406996167439,-3.521476305592588,-8.251122515617746,-7.0249241011958885,-3.8875873031997634,-10.858353637056002,-0.30673726987516725,0.13235374400925815,0.9425469397946507,7.401619993514286e-07,19,19
573,0.057300057262182236,0.3973143994808197,4.471978187561035,-0.8044185638427734,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.8971649691594035,-3.5241019332403063,-8.258456912549324,-7.001040594580273,-3.8849562681108214,-10.850436823836203,-0.3239602657354814,0.13045339411882004,0.9370334349357425,7.000121553187818e-07,19,19
574,0.05740008503198624,0.4017367660999298,4.457616806030273,-0.7893045544624329,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.9187813123010375,-3.524116855657381,-8.26583279967046,-6.979371750223443,-3.884984946275967,-10.842438804102432,-0.3396084070451052,0.13045836699527205,0.9314755736707288,7.476852613203668e-07,19,19
575,0.05750004202127457,0.4113810360431671,4.443696975708008,-0.7774672508239746,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.938160706268311,-3.5213921543183435,-8.273122712833418,-6.9600160184353355,-3.887803095415913,-10.834487700126822,-0.3536116436370171,0.1324621773647276,0.9259657537145328,6.961880930099613e-07,19,19
576,0.05760002136230469,0.42629146575927734,4.430219650268555,-0.768779456615448,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.955302953426866,-3.5158632101329563,-8.280248546655837,-6.942975801802607,-3.8934751393854383,-10.826661234182145,-0.3659690354985186,0.13651147587964593,0.9205603087302019,6.963394874513431e-07,19,19
577,0.0577000193297863,0.4464803636074066,4.417153835296631,-0.7631036043167114,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.9702069507875635,-3.507498190401954,-8.28715711462146,-6.928253818855827,-3.9020317177550026,-10.819012476382163,-0.37667920110202907,0.14262884705360065,0.9152976518298832,6.983500915336928e-07,19,19
578,0.057800035923719406,0.47176045179367065,4.404425621032715,-0.760077953338623,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.982964459008862,-3.4964100670892315,-8.293843186773541,-6.91575839364699,-3.9133569225960905,-10.8115487176016,-0.38580845509477896,0.15073154791823803,0.9101823094520963,7.294181204807546e-07,19,19
579,0.05790003389120102,0.5020156502723694,4.392075061798096,-0.7596491575241089,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.9933995833163705,-3.482654035151887,-8.300227468685781,-6.905665405112169,-3.9273919533253916,-10.804355490159432,-0.3932296268429223,0.16077836764768288,0.9052738685444989,6.951766009068562e-07,19,19
580,0.05800006538629532,0.5370796918869019,4.379886150360107,-0.7616419792175293,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.001655468013825,-3.466320523263937,-8.306381418707456,-6.897828540672269,-3.944041035812178,-10.797357900449258,-0.3990473586610083,0.17270199157913033,0.9005194210289275,7.348814709942041e-07,19,19
581,0.05810009315609932,0.5766280293464661,4.367692947387695,-0.7658517956733704,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.007822157367778,-3.4475926941391974,-8.312365306416051,-6.892153046899107,-3.9631141217149946,-10.790496598313368,-0.40332845724684996,0.18636749920816117,0.8958757228621457,7.356766484535157e-07,19,19
582,0.05820002034306526,0.620177686214447,4.355417251586914,-0.7720215916633606,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.011919987658452,-3.426756309747955,-8.318205376500158,-6.888612516693458,-3.9843176484324485,-10.783752026941595,-0.4060898209217687,0.20156545739411685,0.8913262162245799,7.128509590256057e-07,19,19
583,0.058300066739320755,0.6671204566955566,4.342875957489014,-0.7797961831092834,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.014161518971186,-3.404158925243046,-8.324003540353873,-6.886985763197498,-4.007295204389165,-10.777025360598898,-0.40748825467729843,0.21804137328443168,0.8867983321118101,7.147897048828662e-07,19,19
584,0.05840003490447998,0.716511607170105,4.329995155334473,-0.7886673212051392,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.014787671187202,-3.3803292670433573,-8.329826039060805,-6.887019835973737,-4.031507912320588,-10.77026056758585,-0.40770229886367293,0.23540929468005944,0.8822478673703403,7.754240200471916e-07,19,19
585,0.058500032871961594,0.7683913111686707,4.316577434539795,-0.7984961271286011,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.013882786498863,-3.355302859339658,-8.335771703367582,-6.888630559939311,-4.056917905144166,-10.76335452591925,-0.40679287460167723,0.2536426897098864,0.8776018135407643,7.359695951406221e-07,19,19
586,0.05860009789466858,0.8220210075378418,4.302485466003418,-0.8088798522949219,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.011754545195211,-3.3294755316347966,-8.34194459851632,-6.891500293097914,-4.083121420671559,-10.75620698914836,-0.4049860437857074,0.27245249589095216,0.8727863093687893,7.25501697883244e-07,19,19
587,0.058700039982795715,0.8765513300895691,4.287679672241211,-0.8195207118988037,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.008670507191496,-3.3032662687804746,-8.34839629986034,-6.8953490876036705,-4.109691286634516,-10.748773085594294,-0.4024797373780475,0.2915328167503901,0.8677664880356245,7.686451145592293e-07,19,19
588,0.05880008265376091,0.9312699437141418,4.272170543670654,-0.8300924897193909,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.004879666478185,-3.2770356154505187,-8.355154939787795,-6.8999185681342485,-4.136261589046538,-10.741031362335477,-0.39945737578557783,0.3106210283184468,0.8625244238262997,7.185033884137847e-07,19,19
589,0.05890009552240372,0.9852954149246216,4.255991458892822,-0.8402944803237915,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.000732114662009,-3.251181230921793,-8.362248242448457,-6.904846108490112,-4.162428661914993,-10.732960495592922,-0.39617661548597205,0.329427441401734,0.8570423852958426,6.88430835030273e-07,19,19
590,0.05900009721517563,1.0376949310302734,4.2393107414245605,-0.8497403264045715,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.996552901684975,-3.226139472961985,-8.369640034560216,-6.90979488832073,-4.187752234912347,-10.724607661230953,-0.392876730939268,0.34763514388544403,0.851350504212114,7.421797850971391e-07,19,19
591,0.05910007283091545,1.087397575378418,4.222352504730225,-0.8580706119537354,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.9927440220591714,-3.2023749458331645,-8.377275927480632,-6.9143485584230335,-4.2117639287359045,-10.71603878664955,-0.3898535637216414,0.36490685044162235,0.8454922763421978,7.268620569191071e-07,19,19
592,0.05920005217194557,1.133644938468933,4.205263137817383,-0.8650882244110107,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.98970188409547,-3.180163618197285,-8.385138620603978,-6.918099879894123,-4.234185982752176,-10.707275697917499,-0.3873976424386257,0.381042380944846,0.8394818464724998,7.041485434620429e-07,19,19
593,0.05930006504058838,1.1757657527923584,4.188313961029053,-0.8705612421035767,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.9877048605396155,-3.159779146130665,-8.393139898416372,-6.920762026783026,-4.254745422244757,-10.698415684497663,-0.38571329354888606,0.395844121467972,0.8333862769922004,7.314236517256798e-07,19,19
594,0.059400029480457306,1.21299409866333,4.171772003173828,-0.8742609024047852,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.987116001072011,-3.141514362255937,-8.401207430469253,-6.921961752352189,-4.27314979701956,-10.68953919737847,-0.3850666974956613,0.40910048488959827,0.8272608003180619,7.191327192617713e-07,19,19
595,0.059500087052583694,1.2446283102035522,4.155829429626465,-0.8760274052619934,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.988355748522815,-3.1256001639665274,-8.409318668213118,-6.921268677454663,-4.28916843017489,-10.68067259899019,-0.38576543715652445,0.42064460627942535,0.8211230983862668,7.761233957937283e-07,19,19
596,0.05960002541542053,1.2699614763259888,4.140872001647949,-0.8757361769676208,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.991640498021022,-3.1123392367170655,-8.41733063469909,-6.9184555862571635,-4.302500391988943,-10.671971443313339,-0.38796988349035094,0.4302582711367578,0.8150810938936639,7.323357013378916e-07,19,19
597,0.05970006808638573,1.288494348526001,4.127184867858887,-0.8733073472976685,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-7.9971710342923465,-3.101947551004115,-8.425149336454604,-6.913313442754193,-4.312932052216716,-10.663538012559005,-0.3918281918612325,0.4377861733742417,0.8092057429758488,7.198295015863735e-07,19,19
598,0.059800054877996445,1.300052523612976,4.114894390106201,-0.86861652135849,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.005124700514989,-3.094518502758738,-8.43276054235356,-6.905662806572005,-4.320373584424424,-10.655389046792871,-0.3974693440239111,0.4431620757956946,0.803508242109347,7.744536118037421e-07,19,19
599,0.05990009754896164,1.304560899734497,4.104116916656494,-0.8615923523902893,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.015569523161403,-3.090139058972268,-8.440140168483408,-6.895434072913504,-4.324741501439758,-10.64755222525388,-0.40494309541850243,0.44632435707073237,0.7980073043263947,7.61348479096062e-07,19,19
600,0.06000003218650818,1.3019165992736816,4.094958305358887,-0.8522777557373047,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.028510154362696,-3.0889237480052536,-8.447259327455901,-6.882618184687286,-4.32592320274598,-10.640060857241252,-0.4142544021018809,0.4471909072450575,0.7927254145141022,7.658339307691208e-07,19,19
601,0.06010007858276367,1.2924002408981323,4.087315082550049,-0.8407524228096008,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.043893413930912,-3.09082242996177,-8.45418965956201,-6.86727019361448,-4.323970896878601,-10.632839989967804,-0.42536413687360264,0.44579872656772784,0.7876095774254954,7.872498620556618e-07,19,19
602,0.060200028121471405,1.2764939069747925,4.0810747146606445,-0.8270449042320251,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.061522358099744,-3.095753289663681,-8.460983658882963,-6.849592806299643,-4.318969645676066,-10.625835412255883,-0.43812782108313697,0.4422081431853377,0.782621217763433,7.527340472718362e-07,19,19
603,0.06030009686946869,1.253783106803894,4.0762715339660645,-0.8111982941627502,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.081447913994138,-3.104009143476129,-8.467663736388724,-6.82952344457284,-4.310623849638255,-10.619030901695913,-0.4525864883264171,0.4362064373399155,0.7777463690738647,7.819626816628636e-07,19,19
604,0.06040007621049881,1.2249083518981934,4.072487831115723,-0.7934297323226929,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.103540887080545,-3.1153769185636038,-8.474466686699047,-6.807197518171821,-4.299145578493907,-10.612175795974121,-0.4686444808214672,0.42794730343147425,0.772808809526203,7.662958330032325e-07,19,19
605,0.06050006300210953,1.1906565427780151,4.069340705871582,-0.7738428115844727,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.12755993336066,-3.1296264316259546,-8.481597393182215,-6.782866916771477,-4.284765845342535,-10.605054063858407,-0.48612348837344366,0.4175974697763413,0.7676563731827099,7.475826747037043e-07,19,19
606,0.06060009449720383,1.1510897874832153,4.066755771636963,-0.7526881098747253,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.153250907006457,-3.146871726106015,-8.48908825024482,-6.7567792291898385,-4.267366939399868,-10.597635602396535,-0.504842127578572,0.4050731542979116,0.7622664664597816,7.629329371823629e-07,19,19
607,0.06070009246468544,1.106918215751648,4.064408302307129,-0.7301738858222961,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.180291159483547,-3.1669089279467983,-8.497096874109554,-6.729264476377233,-4.247151667875181,-10.589753509577951,-0.5245644501849075,0.390521377404093,0.7565217719224052,7.806927760161351e-07,19,19
608,0.060800086706876755,1.0588111877441406,4.06202507019043,-0.7064644694328308,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.20834467611667,-3.189549427257193,-8.505750396872452,-6.70066616536588,-4.224307863583372,-10.581273244951097,-0.5450448005232462,0.3740782278818143,0.7503276916437086,7.657924838876206e-07,19,19
609,0.06090009957551956,1.0075658559799194,4.059340476989746,-0.6817840933799744,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.237025911839327,-3.2145126258781995,-8.51515701036982,-6.671379537826108,-4.199115926670641,-10.572077615991805,-0.5660009143388466,0.3559465136952202,0.7436027463342292,7.563222704016655e-07,19,19
610,0.061000026762485504,0.954089343547821,4.055996894836426,-0.6564301252365112,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.266029873928705,-3.2413913388205753,-8.525495269857018,-6.641721995031724,-4.171982720543776,-10.561972178893827,-0.5872077883506288,0.33642052360843966,0.7362120921279316,7.923578643465873e-07,19,19
611,0.0611000694334507,0.8988808393478394,4.051919937133789,-0.6305601596832275,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.29501498679051,-3.2700108364174634,-8.536765206844304,-6.612040789561408,-4.143082980654941,-10.55095424679116,-0.6084164024847138,0.31562659367039025,0.7281547462975059,7.706953460093366e-07,19,19
612,0.061200037598609924,0.8427751064300537,4.046985149383545,-0.6044621467590332,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.32359456188765,-3.2999652371721364,-8.548968200522687,-6.582734324544425,-4.112824385013069,-10.539013487955367,-0.6293429362000282,0.29385883590516304,0.719426475197841,7.833456638920424e-07,19,19
613,0.06130008026957512,0.7866826057434082,4.040942192077637,-0.5783916711807251,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.351567138195998,-3.330738420582352,-8.562225530142952,-6.554019955192437,-4.081725937722957,-10.52601179147573,-0.6498359821441031,0.2714914609159718,0.7099335060134299,8.325609059367215e-07,19,19
614,0.06140007823705673,0.7310674786567688,4.033862590789795,-0.5524900555610657,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.37865833935104,-3.3620746847456022,-8.576431684963904,-6.526179372859415,-4.05004618263626,-10.512053420484719,-0.6696945148220869,0.24871037502999446,0.6997516746458341,8.182514175525515e-07,19,19
615,0.061500102281570435,0.6765517592430115,4.025869369506836,-0.5268463492393494,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.404567493069855,-3.393615780211907,-8.591421508777858,-6.499524918850731,-4.018149292622873,-10.497303270197648,-0.6886969220888394,0.22577674302899373,0.6890002988479607,8.072471239672898e-07,19,19
616,0.06160002946853638,0.6235028505325317,4.017050743103027,-0.5012773275375366,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.429195019466189,-3.4251394231723995,-8.607113381168045,-6.474166950862968,-3.9862642147074268,-10.481845048773499,-0.7067673088598687,0.2028536905514139,0.6777391469855125,8.022986189778028e-07,19,19
617,0.061700042337179184,0.5728549957275391,4.00736141204834,-0.4760682284832001,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.452420502148298,-3.4559944139830785,-8.623466143831939,-6.450244104242538,-3.955050403724559,-10.46570592111303,-0.7238120246639751,0.180415035724773,0.6659929187583499,8.386908628317473e-07,19,19
618,0.061800047755241394,0.5250111222267151,3.9969699382781982,-0.45151111483573914,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.474119900605068,-3.4858190433650726,-8.640278899552815,-6.427886591590756,-3.9248741135675327,-10.449083614449997,-0.7397391537936941,0.15872394641882312,0.6539057219338456,8.110584972116208e-07,19,19
619,0.06190009415149689,0.4801393449306488,3.986100435256958,-0.4277336001396179,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.494225750708077,-3.5144036791121276,-8.657323829503806,-6.407165003975347,-3.8959491601273615,-10.432208358589767,-0.7544987875540965,0.13793350446239025,0.64164314687069,8.161731087756954e-07,19,19
620,0.06200006976723671,0.4388636648654938,3.9750664234161377,-0.40479475259780884,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.512563504061427,-3.5412818603050744,-8.674247487068268,-6.388267470203208,-3.86875324431229,-10.415437729234547,-0.7679598135613128,0.11838503626638645,0.6294622371064684,8.391918396942177e-07,19,19
621,0.062100086361169815,0.401370644569397,3.9639902114868164,-0.3825799822807312,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.529249184431261,-3.5662420628137292,-8.690939917517767,-6.3710854869198945,-3.843505191238256,-10.398882896245317,-0.7802034012017748,0.10023411851200448,0.617442931969671,7.99881393604613e-07,19,19
622,0.06220007315278053,0.3678276240825653,3.9531660079956055,-0.36105671525001526,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.544249783202817,-3.589086003274771,-8.707097597216489,-6.355656744416399,-3.8204102871090684,-10.382855393709944,-0.7912039919292074,0.0836266466886639,0.6058075825861676,8.485692527209455e-07,19,19
623,0.062300000339746475,0.3382144570350647,3.9428162574768066,-0.3402198851108551,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.557611015782651,-3.609724815774507,-8.722489872193737,-6.34193596486748,-3.799561071913673,-10.367591957424779,-0.8009944809447571,0.06862820131854652,0.5947251562527185,8.119459996423205e-07,19,19
624,0.062400057911872864,0.3128587603569031,3.9331283569335938,-0.32011088728904724,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.569366951655946,-3.6278583301365344,-8.73688891625863,-6.329897049629639,-3.781265171916536,-10.353321873432474,-0.8095966197859416,0.055458508482185954,0.5843609048080723,8.325624472402524e-07,19,19
625,0.06250007450580597,0.29174402356147766,3.9242851734161377,-0.3007356524467468,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.579579198568148,-3.6434122197767294,-8.750088805918818,-6.319478802633181,-3.7655997463478754,-10.340255782959108,-0.8170548035810669,0.04417233221241241,0.5748654216527729,8.320311202100494e-07,19,19
626,0.06260000169277191,0.27427902817726135,3.9163334369659424,-0.28178733587265015,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.588449123061324,-3.6567265655850716,-8.76209396870697,-6.310471048014208,-3.7522217951551973,-10.328398906118075,-0.8235178101013683,0.03452273013167204,0.5662389933147511,8.382540402974722e-07,19,19
627,0.0627000629901886,0.26045721769332886,3.909355878829956,-0.26343244314193726,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.596035923550653,-3.667730569002832,-8.772774841424393,-6.302813528221603,-3.741201651844872,-10.317879255945215,-0.8290288241855589,0.026560723261834514,0.558574736852033,8.518296348906347e-07,19,19
628,0.06280001997947693,0.25040388107299805,3.9034054279327393,-0.2455209344625473,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.602422643712712,-3.6763256171697662,-8.782061606856454,-6.296428862682999,-3.732642437443408,-10.308769078453732,-0.8336458412233345,0.020359240947770123,0.5519240099135654,8.21822009008015e-07,19,19
629,0.06290009617805481,0.24405820667743683,3.89854097366333,-0.22790245711803436,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.607669577045352,-3.682541201600517,-8.789881868152872,-6.291257847768512,-3.72651602334918,-10.301145419538024,-0.8374120609337875,0.01589745279058852,0.5463408379367201,8.432725068109419e-07,19,19
630,0.06300006061792374,0.24131454527378082,3.8947207927703857,-0.21069975197315216,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.611866263715822,-3.6864087702729096,-8.79624355712324,-6.287208736228791,-3.7227878752240726,-10.294995887178226,-0.8403930210049039,0.01315150535073082,0.5418178736007708,8.176181619990164e-07,19,19
631,0.06310003250837326,0.24175475537776947,3.891890287399292,-0.19398373365402222,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.615100090315215,-3.6881775648473845,-8.801192959282384,-6.284184959526666,-3.7212012413679143,-10.290272774495282,-0.8426552235360864,0.011938475645390146,0.5383211374696454,8.285496415222126e-07,19,19
632,0.06320010125637054,0.24494613707065582,3.8896968364715576,-0.17796865105628967,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.617649235241297,-3.6880867526980725,-8.805106723958692,-6.281899512977349,-3.7215068874066497,-10.28658265550951,-0.8444029893412829,0.012081800281563717,0.5355722376052195,8.651773220981999e-07,19,19
633,0.06330004334449768,0.2508918046951294,3.888481616973877,-0.16243486106395721,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.619274250142118,-3.6861847024128616,-8.807591692537509,-6.2805922048518354,-3.7236586999972836,-10.284336963993056,-0.8454630611056291,0.0135473228493777,0.5338620443050006,8.401200923110057e-07,19,19
634,0.06340007483959198,0.25921812653541565,3.8881893157958984,-0.14723621308803558,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.620024366669828,-3.682743726164168,-8.808719872696328,-6.280207344078524,-3.727379162584748,-10.283466828899972,-0.845873369717328,0.01613627332793128,0.5331396281333239,8.490703665998065e-07,19,19
635,0.06350008398294449,0.26948073506355286,3.888678789138794,-0.13234907388687134,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.619999859384455,-3.678065100420825,-8.808659850325334,-6.280635700617572,-3.732359341106574,-10.283801224678887,-0.8457096537320653,0.01962805291254597,0.5332822152699757,8.345777960344333e-07,19,19
636,0.0636000707745552,0.28032156825065613,3.8896193504333496,-0.11766964942216873,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.619494472277223,-3.67302854374756,-8.807885297564479,-6.2815543666869695,-3.7376997584506335,-10.28486474998956,-0.8451948405447334,0.023379459922049102,0.5339467036796051,8.261415037370199e-07,19,19
637,0.06370002776384354,0.29239049553871155,3.890927791595459,-0.10293863713741302,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.618532829327057,-3.6672613614242433,-8.806449488766983,-6.282958256245041,-3.7437841826035,-10.286601601772915,-0.8443396707025639,0.027663965167450885,0.5350936605016922,8.322472156029728e-07,19,19
638,0.06380005925893784,0.3046126663684845,3.892376184463501,-0.08809371292591095,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.617333218331291,-3.661450291167808,-8.804696519341833,-6.284605299822673,-3.7499105511436164,-10.288667491712886,-0.8433105691646333,0.03197949987941332,0.5364742263358835,8.243247372652252e-07,19,19
639,0.06390000879764557,0.3166322112083435,3.8940787315368652,-0.07313049584627151,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.615832689468046,-3.6558388150141465,-8.802527321304783,-6.286548691508261,-3.7558303086096445,-10.29116843462976,-0.8420655484422644,0.036148186295790564,0.5381625412030767,8.46494608980754e-07,19,19
640,0.06400008499622345,0.32821759581565857,3.8961799144744873,-0.0579872764647007,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.613946071142747,-3.650603573412,-8.799806649727289,-6.288867217594856,-3.761364094389202,-10.294248029642109,-0.8405453356907988,0.04004132554214578,0.5402594107438297,8.546422969740839e-07,19,19
641,0.06410004943609238,0.3383244276046753,3.898528575897217,-0.042550671845674515,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.611884042542329,-3.6464092236942545,-8.79682786470481,-6.291326630797595,-3.765834171891542,-10.297616186477423,-0.8389107774424028,0.043173625281211436,0.5425539102900844,8.37457262149779e-07,19,19
