time_s,displacement_mm,v_s_mm_s,max_backtrack_mm,stable_dt_s
  1.3794763732E-03,  1.0935237788E-03,  2.2526364035E+00,  0.0000000000E+00,  1.8606789834E-07
  1.3895243707E-03,  1.1162547237E-03,  2.2724537117E+00,  0.0000000000E+00,  1.8621525013E-07
  1.3995747731E-03,  1.1392659064E-03,  2.3056908548E+00,  0.0000000000E+00,  1.8592221291E-07
  1.4096223083E-03,  1.1625497970E-03,  2.3339643873E+00,  0.0000000000E+00,  1.8614672464E-07
  1.4196731864E-03,  1.1862014010E-03,  2.3735166526E+00,  0.0000000000E+00,  1.8609299090E-07
  1.4297175255E-03,  1.2103197020E-03,  2.4291367044E+00,  0.0000000000E+00,  1.8586197882E-07
  1.4397658790E-03,  1.2349572413E-03,  2.4731667193E+00,  0.0000000000E+00,  1.8614326805E-07
  1.4498175987E-03,  1.2600005250E-03,  2.5111631647E+00,  0.0000000000E+00,  1.8619598064E-07
  1.4598697215E-03,  1.2854692869E-03,  2.5522764827E+00,  0.0000000000E+00,  1.8612237920E-07
  1.4699201503E-03,  1.3113253216E-03,  2.5847125531E+00,  0.0000000000E+00,  1.8608865463E-07
  1.4799721255E-03,  1.3373616070E-03,  2.6015162299E+00,  0.0000000000E+00,  1.8620012876E-07
  1.4900162483E-03,  1.3636709625E-03,  2.6362113269E+00,  0.0000000000E+00,  1.8601645813E-07
  1.5000615602E-03,  1.3903275046E-03,  2.6783952795E+00,  0.0000000000E+00,  1.8583035560E-07
  1.5101132157E-03,  1.4175580962E-03,  2.7335942765E+00,  0.0000000000E+00,  1.8613367223E-07
  1.5201597621E-03,  1.4451994021E-03,  2.7644860482E+00,  0.0000000000E+00,  1.8621712221E-07
  1.5302098165E-03,  1.4729641438E-03,  2.7720160271E+00,  0.0000000000E+00,  1.8614613182E-07
  1.5402545313E-03,  1.5009419683E-03,  2.7994899843E+00,  0.0000000000E+00,  1.8594412347E-07
  1.5503019447E-03,  1.5293369627E-03,  2.8549527685E+00,  0.0000000000E+00,  1.8613685928E-07
  1.5603465035E-03,  1.5582918818E-03,  2.9051570981E+00,  0.0000000000E+00,  1.8612333600E-07
  1.5703939755E-03,  1.5877363252E-03,  2.9539596564E+00,  0.0000000000E+00,  1.8589611313E-07
  1.5804331952E-03,  1.6176482326E-03,  3.0017018368E+00,  0.0000000000E+00,  1.8622575943E-07
  1.5904825060E-03,  1.6480896691E-03,  3.0664225664E+00,  0.0000000000E+00,  1.8596693207E-07
  1.6005269132E-03,  1.6792328967E-03,  3.1309072013E+00,  0.0000000000E+00,  1.8615127633E-07
  1.6105729912E-03,  1.7109259823E-03,  3.1812910984E+00,  0.0000000000E+00,  1.8582754014E-07
  1.6206127253E-03,  1.7430346314E-03,  3.2133176077E+00,  0.0000000000E+00,  1.8604600794E-07
  1.6306572025E-03,  1.7754314142E-03,  3.2292837687E+00,  0.0000000000E+00,  1.8590300783E-07
  1.6407010082E-03,  1.8079677595E-03,  3.2510024347E+00,  0.0000000000E+00,  1.8599318099E-07
  1.6507416977E-03,  1.8407558708E-03,  3.2798783180E+00,  0.0000000000E+00,  1.8601722723E-07
  1.6607902123E-03,  1.8738757308E-03,  3.3177410081E+00,  0.0000000000E+00,  1.8611244278E-07
  1.6708394979E-03,  1.9073720212E-03,  3.3433786946E+00,  0.0000000000E+00,  1.8611703461E-07
  1.6808776860E-03,  1.9411289267E-03,  3.3899622627E+00,  0.0000000000E+00,  1.8601990837E-07
  1.6909243863E-03,  1.9754036404E-03,  3.4219512247E+00,  0.0000000000E+00,  1.8601758454E-07
