time_s,rocking_deg,delta_s_mm,HEAD_gap_mm,TAIL_gap_mm,HEAD_contact,TAIL_contact,HEAD_normal_force_N,TAIL_normal_force_N,HEAD_tangential_force_N,TAIL_tangential_force_N,HEAD_axial_force_N,TAIL_axial_force_N
0.0041901664808392525,5.282283746046671,-0.010097318440362255,0.06477625812396504,0.1368469306158958,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004200166556984186,5.1950641010906145,-0.01013847657087072,0.0660162195799896,0.13670499791372748,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0042101661674678326,5.106758623795657,-0.010179587411478615,0.0672795507142121,0.1365761257670135,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004220166243612766,5.017363633267582,-0.01022064986245116,0.06856637343286054,0.1364603875233793,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0042301663197577,4.926873965476067,-0.01026166402614333,0.06987683602999462,0.13635784931094463,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004240165930241346,4.835286318374479,-0.010302629604213525,0.07121105307360853,0.13626857102095924,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00425016600638628,4.742596880098291,-0.01034354589762354,0.07256915509888517,0.1361926346957676,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004260166082531214,4.648802317452948,-0.010384412608031773,0.07395125223673071,0.13595213651964055,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00427016569301486,4.553898732736184,-0.010425229809379717,0.07535747602749787,0.13532671051018008,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004280165769159794,4.457883374323175,-0.010465996816835917,0.07678793012503993,0.13470873382190796,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0042901658453047276,4.3607536001736,-0.010506713332058768,0.07824272074912242,0.13409824530365455,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004300165455788374,4.262506774038264,-0.010547379042499918,0.07972195794026038,0.13349529298664786,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004310165531933308,4.1631404797004965,-0.010587994110502243,0.08122572829652197,0.13289988914585882,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004320165608078241,4.0626526131904654,-0.010628557287941681,0.0827541475102932,0.1323120837413666,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004330165218561888,3.9610413383057965,-0.010669068811355745,0.08430729172271445,0.13173190910559263,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0043401652947068214,3.858304876852941,-0.010709528248220298,0.08588526984893496,0.13115940343754018,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004350165370851755,3.7544418235120762,-0.010749935047886416,0.08748814352075873,0.130594585618238,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0043601649813354015,3.6494517027730713,-0.010790289135906319,0.08911600281503018,0.13003750249530022,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004370165057480335,3.5433331759412647,-0.010830589990044572,0.09076890916198532,0.12948817340243957,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004380165133625269,3.436085319405361,-0.010870837581634547,0.09244695092848132,0.12894663763511516,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004390164744108915,3.327708095413938,-0.010911030807780536,0.09415019556108106,0.12841293189467795,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004400164820253849,3.2182010632000395,-0.010951170248889667,0.09587869124737614,0.12788707137958422,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004410164896398783,3.1075649711405497,-0.010991255085947957,0.09763250008134727,0.1271423359636522,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004420164506882429,2.995799442338855,-0.01103128515479633,0.09941167521698135,0.1259911342093687,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004430164583027363,2.8829057567857097,-0.011071260051324132,0.10121626696098995,0.1248412315617714,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0044401646591722965,2.7688842724487848,-0.011111179122274314,0.10304631603346548,0.12369264742935326,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004450164269655943,2.6537363336403503,-0.01115104249841535,0.1049018607474429,0.12254542147006386,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004460164345800877,2.537463599770818,-0.0111908498387854,0.10678292660491451,0.12139958061662104,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00447016442194581,2.420067375767695,-0.011230600529586724,0.10868954853833801,0.12025515982986734,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004480164032429457,2.3015494892610002,-0.01127029415566285,0.11062176358021436,0.11911220474244455,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00449016410857439,2.1819122878346917,-0.011309930921976885,0.11257957462850621,0.11797073636916378,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004500164184719324,2.0611580197593065,-0.01134950969721963,0.11456300335814495,0.11683079040504518,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0045101637952029705,1.9392897166060812,-0.011389031505115037,0.1165720436527874,0.11569241309344835,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004520163871347904,1.8163101013273266,-0.011428494321398431,0.11860671915161647,0.11455563991122475,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004530163947492838,1.6922222650767746,-0.011467899602064761,0.12066701235779931,0.11342050730107556,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004540163557976484,1.567030022595856,-0.011507245322849345,0.12275292656893089,0.11228705789802595,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004550163634121418,1.4407368357551145,-0.011546532149399777,0.12486444015140497,0.11115532630469294,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004560163710266352,1.3133468895956475,-0.011585759825994678,0.12700153564067818,0.1099082614357515,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004570163320749998,1.1848642182607982,-0.011624928022718034,0.12916419542779023,0.10810966621633034,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004580163396894932,1.055293428902388,-0.011664035608260648,0.13135240003156423,0.10630652257346374,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0045901634730398655,0.9246393842861599,-0.011703083737368081,0.1335660874005593,0.10449888285777775,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004600163083523512,0.7929070086428319,-0.011742071187168836,0.1358052467902937,0.102686844990033,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004610163159668446,0.6601016865249146,-0.011780997389646327,0.13806981848328614,0.10087047897423607,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004620163235813379,0.526229168180937,-0.011819862862058867,0.14035974826749287,0.09904986431139884,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004630162846297026,0.3912949004759856,-0.011858667479706693,0.14267498528589317,0.09722509212340191,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004640162922441959,0.2553053542337015,-0.011897410093912939,0.14501546704215285,0.09539624779832567,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004650162998586893,0.1182666974091108,-0.011936090477369718,0.1473811288463892,0.09356341934856027,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0046601626090705395,-0.01981433177376216,-0.01197470935255159,0.14977188425356858,0.091726700384971,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004670162685215473,-0.15893105349936384,-0.0120132655707817,0.15218766512996496,0.0898861794668675,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004680162761360407,-0.2990762119558789,-0.012051758961579125,0.15462838800290823,0.0880419646949453,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004690162371844053,-0.440242144184172,-0.012090189786733947,0.15709394692589163,0.08619415029054811,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004700162447988987,-0.5824214430838395,-0.012128558233841603,0.15958425170774115,0.08434283845000112,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004710162524133921,-0.7256061958247291,-0.012166862438072516,0.16157393097644934,0.08248812814470807,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004720162134617567,-0.8697881129437136,-0.012205103951707917,0.16340480214637698,0.080630135738892,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004730162210762501,-1.0149587175236756,-0.012243281313775736,0.16525668766987722,0.07876896279265999,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0047401622869074345,-1.1611092916992019,-0.012281395212015206,0.16712950599889298,0.07641137377385909,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004750161897391081,-1.3082310239113994,-0.01231944508945556,0.16902315695124998,0.073884643953808,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0047601619735360146,-1.456314555943099,-0.0123574303149314,0.17093755085122142,0.07134983276084261,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004770162049680948,-1.6053504220896726,-0.012395351650376593,0.1728725742393039,0.06880710471135276,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004780161660164595,-1.755328899294014,-0.012433208595647349,0.17482811164737733,0.06625663656370107,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004790161736309528,-1.9062398839071037,-0.012471001008676234,0.17680405661708387,0.06369862065286536,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004800161812454462,-2.0580733242223106,-0.012508728315124822,0.17880028815928944,0.061133238649608845,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0048101614229381084,-2.2108187364559115,-0.012546390844655983,0.1808166880121015,0.05856068283977578,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004820161499083042,-2.3644651460060313,-0.012583988125539411,0.1828531190094011,0.05598114986610414,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004830161575227976,-2.5190017599453807,-0.012621520533219134,0.18490944562245942,0.05339482779846616,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004840161185711622,-2.674417304204534,-0.0126589878624789,0.1869855396158856,0.05080192617254442,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004850161261856556,-2.8307001942019228,-0.012696389357706684,0.18908125436706696,0.048202654118702504,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00486016133800149,-2.9878389206876577,-0.01273372614995854,0.19119643488848198,0.0455972021677028,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004870160948485136,-3.14582108409762,-0.012770997437841283,0.19333093336026846,0.04298580157243126,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00488016102463007,-3.30463492728043,-0.012808203118746794,0.19510007000628238,0.040368655514069096,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004890161100775003,-3.464267665972834,-0.012845343266869709,0.19666300663912684,0.03774598363140047,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00490016071125865,-3.6247067809296802,-0.012882418222918723,0.1982416825598537,0.03511800488936112,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0049101607874035835,-3.7859394423663613,-0.012919427571990504,0.19983598209661108,0.032484950999109974,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004920160863548517,-3.9479519751742487,-0.012956370984422177,0.2014457565301625,0.02984705045276459,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004930160474032164,-4.110731677900528,-0.01299324929002041,0.20307088087140723,0.027204519508672753,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004940160550177097,-4.2742642028573075,-0.013030061670024358,0.20471122587553053,0.024557618433827533,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004950160626322031,-4.438536267003376,-0.013066809517533296,0.20636663364764823,0.02190655105443773,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004960160236805677,-4.603533435963752,-0.01310349158151538,0.20803697651497943,0.019251584646501008,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004970160312950611,-4.769241622692374,-0.013140107975624557,0.2097220924923529,0.016387572180856846,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004980160389095545,-4.935646063715915,-0.01317665968910259,0.2114218332299591,0.013136589695378786,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.004990159999579191,-5.102732217607584,-0.013213146318091966,0.2131360436146325,0.009879171114616336,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005000160075724125,-5.270484729553405,-0.013249568061487093,0.214864567926774,0.006615650133320772,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005010159686207771,-5.438888461710308,-0.013285924543843945,0.21660724388866864,0.0033463566691296354,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005020159762352705,-5.607928605118078,-0.013322216913839382,0.21836389864795935,7.159416004220986e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005030159838497639,-5.7305424048117555,-0.013361371337457795,0.22011881120816712,-0.0017572778416273804,0,1,0.0,0.07205170394493761,0.0,0.0018790685966089318,0.0,-0.000285845752736194
0.005040159448981285,-5.775087136374202,-0.013405092842994987,0.2218467729786746,-0.001178110099501195,0,1,0.0,0.012515714390277566,0.0,0.001259760418992695,0.0,0.00015351276057118835
0.005050159525126219,-5.802646839232236,-0.013448309632083712,0.22356591536546055,-7.66235020541739e-05,0,1,0.0,0.020197655216786452,0.0,8.193851287663785e-05,0.0,5.687954684300517e-06
0.0050601596012711525,-5.83999858850341,-0.013490949511077443,0.2252964346717884,0.000729666469574286,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005070159211754799,-5.878102163634544,-0.013533539878060788,0.227039783103611,0.001523417065257493,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005080159287899733,-5.916872059001884,-0.013576083631077554,0.2287958013707504,0.0023073016621405484,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005090159364044666,-5.956317707562724,-0.013618580389706595,0.23056431395807048,0.0030810371270059145,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005100158974528313,-5.996448123358336,-0.013661029858514083,0.23223922471133396,0.003844359354399418,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005110159050673246,-6.037272038955866,-0.01370343112219975,0.23322467625260307,0.004597020315973976,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00512015912681818,-6.078798198039207,-0.013745783498839925,0.23333693373269376,0.005338758913127739,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0051301587373018265,-6.121034415603771,-0.013788087380993151,0.2332538270253383,0.006069323756615508,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00514015881344676,-6.163988893854083,-0.013830342427697593,0.2331670822347498,0.0067884704133708285,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005150158889591694,-6.207669377608317,-0.013872548116211532,0.2330764130998782,0.007495958996170615,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00516015850007534,-6.252083663191147,-0.013914703372052743,0.23270507894104447,0.008191554119724276,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005170158576220274,-6.297238715539812,-0.013956808519653844,0.23153035515649617,0.008875020075901241,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005180158652365208,-6.343141322039608,-0.013998863172524979,0.2303445161228806,0.009546143268694518,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005190158262848854,-6.389798905296937,-0.01404086657454784,0.2291473387959057,0.010204691223165585,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005200158338993788,-6.437217639663211,-0.014082818890973087,0.22793864536896485,0.010850453698151408,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0052101584151387215,-6.48540435668861,-0.014124719508002976,0.22671822681141324,0.01148320157676197,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005220158025622368,-6.534364149754123,-0.01416656813020368,0.22548591945648622,0.012102754761877832,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0052301581017673016,-6.584103274769862,-0.01420836491675716,0.22424152865240948,0.01270889688193888,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005240158177912235,-6.634627437192041,-0.014250108799249886,0.222984874401512,0.01330143265559125,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005250157788395882,-6.685941436221779,-0.014291800323353667,0.22162675261494869,0.01388017856007373,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005260157864540815,-6.73805067683009,-0.014333438187278384,0.21989716663559022,0.014444950779767818,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005270157940685749,-6.790959761531107,-0.014375022783582589,0.21815368014084946,0.014995564078891688,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0052801575511693954,-6.844672819186353,-0.01441655405020904,0.216396221209542,0.015531845376044462,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005290157627314329,-6.899194442921734,-0.014458031133914714,0.21462468640269122,0.016053632165445086,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005300157703459263,-6.95452877988537,-0.014499453972642368,0.21283900423559776,0.01656075028660342,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005310157313942909,-7.010679054106511,-0.014540822952881855,0.21103911297948041,0.016603582559953978,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005320157390087843,-7.067648402611491,-0.014582137165401604,0.2092249540702012,0.016514782548935236,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005330157466232777,-7.12544050960527,-0.01462339622371177,0.20739645695350012,0.016409965564065154,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005340157076716423,-7.18405776671503,-0.01466460083266611,0.20555357948436254,0.01628908088089709,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005350157152861357,-7.243502965492699,-0.01470575021928493,0.20369626926038398,0.016152070029217924,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0053601572290062904,-7.303778217271445,-0.014746844247316357,0.20182448853389173,0.015998888000221978,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005370156839489937,-7.364885566772211,-0.014787882456075912,0.1999381937127297,0.01582949982663795,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0053801569156348705,-7.426827205720724,-0.014828864925826923,0.19803736079939988,0.015643846887850255,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005390156991779804,-7.48960360394096,-0.01486979189466997,0.1961219692170587,0.015441933201138736,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005400156602263451,-7.5532167075121,-0.014910662141078277,0.19419199407390902,0.015223714773960673,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005410156678408384,-7.617667274145353,-0.014951477347263101,0.19224742456548066,0.014989176622967504,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005420156754553318,-7.682955493532356,-0.014992235762887246,0.19028826174412722,0.014738317987764149,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005430156365036964,-7.749082113405193,-0.015032937313756078,0.18831448844077792,0.014471132637724038,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005440156441181898,-7.816046843132304,-0.015073583307728407,0.18632613144283378,0.014187616363310784,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005450156517326832,-7.883849590619979,-0.015114172823435268,0.18432318236194134,0.013887788584303618,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005460156127810478,-7.952489964587571,-0.015154705412329578,0.18230566266596349,0.013571655126170978,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005470156203955412,-8.021966564221662,-0.015195181454832483,0.1802735973045279,0.01323925618994981,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005480156280100346,-8.09227888492788,-0.01523560102513862,0.17822700991586027,0.012890600936741659,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005490155890583992,-8.163425184127506,-0.01527596307776455,0.1759606467458364,0.01252572994052692,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005500155966728926,-8.23540350055602,-0.015316269200831163,0.17359810568455541,0.012144692975101123,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005510156042873859,-8.308212208038656,-0.015356518485106893,0.17122246906104127,0.01174753137701745,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005520155653357506,-8.381848427700257,-0.015396710893494423,0.16883386843544768,0.011334313125516138,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0055301557295024395,-8.456310649905621,-0.015436847079923157,0.16643241962408728,0.010905069545677493,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005540155805647373,-8.531595340112412,-0.015476926098064213,0.1640182633426921,0.010459884970794087,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00555015541613102,-8.607699251908565,-0.015516948433561991,0.16159153761890843,0.009998836796464405,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005560155492275953,-8.684618209236268,-0.015556913987261937,0.1591524026054193,0.009522014890112396,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005570155568420887,-8.762349906927401,-0.015596823668395616,0.15670098096072937,0.009029475976607748,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005580155178904533,-8.840889247892662,-0.015636676530634146,0.15423744337300804,0.008521335808782782,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005590155255049467,-8.920232940795302,-0.015676472573977522,0.15176192999128657,0.007615270864351542,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005600155331194401,-9.000375100636488,-0.01571621202876799,0.14927463220468784,0.006568498661536526,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005610154941678047,-9.081311398078732,-0.015755896153629642,0.14677570570947107,0.005508734927918035,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005620155017822981,-9.163035906405575,-0.015795523846085992,0.14426533843589917,0.004436181490005464,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005630155093967915,-9.245544399899039,-0.01583509549262688,0.14174368579595076,0.003351004754057918,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005640154704451561,-9.328829912202773,-0.015874611809238957,0.13921095491367186,0.0022534266883106335,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005650154780596495,-9.412886509565611,-0.01591407204283826,0.13666732763611866,0.0011436511164927277,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005660154856741428,-9.497708829459079,-0.015953476617011946,0.13411298448303255,2.1862186954879625e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005670154467225075,-9.566080630582537,-0.01599405614436616,0.13171466369033447,-0.0006114323421968493,0,1,0.0,0.025561448936680446,0.0,0.0006538054630752528,0.0,-0.0002372645062867658
0.0056801545433700085,-9.606809024762715,-0.016037602998463327,0.1295818772909314,-0.00043097505561673355,0,1,0.0,0.00549822313625492,0.0,0.0004608487927523167,0.0,-0.00012297723764756246
0.005690154619514942,-9.640964262296006,-0.01608259014881116,0.12751055111620424,-4.96864326995361e-05,0,1,0.0,0.0064589615508803475,0.0,5.313183511814564e-05,0.0,-1.5171195922402236e-05
0.0057001542299985886,-9.67921720928231,-0.01612767232811602,0.12539611363782377,0.00022162001102776774,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005710154306143522,-9.718343142066523,-0.01617270097146693,0.12326897355321942,0.0004765264796244839,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005720154382288456,-9.758224916878845,-0.016217679118382147,0.1211302984812368,0.0007184828748337813,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005730153992772102,-9.798864044728179,-0.016262607229546158,0.11898011372752593,0.00094749787177828,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005740154068917036,-9.840260940423098,-0.016307484940896937,0.11681845102713839,0.0011636167253028518,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00575015414506197,-9.882415406319032,-0.016352312772644113,0.11464536229444877,0.0013668860848788933,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005760153755545616,-9.925328802111382,-0.01639709062816522,0.1124608682340662,0.0015573241544439842,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00577015383169055,-9.968999815537442,-0.01644181856698541,0.11026503483630812,0.0017350068403033658,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0057801539078354836,-10.013428852550737,-0.01648649581359289,0.10805790398317894,0.0018999673368198522,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00579015351831913,-10.058613117040384,-0.016531123567086612,0.10583956951004825,0.0020523072235023587,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005800153594464064,-10.104553727996256,-0.016575701500501874,0.10361005337118079,0.0021920521912560664,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005810153670608997,-10.151246852278392,-0.01662022910964562,0.10136947063130719,0.0023193219836449286,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005820153281092644,-10.198692721422056,-0.016664707418920528,0.09911786395741828,0.002434153828776542,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0058301533572375774,-10.246888441796855,-0.016709135481997713,0.0968553242946002,0.002536653363757746,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005840153433382511,-10.295830871937497,-0.016753515135888977,0.09458195430268157,0.0026269253112355395,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0058501530438661575,-10.345518425288939,-0.016797843942767,0.09229782708831513,0.0027050440764450068,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005860153120011091,-10.395948127000732,-0.01684212456346659,0.09000303569614954,0.0027711137360100224,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005870153196156025,-10.44711659754982,-0.016886355343006965,0.0876976871198758,0.0028252419553906893,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005880152806639671,-10.499019090012087,-0.016930537172071037,0.08538190651791355,0.0028675679805274523,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005890152882784605,-10.551653135945651,-0.016974670195592498,0.08305578006400571,0.0028981815704486324,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005900152958929539,-10.605013781053994,-0.017018754413571344,0.08071943889486222,0.0029172229699656604,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005910152569413185,-10.659096850026815,-0.017062790928484065,0.07837299900949213,0.0029248155587251468,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005920152645558119,-10.713897333777656,-0.017106777806696408,0.07601658978936932,0.0029211012374213974,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0059301527217030525,-10.769410166623937,-0.017150717126776325,0.07365034389290648,0.0029062181514233343,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005940152332186699,-10.825629436645759,-0.017194608879449475,0.07127440621473713,0.0028803238318142466,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005950152408331633,-10.882550807424657,-0.01723845307959715,0.06888889397782116,0.002843543813440541,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005960152484476566,-10.940167539043978,-0.0172822480295343,0.06649396573888444,0.002796049581517468,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005970152094960213,-10.998472730676692,-0.017325997368990657,0.06408978278984456,0.002738016617734651,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.005980152171105146,-11.057460273345699,-0.01736969753652626,0.061676492670639904,0.0026696021706249518,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00599015224725008,-11.117123285396172,-0.017413352276365902,0.0592542558807968,0.002590978529050547,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0060001518577337265,-11.177454862477074,-0.017456961545805314,0.05682323067903039,0.0025023199696866394,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.00601015193387866,-11.238447896065141,-0.017500521815216757,0.054383581321008734,0.002403800732906025,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.006020152010023594,-11.300092988436788,-0.01754403855417004,0.05193550891796794,0.0020966551901752117,0,0,0.0,0.0,0.0,0.0,0.0,0.0
