time_s,exact_gap_mm,nearest_wall_element,nearest_node,CPRESS_max_MPa,contact_flag
0.0070000323466956,0.0017534298184418,437,65,1.3089416027069092,True
0.0070500434376299,0.0018072010933898,437,65,0.0383995324373245,True
0.0071000317111611,0.002756832414829,437,65,0.0169846806675195,True
0.0071500204503536,-0.0002991576720932,437,65,0.0172236617654562,True
0.0072000557556748,-0.0007833871991614,437,65,0.0040631657466292,True
0.0072501003742218,-0.0009567256690727,437,65,0.5009394288063049,True
0.0073000378906726,-0.0006732189750612,437,65,0.0080739436671137,True
0.0073500107973814,-0.0007013115674995,437,15,0.0136151416227221,True
0.007400098722428,-0.0008082608517271,437,15,0.0134519655257463,True
0.0074500041082501,-0.000873996854963,440,15,0.0146832941100001,True
0.0075000007636845,-0.0004993424391817,478,4,0.0157982017844915,True
0.007550093345344,-0.0001742896872073,478,4,0.0200710501521825,True
0.0076000913977622,0.0019893746207616,478,4,0.339647889137268,True
0.0076500759460031,0.0011979659426632,478,4,0.0351106226444244,True
0.0077000418677926,-0.0002542738058332,479,33,0.0361789278686046,True
0.0077500012703239,-0.0011633239753798,479,33,0.0135882142931222,True
0.0078000626526772,3.770190130164552e-05,479,33,0.0637682154774665,True
0.007850032299757,0.0006235241755423,479,33,0.0187423843890428,True
0.0079000927507877,0.0002284016916526,437,66,0.0145153841003775,True
0.0079500451683998,0.0008878836585186,440,14,0.0095787802711129,True
0.0080000851303339,-0.0006366781665626,440,14,0.9400784969329834,True
0.0080500384792685,0.000839547811242,478,51,0.0126994987949728,True
0.0081000011414289,0.001059677071073,478,50,0.0078369798138737,True
0.0081500494852662,0.0005918682206888,479,33,0.0109543157741427,True
0.0082000866532325,0.0005836533895867,478,4,0.0139083908870816,True
0.0082500101998448,0.0002461975654463,490,4,0.0086418399587273,True
0.0083000622689723,-0.0008710678061555,490,4,0.00876150932163,True
0.0083330003544688,0.0001013892140902,490,4,0.0027960599400103,True
