time_s,Wmag_J,Krot_J,Tmag_norm_Nmm,omega_wobble_rad_s
0.0041540452037453,4.614285740612997e-06,4.0732983994583514e-07,0.00982596743523137,148.69658382981922
0.0042041153601595,4.565579464290196e-06,3.6982545607319445e-07,0.009874728283069603,122.80093079693555
0.0042541698574601,4.526354118229188e-06,3.3726924665949087e-07,0.00990507460004128,77.45137413552871
0.0043042169803181,4.515509419956995e-06,3.288538898074848e-07,0.00991741721779288,61.78316677275946
0.0043542763341665,4.532906282747712e-06,3.420031165576816e-07,0.009912286560719848,90.26727350829881
0.0044043313726494,4.577181433953932e-06,3.735305667893786e-07,0.009890740476230266,134.14832360029067
0.0044543786212899,4.6453368551496425e-06,4.1236611273667394e-07,0.009853337559801887,173.80883801196012
0.0045044097103207,4.713875706405734e-06,3.4473484961127134e-07,0.00979922958131483,122.78755794914937
0.0045544148025253,4.749498009143361e-06,2.931514474992494e-07,0.009792165680125416,46.033227922253474
0.0046045154370079,4.757833353438361e-06,3.00151024806854e-07,0.009800566394748706,83.26995283275119
0.0046546145032902,4.770220460230402e-06,2.986582919868419e-07,0.009802933162081036,107.93246415968868
0.0047046188573892,4.799798439225338e-06,3.106309008574878e-07,0.009789027869072372,136.25532577474263
0.0047546868975756,4.838235139237137e-06,3.118788081719727e-07,0.009767669367953037,149.64808170935444
0.0048047322859521,4.8744159237151e-06,3.046822995109082e-07,0.009755315080753993,148.03254420616153
0.0048548207220998,4.910987411416936e-06,3.074845479652438e-07,0.009741840696312846,153.38152893167359
0.0049048488844219,4.94035929491555e-06,2.660197506285115e-07,0.009718935695048328,132.2520919748127
0.0049548688735544,4.951779685964991e-06,2.464965984577501e-07,0.00973387424862186,128.71853855209383
0.0050048973879829,4.958784014234593e-06,2.5847350785366466e-07,0.009729399362804148,131.49512781284838
0.0050549968483436,4.9709557616834364e-06,2.7336295335115966e-07,0.009737624889842282,135.1770679572371
0.0051050080982388,4.995207621016822e-06,2.9175424747026036e-07,0.009731079231223818,149.61499416250948
0.0051550326798883,5.029235776568233e-06,2.9150907893927434e-07,0.009706354296955752,149.45309404927173
0.0052050345360708,5.05136033269771e-06,2.5753031915380366e-07,0.009704194473921313,141.11147976454248
0.0052551360077606,5.063793030939166e-06,2.425470793394219e-07,0.009713085540478074,146.84602093553158
0.0053052363844893,5.0870374969033295e-06,2.599416800483274e-07,0.009702691671565893,157.6701580556907
0.0053552371315691,5.111407189937594e-06,2.5326080602151574e-07,0.009687555767068158,151.03902211598205
0.0054052493270959,5.124491057892251e-06,2.53627516022725e-07,0.009699832075766654,154.40185369267454
0.0054553064712262,5.141762461866845e-06,2.5328428348461055e-07,0.00969196645354244,162.06144626519782
0.0055054044512226,5.167052633337291e-06,2.540145134845545e-07,0.00968392050114113,165.67597650778762
0.0055554439142104,5.190956422030748e-06,2.7084563709870557e-07,0.00967755785809962,166.15248608423673
0.005605533525738,5.209394885369621e-06,2.721847504845552e-07,0.009673075205435241,168.69686807452354
0.0056555485542191,5.224735040135007e-06,2.6380299454463125e-07,0.009676500320101413,175.9608866342472
0.0057056055200039,5.241937914259808e-06,2.60746171931252e-07,0.009670304298268508,182.69674815996237
0.0057556378513318,5.260878420680991e-06,2.5855965240687065e-07,0.009670021946627362,189.82523270732872
0.0058056683436441,5.28140877536271e-06,2.59000159661592e-07,0.0096638571356392,196.911509729702
0.0058556898896192,5.303299906840545e-06,2.6073872250161875e-07,0.009659464573608412,204.125752995026
0.0059057648744936,5.326546496127183e-06,2.6607745468747136e-07,0.009652677548128347,211.9176531597271
0.0059558191146161,5.3511570695466815e-06,2.7327566425241853e-07,0.009644920757329293,219.94801399584182
0.0060059071472784,5.37684716245135e-06,2.813091859072565e-07,0.009637050676368187,227.64848158073178
0.0060559246364203,5.401608227525697e-06,2.7495219829357573e-07,0.009627890797091723,227.10964624502927
0.0061059644418163,5.409446799327581e-06,1.979334705988017e-07,0.009622321332741388,185.14736568575597
0.0061560371921393,5.391777400763225e-06,1.556154664265199e-07,0.009657521258503061,160.30676836973208
0.0062061364650504,5.369351179997398e-06,1.473665357120359e-07,0.009682065854679981,156.06297433008493
0.0062562107430354,5.356769509177707e-06,1.4540012219701188e-07,0.00969849679713144,156.9826002652151
0.0063062843811492,5.346110839232636e-06,1.2350631412496195e-07,0.009708478355476101,142.3998384247436
0.0063563324881912,5.3284540251464625e-06,9.603876666929048e-08,0.009736055942654767,121.24722144242517
0.0064063643987452,5.312176841228545e-06,7.640433575581744e-08,0.009760226209530506,100.48450025678397
0.0064564201743283,5.3040862631979715e-06,6.027556995457095e-08,0.009765118024192287,78.17144366190274
0.0065064838485081,5.293729259125862e-06,4.709313296218831e-08,0.009787102787321401,56.07295415485571
0.0065565362437691,5.28328956619231e-06,3.863942671752771e-08,0.009807726013441462,35.70047979580365
0.0066065606354992,5.2784297988981175e-06,3.1464410705519015e-08,0.009810660568099542,16.36594586069681
0.0066566605583583,5.274584195446272e-06,2.7102814568605817e-08,0.009832802068854665,10.469519778538094
0.0067067495700151,5.280446500549556e-06,3.0119021997584474e-08,0.009840446212148605,34.30985876081966
0.006756825624657,5.297721693985661e-06,3.517891395701744e-08,0.009829738352881284,48.81024797894996
0.0068069157518156,5.31218087254858e-06,3.9852967283803986e-08,0.009837864913004254,59.072886453133485
0.0068570203722817,5.319187512761922e-06,4.9320166388329336e-08,0.009842235149923375,78.93970894253164
0.0069070400719188,5.327369050084727e-06,5.8108456327253244e-08,0.009855944834983695,94.09317776582711
0.0069570747824441,5.351419036731214e-06,7.647756917107457e-08,0.009850852285436747,117.30954986056311
0.007007103524389,5.38556527680685e-06,8.878798589510626e-08,0.009832149137631304,129.24632979353828
0.0070571096087416,5.410492921803193e-06,1.0408872723353859e-07,0.009834476439752195,141.73460208564657
0.0071072020376141,5.4310786067619e-06,1.1614655494897904e-07,0.00983848496263787,151.89719279431972
0.0071573039562878,5.449891369845931e-06,9.131607298865055e-08,0.009823736950543418,129.28223808884323
0.0072073402487189,5.451078733659752e-06,7.099079498198785e-08,0.009848228550646574,110.1333986405452
0.0072573833138883,5.4401556692106605e-06,6.445616460166744e-08,0.009871530060655626,110.79405378818458
0.0073074330706762,5.4364505024645855e-06,6.243430383528593e-08,0.009888993832847023,116.32328821269984
0.0073575134533803,5.44649298735318e-06,6.773162571086276e-08,0.009897556659167162,127.32528529830881
0.0074075939023846,5.468254579037295e-06,7.522869409491428e-08,0.009898131946314887,138.04355957211826
