node,x_mm,y_mm,z_mm
339,1.67949879169464,0.212283194065094,0.347839176654816
340,1.67949879169464,0.260666757822037,0.313223719596863
341,1.67949879169464,0.303494662046432,0.271932423114777
342,1.67949879169464,0.339854121208191,0.224845349788666
343,1.67949879169464,0.368970155715942,0.172966107726097
344,1.67949879169464,0.390222251415253,0.117400385439396
345,1.67949879169464,0.403157413005829,0.059332475066185
346,1.61924815177917,0.403157413005829,-0.059332475066185
347,1.61924815177917,0.390222251415253,-0.117400385439396
348,1.61924815177917,0.368970155715942,-0.172966107726097
349,1.61924815177917,0.339854121208191,-0.224845349788666
350,1.61924815177917,0.303494662046432,-0.271932423114777
351,1.61924815177917,0.260666757822037,-0.313223719596863
352,1.61924815177917,0.212283194065094,-0.347839176654816
353,1.61924815177917,0.159375175833702,-0.37504106760025
354,1.61924815177917,0.103070355951786,-0.394249618053436
355,1.61924815177917,0.0445687659084797,-0.405055403709412
356,1.61924815177917,-0.0148827247321606,-0.407228142023087
357,1.61924815177917,-0.0740170180797577,-0.400721520185471
358,1.61924815177917,-0.131573766469955,-0.385674208402634
359,1.61924815177917,-0.186326250433922,-0.362406939268112
360,1.61924815177917,-0.237107515335083,-0.331415563821793
361,1.61924815177917,-0.282835245132446,-0.293360680341721
362,1.61924815177917,-0.322534829378128,-0.249053284525871
