time_s,V1,V2,V3,dU1_dt,dU2_dt,dU3_dt,V_vs_dU_abs_mm_s,VR1_direct,VR2_direct,VR3_direct
0.0072500999085605,415.7593078613281,-48.51586532592773,86.66643524169922,435.7473881293954,-34.17636965168572,22.03270633201373,69.1568030042238,-163.2447967529297,414.8941955566406,-307.8135070800781
0.0073000001721084,415.7373352050781,-48.52518081665039,86.67536163330078,415.73643106974487,-48.52511429635797,86.67501205034523,0.0009716449418178526,-193.65057373046875,342.2947082519531,-304.3463134765625
0.0073501002043485,415.7150573730469,-48.535099029541016,86.68445587158203,415.71549725646037,-48.53517209242335,86.68432276540534,0.00046535240035225746,-224.00636291503903,268.6001892089844,-301.6310119628906
0.0074001001194119,415.6927185058594,-48.54531478881836,86.69357299804688,415.6919608714743,-48.54547426921516,86.69399152082497,0.0008801165685312279,-254.0558319091797,194.4089813232422,-299.76971435546875
0.0074499999172985,415.6704406738281,-48.55562210083008,86.70264434814453,415.67161698812924,-48.55568233796191,86.70283564382044,0.0011932886837179345,-283.72149658203125,119.8697280883789,-298.8313903808594
0.0075000999495387,415.6482238769531,-48.56589126586914,86.711669921875,415.6488065762969,-48.56589375714756,86.71171358047695,0.0005843379204294049,-313.09393310546875,44.66681289672852,-298.87713623046875
0.007550099864602,415.6261596679688,-48.575965881347656,86.72058868408203,415.6255867449363,-48.57580632150359,86.72043431915608,0.0006144336216207856,-341.8995361328125,-30.625186920166016,-299.9619140625
0.0076000001281499,415.6044921875,-48.5855598449707,86.72929382324219,415.6029350457029,-48.58529688666954,86.72895333405222,0.0016154784222915594,-370.0337829589844,-105.88536071777344,-302.1185302734375
0.0076501001603901,415.5831604003906,-48.594512939453125,86.7377700805664,398.4059491703192,-59.42951255492417,142.43489164569382,59.28425721007501,-397.5426635742188,-181.4485626220703,-305.3876647949219
0.0077001000754535,333.9100036621094,-100.10689544677734,351.510498046875,357.55757840506703,-85.19382832006848,274.84431439236005,81.60460206690128,-172.2089080810547,115.63690185546876,-56.23044204711914
0.0077499998733401,333.8973693847656,-100.11319732666016,351.5058898925781,333.8986673587169,-100.11342324996276,351.5067834807028,0.0015919414101740106,-203.00704956054688,40.14623641967773,-55.171329498291016
0.0078000999055802,333.8843994140625,-100.11981201171876,351.5014343261719,333.88227091728186,-100.11939798010843,351.49981571431726,0.002705887110624616,-233.35125732421875,-36.0087776184082,-54.35113906860352
0.0078501002863049,333.8713073730469,-100.1264190673828,351.49713134765625,333.8708538504761,-100.12608676850567,351.49589520630525,0.0013579951051362158,-262.9554443359375,-112.23760223388672,-53.81765365600586
0.0079001002013683,333.85821533203125,-100.1328353881836,351.4929504394531,333.8569897831767,-100.13259057205069,351.4925495921616,0.0013124722796994997,-291.7734375,-188.55609130859372,-53.604759216308594
0.0079500004649162,333.8452453613281,-100.13885498046876,351.4888610839844,333.84508072525205,-100.13858696879657,351.4883814218874,0.0005735948232223393,-319.6366577148437,-264.6722412109375,-53.73994827270508
0.0080000003799796,333.8324279785156,-100.14435577392578,351.48486328125,333.834261553282,-100.144411123798,351.48531301826824,0.0018887359311806895,-346.535888671875,-340.74444580078125,-54.242801666259766
0.0080500002950429,333.8198547363281,-100.14913940429688,351.4808959960937,333.8199564142451,-100.14914225051396,351.48143870977674,0.0005521636003190816,-372.2850036621094,-416.4624328613281,-55.12200927734375
0.0081000002101063,333.8077087402344,-100.15294647216795,351.47686767578125,397.5196514689087,-54.142273888955884,103.55769084658914,260.0771267864317,-396.7463684082031,-491.6545715332031,-56.37428665161133
0.0081500997766852,478.85589599609375,4.686927318572998,-213.2456512451172,470.1045895366733,-1.6734360074690926,-179.0806214578506,35.83697597106608,53.89483642578125,256.496337890625,499.8140869140625
0.0082000996917486,478.824462890625,4.676804065704346,-213.22311401367188,478.8218928645765,4.676487789577834,-213.22253237395216,0.002653934671700891,31.506460189819336,187.46099853515625,500.91845703125
0.0082499999552965,478.7915649414063,4.664856910705566,-213.1995086669922,478.7885475028452,4.6645787316536484,-213.19871425830934,0.003132635345920449,9.52272605895996,117.89866638183594,503.4520263671875
0.0082999998703598,478.7571716308594,4.651238918304443,-213.17486572265625,478.75632693294756,4.651042669646813,-213.17309763366939,0.0019693061629211463,-12.033636093139648,47.70273971557617,507.4085388183594
0.0083330003544688,478.7337646484375,4.641481876373291,-213.15814208984372,478.7447084710068,4.646328385155025,-213.16385392512635,0.013262011992730558,-25.954513549804688,1.1854922771453855,510.7823486328125
