time_s,H_x_kgm2_s,H_y_kgm2_s,H_z_kgm2_s,Krot_J
0.0068501001223921,-1.562944575200122e-09,-9.567117713633358e-10,4.918808641241986e-10,3.2417002291013563e-07
0.0069001000374555,-1.7140794224919166e-09,1.4657316017381186e-09,1.0045212364301312e-09,4.959630215942655e-07
0.0069500999525189,-1.8278482044566261e-09,1.883322563204936e-09,1.1691200511355972e-09,6.434912896839881e-07
0.0070000998675823,-1.921711862984636e-09,1.3237659540682064e-09,1.1853224290340498e-09,5.527893896690877e-07
0.0070500997826457,-2.0066877451076398e-09,7.593373061103793e-10,1.204437758128173e-09,5.026270928862934e-07
0.0071001001633703,-2.0824484146217883e-09,1.922063062308295e-10,1.2264165991136385e-09,4.93770316093772e-07
0.0071499999612569,-2.1489220391561964e-09,-3.7799520198280436e-10,1.2512344556374257e-09,5.265694847946793e-07
0.0072000999934971,-2.0942046686305094e-09,-5.633250575274117e-10,1.1681494253478493e-09,5.120745429910053e-07
0.0072500999085605,-1.8395186225308157e-09,-1.0498730988059364e-10,8.850424795456869e-10,3.887654520762646e-07
0.0073000001721084,-1.6802915061735701e-09,8.381580665076359e-10,9.235356974081653e-10,3.6222095873718887e-07
0.0073501002043485,-1.3703402155665532e-09,2.379354305992127e-09,1.0341618857693076e-09,5.865555277050125e-07
0.0074001001194119,-9.12222649252105e-10,3.1947356858422814e-09,7.751811527849673e-10,7.759358592164733e-07
0.0074499999172985,-7.868622102611631e-10,2.7654296655676007e-09,6.572039612231774e-10,5.801515481722244e-07
0.0075000999495387,-8.098375374722547e-10,2.1773472594682754e-09,7.089235530966672e-10,3.9409185577782025e-07
0.007550099864602,-8.290961122011022e-10,1.583411212433689e-09,7.642439642516127e-10,2.532694828276596e-07
0.0076000001281499,-8.445025460973789e-10,9.85040070137552e-10,8.230423203618839e-10,1.5928205945927396e-07
0.0076501001603901,-8.537633934305729e-10,3.8827159611292934e-10,8.819361977886331e-10,1.1289528988575634e-07
0.0077001000754535,-4.787516421248732e-10,3.0169486464733825e-10,3.8974021428745687e-10,3.4279862845682197e-08
0.0077499998733401,-1.0218262531810178e-10,2.0883496678191763e-10,-1.0101274166205005e-10,7.487086594356877e-09
0.0078000999055802,-1.0953206821490893e-10,-3.926624639510433e-10,-3.168083639765031e-11,1.4883713153245403e-08
0.0078501002863049,-1.5957921655780952e-10,-7.348449953205723e-10,8.255834348555934e-11,4.1666595035604135e-08
0.0079001002013683,-4.319587047784393e-10,3.4430057037270235e-10,4.2217810536502805e-10,3.27692946107906e-08
0.0079500004649162,-6.625693903441649e-10,1.1643256784370328e-09,7.206747895944444e-10,1.5407691992912262e-07
0.0080000003799796,-6.196529661092908e-10,6.353440761674236e-10,7.20554003919891e-10,8.70032228251614e-08
0.0080500002950429,-3.120529171309635e-10,5.105171430783649e-10,2.885141876011854e-10,2.9515281575995947e-08
0.0081000002101063,-5.332285313500975e-11,3.0751057409823255e-10,-6.075397504640739e-11,7.208164308067586e-09
0.0081500997766852,-5.782696014860609e-11,-3.0147739817562284e-10,2.800472080932341e-11,7.031369275025523e-09
0.0082000996917486,-6.372690762551027e-11,-9.103617324099763e-10,1.1873886597008015e-10,5.7361935637741234e-08
0.0082499999552965,-7.096842187906747e-11,-1.5179916214631196e-09,2.1120060825157977e-10,1.5800870793605012e-07
0.0082999998703598,1.2690981587187112e-10,-1.672653702040965e-09,-6.367072977806692e-11,1.900017531155259e-07
0.0083330003544688,4.3543824818801243e-10,-1.4512035902774887e-09,-5.514995042651778e-10,1.7723541476346963e-07
