time_s,driver_arc_mm,robot_arc_server_mm,srobot_mm,Vt_mm_s
0.0070500997826457,18.942261224695873,11.623952529649317,-1.3409620687071102,-548.8698802379795
0.0071001001633703,18.942561226980224,11.600000000000016,-1.368404442641053,-548.8167187939125
0.0071499999612569,18.942860625767544,11.600000000000016,-1.3957889321218062,-548.7624554939466
0.0072000999934971,18.94316122596098,11.600000000000016,-1.4232805588267126,-548.7069662062306
0.0072500999085605,18.94346122545136,11.524750681515984,-1.4516570379486065,-586.3541268341405
0.0073000001721084,18.94376062703265,11.500000000000016,-1.4809147554367572,-586.2936873428721
0.0073501002043485,18.94406122722609,11.500000000000016,-1.5054075561252467,-391.46219796713314
0.0074001001194119,18.94436122671647,11.500000000000016,-1.5241288306031235,-357.39005324722257
0.0074499999172985,18.94466062550379,11.500000000000016,-1.5419612360720454,-357.3385117640881
0.0075000999495387,18.94496122569723,11.425748603715185,-1.5598625571940263,-357.2846260476696
0.007550099864602,18.94526122518761,11.400000000000016,-1.577725368385566,-357.22903538257407
0.0076000001281499,18.945560626768902,11.400000000000016,-1.5955497737655095,-357.1722167404027
0.0076501001603901,18.94586122696234,11.400000000000016,-1.613442657577772,-357.1141025368826
0.0077001000754535,18.94616122645272,11.326546755581852,-1.6307011650587535,-333.22736940751815
0.0077499998733401,18.94646062524004,11.300000000000017,-1.647066125530486,-322.68552662955517
0.0078000999055802,18.94676122543348,11.300000000000017,-1.6632312099663225,-322.6268100319011
0.0078501002863049,18.94706122771783,11.300000000000017,-1.6793612116673828,-322.5683451758694
0.0079001002013683,18.94736122720821,11.300000000000017,-1.690393124844866,-118.70893153528449
0.0079500004649162,18.947660628789496,11.227743583001612,-1.6963156082652353,-118.66389975985534
0.0080000003799796,18.94796062827988,11.200000000000015,-1.702247627843337,-118.61728644135611
0.0080500002950429,18.94826062777026,11.200000000000015,-1.70742065786524,-88.3042659394459
0.0081000002101063,18.948560627260637,11.200000000000015,-1.7118346914145959,-88.25737596569772
0.0081500997766852,18.94886122466011,11.200000000000015,-1.7162551668613666,-88.21023637617711
0.0082000996917486,18.94916122415049,11.128543529443927,-1.7206644986798263,-88.16333597363862
0.0082499999552965,18.949460625731778,11.100000000000016,-1.725062700314119,-88.11635962639971
0.0082999998703598,18.949760625222158,11.100000000000016,-1.7294673499912112,-88.06992675092235
0.0083330003544688,18.949848226,11.100000000000016,-1.7319552391891633,-62.70902483867157
