rho,time_s,B_norm_T,cone_angle_deg,transverse_phase_deg
0.8,0.0013666666666666666,0.009546881301647098,24.888415988412678,-99.02313584462898
0.8,0.0014,0.009546158778821846,24.87906707341373,-98.57692823555118
0.8,0.0014333333333333333,0.00954547235507521,24.870180894278736,-98.13034838029604
0.8,0.0014666666666666667,0.009544822146601023,24.86175962207465,-97.6834148353618
0.8,0.0015,0.009544208263486446,24.853805317435924,-97.2361463029106
0.8,0.0015333333333333334,0.009543630809689483,24.84631992955509,-96.78856162350904
0.8,0.0015666666666666667,0.00954308988301774,24.839305295224914,-96.34067976873901
0.8,0.0016,0.00954258557510843,24.832763137932748,-95.89251983368639
0.8,0.0016333333333333334,0.009542117971409603,24.826695067008146,-95.44410102931288
0.8,0.0016666666666666668,0.009541687151162676,24.821102576825087,-94.99544267471897
0.8,0.0017,0.00954129318738618,24.815987046058808,-94.54656418930378
0.8,0.0017333333333333333,0.009540936146860801,24.81134973699866,-94.09748508482957
0.8,0.0017666666666666666,0.009540616090115682,24.807191794917898,-93.64822495739837
0.8,0.0018,0.009540333071416008,24.8035142475002,-93.19880347934695
0.8,0.0018333333333333333,0.009540087138751872,24.800318004324698,-92.74924039106952
0.8,0.0018666666666666666,0.009539878333828411,24.797603856408944,-92.29955549277386
0.8,0.0019,0.009539706692057252,24.795372475811316,-91.84976863618076
0.8,0.0019333333333333333,0.009539572242549232,24.793624415292577,-91.3998997161725
0.8,0.0019666666666666665,0.00953947500810842,24.792360108037283,-90.9499686624004
0.8,0.002,0.009539415005227423,24.7915798674352,-90.49999543085845
0.8,0.002033333333333333,0.009539392244084009,24.79128388692332,-90.04999999543075
0.8,0.0020666666666666667,0.009539406728538997,24.791472239887877,-89.60000233942259
0.8,0.0021,0.009539458456135486,24.792144879627724,-89.15002244708131
0.8,0.0021333333333333334,0.009539547418099337,24.793301639377468,-88.70008029511717
0.8,0.0021666666666666666,0.009539673599340994,24.79494223239195,-88.25019584423069
0.8,0.0022,0.009539836978458574,24.797066252090925,-87.80038903065655
0.8,0.0022333333333333333,0.009540037527742276,24.799673172264214,-87.35067975773006
0.8,0.002266666666666667,0.009540275213180065,24.80276234733681,-86.90108788748665
0.8,0.0023,0.009540549994464664,24.806333012694243,-86.45163323230084
0.8,0.0023333333333333335,0.009540861825001832,24.810384285067048,-86.0023355465731
0.8,0.0023666666666666667,0.009541210651919936,24.814915162974458,-85.55321451847345
0.8,0.0024,0.009541596416080787,24.819924527226803,-85.10428976174782
0.8,0.0024333333333333334,0.009542019052091798,24.825411141485755,-84.65558080759723
0.8,0.0024666666666666665,0.009542478488319375,24.83137365288226,-84.2071070966348
0.8,0.0025,0.00954297464690361,24.837810592690946,-83.75888797093072
0.8,0.002533333333333333,0.00954350744377423,24.84472037706083,-83.31094266614987
0.8,0.0025666666666666667,0.00954407678866782,24.852101307801213,-82.86329030379136
0.8,0.0026,0.00954468258514629,24.85995157322198,-82.41594988353594
0.8,0.0026333333333333334,0.009545324730616594,24.868269249027293,-81.96894027570751
0.8,0.0026666666666666666,0.00954600311635171,24.8770522992622,-81.52228021385697
0.8,0.0027,0.009546717627512833,24.886298577310395,-81.07598828747268
0.8,0.0027333333333333333,0.009547468143172828,24.89600582694295,-80.63008293482572
0.8,0.002766666666666667,0.009548254536340867,24.90617168341597,-80.18458243595373
0.8,0.0028,0.00954907667398832,24.91679367461706,-79.73950490579122
0.8,0.0028333333333333335,0.009549934417075828,24.92786922225853,-79.29486828744966
0.8,0.0028666666666666667,0.009550827620581579,24.9393956431166,-78.85069034565396
0.8,0.0029,0.00955175613353077,24.951370150315178,-78.40698866033986
0.8,0.0029333333333333334,0.009552719799026253,24.963789854653125,-77.96378062041617
0.8,0.0029666666666666665,0.009553718454280347,24.976651765973234,-77.52108341769745
0.8,0.003,0.009554751930647804,24.989952794571995,-77.07891404100982
0.8,0.003033333333333333,0.009555820053659923,25.003689752648466,-76.63728927047526
0.8,0.0030666666666666668,0.009556922643059813,25.01785935579117,-76.19622567197628
0.8,0.0031,0.009558059512838755,25.032458224500935,-75.75573959180556
0.8,0.0031333333333333335,0.009559230471273708,25.04748288574896,-75.31584715150254
0.8,0.0031666666666666666,0.009560435320965892,25.062929774568197,-74.87656424288028
0.8,0.0032,0.009561673858880475,25.07879523567633,-74.43790652324472
0.8,0.0032333333333333333,0.009562945876387329,25.095075525129566,-73.99988941080805
0.8,0.003266666666666667,0.009564251159302855,25.111766812004923,-73.56252808029886
0.8,0.0033,0.009565589487932845,25.128865180109706,-73.12583745876954
0.8,0.0033333333333333335,0.009566960637116411,25.146366629717235,-72.68983222160296
0.8,0.0033666666666666667,0.009568364376270897,25.164267079325896,-72.25452678871935
0.8,0.0034,0.009569800469437837,25.18256236744164,-71.81993532098306
0.8,0.0034333333333333334,0.009571268675329885,25.20124825438103,-71.38607171681127
0.8,0.0034666666666666665,0.00957276874737873,25.220320424093785,-70.95294960898295
0.8,0.0035,0.009574300433783989,25.23977448600343,-70.52058236164977
0.8,0.003533333333333333,0.009575863477563031,25.259605976864194,-70.08898306754664
0.8,0.0035666666666666668,0.009577457616601757,25.27981036263276,-69.65816454540345
0.8,0.0036,0.009579082583706282,25.300383040353285,-69.22813933755461
0.8,0.0036333333333333335,0.009580738106655532,25.321319340054192,-68.79891970774773
0.8,0.0036666666666666666,0.009582423908254733,25.342614526655296,-68.3705176391484
0.8,0.0037,0.009584139706389763,25.364263801883606,-67.94294483253977
0.8,0.0037333333333333333,0.009585885214082357,25.386262306196315,-67.51621270471634
0.8,0.003766666666666667,0.009587660139546178,25.408605120710003,-67.09033238706776
0.8,0.0038,0.009589464186243681,25.43128726913382,-66.665314724353
0.8,0.003833333333333333,0.009591297052943796,25.454303719705766,-66.24117027365988
0.8,0.0038666666666666667,0.009593158433780408,25.477649387130807,-65.81790930355002
0.8,0.0039,0.009595048018311602,25.50131913451883,-65.39554179338393
0.8,0.003933333333333333,0.009596965491579658,25.52530777532178,-64.97407743282523
0.8,0.003966666666666667,0.009598910534171806,25.549610075268276,-64.55352562152017
0.8,0.004,0.009600882822281684,25.574220754294473,-64.1338954689488
0.8,0.004033333333333333,0.009602882027771499,25.599134488469996,-63.71519579444561
0.8,0.004066666666666666,0.009604907818234884,25.624345911917718,-63.29743512738464
0.8,0.0041,0.009606959857060433,25.6498496187261,-62.880621707526764
0.8,0.0041333333333333335,0.009609037803495852,25.675640164853007,-62.464763485524976
0.8,0.004166666666666667,0.009611141312712788,25.701712070019965,-62.04986812358339
0.8,0.0042,0.00961327003587224,25.728059819595433,-61.63594299626643
0.8,0.004233333333333334,0.00961542362019058,25.754677866466487,-61.22299519145469
0.8,0.004266666666666667,0.009617601709006163,25.781560632897534,-60.81103151144251
0.8,0.0043,0.009619803941846482,25.808702512375202,-60.40005847417337
0.8,0.004333333333333333,0.009622029954495875,25.836097871438536,-59.99008231460968
0.8,0.004366666666666666,0.009624279379063764,25.863741051493392,-59.58110898623114
0.8,0.0044,0.009626551844053388,25.891626370610236,-59.17314416265918
0.8,0.004433333333333333,0.009628846974431043,25.91974812530474,-58.76619323940192
0.8,0.0044666666666666665,0.009631164391695778,25.948100592299767,-58.36026133571562
0.8,0.0045,0.009633503713949554,25.976678030268715,-57.95535329657825
0.8,0.004533333333333334,0.009635864555967846,26.005474681558916,-57.55147369477102
0.8,0.004566666666666667,0.009638246529270643,26.034484773894633,-57.14862683306339
0.8,0.0046,0.009640649242193863,26.063702522058872,-56.74681674649656
0.8,0.004633333333333333,0.009643072299961161,26.09312212955378,-56.34604720476246
0.8,0.004666666666666667,0.009645515304756068,26.122737790238265,-55.94632171467204
0.8,0.0047,0.00964797785579451,26.152543689943062,-55.547643522710366
0.8,0.004733333333333333,0.009650459549397652,26.1825340080623,-55.150015617672736
0.8,0.0047666666666666664,0.00965295997906503,26.212702919121206,-54.753440733378504
0.8,0.0048,0.009655478735548,26.243044594319294,-54.357921351458174
0.8,0.004833333333333334,0.009658015406923461,26.273553203049136,-53.9634597042087
0.8,0.004866666666666667,0.009660569578667833,26.3042229143897,-53.570057777514684
0.8,0.0049,0.009663140833731277,26.335047898574306,-53.1777173138292
0.8,0.004933333333333333,0.009665728752612141,26.366022328432663,-52.786439815212134
0.8,0.004966666666666667,0.009668332913431615,26.397140380806984,-52.3962265464207
0.8,0.005,0.009670952892008582,26.42839623794157,-52.00707853804889
0.8,0.005033333333333333,0.009673588261934632,26.459784088845826,-51.61899658971224
0.8,0.005066666666666666,0.00967623859464925,26.49129813063056,-51.23198127327314
0.8,0.0051,0.009678903459515123,26.52293256981721,-50.846032936104216
0.8,0.0051333333333333335,0.0096815824238936,26.554681623620073,-50.46115170438515
0.8,0.005166666666666667,0.009684275053220235,26.586539521201207,-50.07733748643041
0.8,0.0052,0.009686980911080436,26.61850050489802,-49.69458997604307
0.8,0.005233333333333334,0.009689699559285196,26.650558831423663,-49.31290865589311
0.8,0.005266666666666667,0.009692430557946864,26.68270877303975,-48.93229280091496
0.8,0.0053,0.009695173465554983,26.714944618701825,-48.55274148172271
0.8,0.005333333333333333,0.00969792783905215,26.747260675177397,-48.17425356803929
0.8,0.005366666666666666,0.009700693233909877,26.77965126813655,-47.79682773213581
0.8,0.0054,0.009703469204204484,26.81211074321522,-47.420462452279864
0.8,0.005433333333333333,0.00970625530269294,26.84463346705134,-47.045156016187875
0.8,0.0054666666666666665,0.00970905108088869,26.877213828293527,-46.67090652448075
0.8,0.0055,0.009711856089137447,26.90984623858326,-46.297711894138345
0.8,0.005533333333333334,0.009714669876692904,26.94252513350954,-45.92556986195173
0.8,0.005566666666666667,0.009717491991792386,26.975244973537297,-45.5544779879695
0.8,0.0056,0.00972032198173241,27.008000244908942,-45.18443365893662
0.8,0.005633333333333333,0.009723159392944138,27.04078546051961,-44.81543409172325
0.8,0.005666666666666667,0.00972600377106873,27.073595160766263,-44.44747633674079
0.8,0.0057,0.009728854661032547,27.106423914370755,-44.080557281344056
0.8,0.005733333333333333,0.00973171160712223,27.139266319177086,-43.71467365321649
0.8,0.0057666666666666665,0.009734574153059613,27.172117002923407,-43.34982202373719
0.8,0.0058,0.00973744184207647,27.204970623988565,-42.985998811327704
0.8,0.005833333333333334,0.009740314216989086,27.237821872113695,-42.62320028477652
0.8,0.005866666666666667,0.009743190820272626,27.270665469099256,-42.261422566539764
0.8,0.0059,0.009746071194135305,27.303496169477697,-41.90066163601676
0.8,0.005933333333333333,0.00974895488059234,27.336308761161675,-41.54091333279848
0.8,0.005966666666666667,0.009751841421539667,27.369098066069167,-41.18217335988747
0.8,0.006,0.009754730358827419,27.401858940724278,-40.82443728688852
0.8,0.006033333333333333,0.009757621234333162,27.43458627683583,-40.46770055316744
0.8,0.006066666666666666,0.009760513590034837,27.467275001852332,-40.11195847097844
0.8,0.0061,0.009763406968083475,27.499920079495137,-39.75720622855755
0.8,0.0061333333333333335,0.009766300910875565,27.53251651026902,-39.40343889318171
0.8,0.006166666666666667,0.009769194961125192,27.56505933195161,-39.050651414192124
0.8,0.0062,0.009772088661935808,27.597543620060662,-38.698838625981516
0.8,0.006233333333333333,0.009774981556871726,27.629964488301038,-38.34799525094404
0.8,0.006266666666666667,0.009777873190029266,27.66231708899058,-37.99811590238652
0.8,0.0063,0.009780763106107574,27.694596613465993,-37.64919508740169
0.8,0.006333333333333333,0.009783650850479093,27.72679829246865,-37.301227209701096
0.8,0.006366666666666666,0.009786535969259665,27.75891739651101,-36.95420657240823
0.8,0.0064,0.009789418009378296,27.790949236223877,-36.60812738081115
0.8,0.0064333333333333334,0.009792296518646514,27.822889162684834,-36.26298374507335
0.8,0.006466666666666667,0.009795171045827368,27.854732567728565,-35.918769682903175
0.8,0.0065,0.009798041140704017,27.886474884238773,-35.575479122181314
0.8,0.006533333333333334,0.009800906354147943,27.918111586423084,-35.23310590354585
0.8,0.006566666666666667,0.00980376623818673,27.949638190070303,-34.89164378293416
0.8,0.0066,0.009806620346071437,27.981050252790958,-34.55108643408255
0.8,0.006633333333333333,0.009809468232343565,28.012343374241727,-34.21142745098198
0.8,0.006666666666666667,0.009812309452901555,28.043513196333457,-33.872660350290985
0.8,0.0067,0.009815143565066874,28.074555403423723,-33.534778573705005
0.8,0.006733333333333333,0.00981797012764966,28.105465722494156,-33.19777549028202
0.8,0.0067666666666666665,0.009820788701013891,28.136239923312864,-32.86164439872465
0.8,0.0068,0.00982359884714211,28.166873818582463,-32.52637852961886
0.8,0.006833333333333334,0.009826400129699668,28.197363264073662,-32.19197104762892
0.8,0.006866666666666667,0.009829192114098533,28.227704158745723,-31.858415053649058
0.8,0.0069,0.009831974367560555,28.25789244485296,-31.525703586911646
0.8,0.006933333333333333,0.009834746459180319,28.287924108038755,-31.193829627051876
0.8,0.006966666666666667,0.009837507959987439,28.317795177416595,-30.862786096129835
0.8,0.007,0.009840258443008405,28.347501725639116,-30.53256586060954
0.8,0.007033333333333333,0.009842997483327903,28.377039868955208,-30.203161733294785
0.8,0.007066666666666666,0.009845724658149629,28.406405767255546,-29.87456647522348
0.8,0.0071,0.0098484395468566,28.43559562410717,-29.546772797518702
0.8,0.0071333333333333335,0.009851141731070935,28.464605686776974,-29.219773363198946
0.8,0.007166666666666667,0.009853830794713121,28.493432246245025,-28.893560788945777
0.8,0.0072,0.009856506324060743,28.522071637207663,-28.568127646831158
0.8,0.007233333333333333,0.009859167907806696,28.55052023807085,-28.243466466002985
0.8,0.007266666666666667,0.00986181513711684,28.578774470934047,-27.919569734330718
0.8,0.0073,0.00986444760568713,28.60683080156517,-27.59642990001065
0.8,0.007333333333333333,0.009867064909800199,28.634685739366674,-27.274039373131096
0.8,0.007366666666666666,0.009869666648381386,28.662335837333323,-26.95239052719888
0.8,0.0074,0.0098722524230542,28.689777692001513,-26.63147570062604
0.8,0.0074333333333333335,0.009874821838195273,28.717007943391472,-26.311287198178857
0.8,0.007466666666666667,0.00987737450098868,28.74402327494122,-25.991817292388134
0.8,0.0075,0.009879910021479777,28.77082041343397,-25.673058224922464
0.8,0.007533333333333334,0.009882428012628394,28.797396128918262,-25.355002207923842
0.8,0.007566666666666667,0.009884928090361525,28.82374723462188,-25.037641425306997
0.8,0.0076,0.0098874098736254,28.849870586859144,-24.72096803402252
0.8,0.007633333333333333,0.009889872984437002,28.875763084932515,-24.404974165283996
0.8,0.007666666666666666,0.009892317047934996,28.901421671028253,-24.08965192576049
0.8,0.0077,0.009894741692430093,28.92684333010695,-23.774993398733784
0.8,0.007733333333333333,0.009897146549454805,28.95202508978857,-23.460990645221877
0.8,0.0077666666666666665,0.009899531253812634,28.976964020232874,-23.147635705068858
0.8,0.0078,0.009901895443626671,29.001657234015248,-22.834920598001073
0.8,0.007833333333333333,0.009904238760387598,29.026101885997903,-22.522837324651608
0.8,0.007866666666666666,0.009906560849001093,29.0502951731973,-22.211377867551747
0.8,0.0079,0.00990886135783466,29.074234334647578,-21.900534192091534
0.8,0.007933333333333334,0.009911139938763837,29.09791665126025,-21.590298247449105
0.8,0.007966666666666667,0.009913396247217834,29.121339445680945,-21.280661967489415
0.8,0.008,0.009915629942224552,29.144500082142617,-20.971617271632997
0.8,0.008033333333333333,0.009917840686454998,29.167395966315937,-20.663156065695425
0.8,0.008066666666666666,0.009920028146267112,29.190024545157293,-20.355270242697934
0.8,0.0081,0.009922191991748994,29.212383306754084,-20.04795168364917
0.8,0.008133333333333333,0.009924331896761493,29.234469780167768,-19.741192258299765
0.8,0.008166666666666666,0.009926447538980233,29.256281535275146,-19.43498382586894
0.8,0.0082,0.009928538599937003,29.27781618260764,-19.129318235744744
0.8,0.008233333333333334,0.009930604765060535,29.299071373188838,-18.824187328157862
0.8,0.008266666666666667,0.009932645723716705,29.320044798371175,-18.51958293482964
0.8,0.0083,0.009934661169248085,29.340734189670687,-18.215496879594713
0.8,0.008333333333333333,0.009936650799012911,29.361137318601433,-17.91192097899915
0.8,0.008366666666666666,0.009938614314423423,29.381251996508553,-17.60884704287443
0.8,0.0084,0.009940551420983601,29.401076074400983,-17.306266874887218
0.8,0.008433333333333333,0.00994246182832628,29.420607442783577,-17.004172273066587
0.8,0.008466666666666667,0.009944345250249674,29.439844031489077,-16.702555030307902
0.8,0.0085,0.009946201404753241,29.458783809509722,-16.40140693485508
0.8,0.008533333333333334,0.009948030014072979,29.477424784829058,-16.100719770760538
0.8,0.008566666666666667,0.009949830804716087,29.49576500425398,-15.800485318324498
0.8,0.0086,0.009951603507495004,29.513802553246975,-15.50069535451303
0.8,0.008633333333333333,0.009953347857560845,29.531535555759028,-15.201341653356138
0.8,0.008666666666666666,0.009955063594436216,29.54896217406313,-14.9024159863261
0.8,0.0087,0.009956750462047406,29.566080608588415,-14.603910122696139
0.8,0.008733333333333333,0.009958408208755978,29.582889097755686,-14.305815829880698
0.8,0.008766666666666667,0.009960036587389729,29.59938591781353,-14.008124873756884
0.8,0.0088,0.009961635355273044,29.615569382676014,-13.710829018968441
0.8,0.008833333333333334,0.009963204274256617,29.631437843761397,-13.413920029211729
0.8,0.008866666666666667,0.009964743110746582,29.646989689832765,-13.117389667505257
0.8,0.0089,0.009966251635733002,29.662223346839703,-12.821229696442058
0.8,0.008933333333333333,0.00996772962481775,29.677137277762288,-12.525431878426245
0.8,0.008966666666666666,0.009969176858241785,29.691729982456422,-12.22998797589402
0.8,0.009,0.009970593120911787,29.705999997501312,-11.934889751518762
0.8,0.009033333333333334,0.009971978202426212,29.71994589604916,-11.640128968402092
0.8,0.009066666666666667,0.009973331897100682,29.73356628767666,-11.345697390249692
0.8,0.0091,0.009974654003992807,29.746859818239113,-11.051586781533812
0.8,0.009133333333333334,0.009975944326926358,29.75982516972665,-10.757788907641512
0.8,0.009166666666666667,0.00997720267451485,29.772461060123142,-10.464295535010331
0.8,0.0092,0.009978428860184482,29.784766243267526,-10.171098431250531
0.8,0.009233333333333333,0.009979622702196484,29.796739508717728,-9.87818936525536
0.8,0.009266666666666666,0.009980784023668848,29.808379681617556,-9.585560107299303
0.8,0.0093,0.00998191265259742,29.8196856225661,-9.293202429124232
0.8,0.009333333333333334,0.009983008421876416,29.83065622749039,-9.001108104014987
0.8,0.009366666666666667,0.00998407116931829,29.8412904275207,-8.709268906863432
0.8,0.0094,0.00998510073767301,29.851587188869157,-8.417676614222472
0.8,0.009433333333333334,0.009986096974646709,29.861545512711345,-8.126323004349832
0.8,0.009466666666666667,0.009987059732919724,29.87116443507119,-7.8351998572419825
0.8,0.0095,0.009987988870164034,29.880443026709067,-7.544298954658661
0.8,0.009533333333333333,0.00998888424906007,29.889380393013344,-7.253612080138516
0.8,0.009566666666666666,0.00998974573731291,29.897975673895072,-6.9631310190059095
0.8,0.0096,0.00999057320766789,29.906228043686482,-6.672847558369581
0.8,0.009633333333333334,0.009991366537925577,29.914136711042836,-6.382753487113154
0.8,0.009666666666666667,0.009992125610956129,29.921700918847694,-6.0928405958779726
0.8,0.0097,0.009992850314713066,29.928919944122157,-5.803100677038817
0.8,0.009733333333333333,0.009993540542246406,29.935793097937385,-5.5135255246726995
0.8,0.009766666666666667,0.009994196191715215,29.94231972533123,-5.224106934520693
0.8,0.0098,0.009994817166399526,29.94849920522839,-4.934836703944013
0.8,0.009833333333333333,0.00999540337471165,29.954330950364394,-4.6457066318735265
0.8,0.009866666666666666,0.0099959547302069,29.95981440721355,-4.3567085187541235
0.8,0.0099,0.009996471151593668,29.96494905592064,-4.067834166483715
0.8,0.009933333333333334,0.009996952562742934,29.969734410236768,-3.7790753783469806
0.8,0.009966666666666667,0.009997398892697133,29.97417001745895,-3.490423958944602
0.8,0.01,0.009997810075678426,29.978255458373635,-3.201871714118305
0.8,0.010033333333333333,0.009998186051096371,29.98199034720464,-2.913410450871749
0.8,0.010066666666666666,0.009998526763554968,29.985374331564735,-2.625031977287529
0.8,0.0101,0.009998832162859109,29.9884070924114,-2.33672810244122
0.8,0.010133333333333333,0.009999102204020418,29.991088344006894,-2.0484906363118043
0.8,0.010166666666666666,0.009999336847262478,29.993417833882088,-1.7603113896897051
0.8,0.0102,0.009999536058025456,29.995395342804727,-1.47218217408229
0.8,0.010233333333333334,0.009999699806970111,29.99702068475173,-1.1840948016170811
0.8,0.010266666666666667,0.009999828069981214,29.998293706885597,-0.8960410849431065
0.8,0.0103,0.009999920828170333,29.999214289535153,-0.608012837130833
0.8,0.010333333333333333,0.009999978067878041,29.999782346180268,-0.3200018715709125
0.8,0.010366666666666666,0.009999999780675492,29.99999782344096,-0.03200000187157152
0.8,0.0104,0.009999985963365394,29.999860701070613,0.25600095824400293
0.8,0.010433333333333333,0.009999936617982394,29.999370991953352,0.5440091950412783
0.8,0.010466666666666668,0.009999851751792837,29.998528742105808,0.8320328948775478
0.8,0.0105,0.009999731377293914,29.99733403068276,1.1200802443049431
0.8,0.010533333333333334,0.009999575512212224,29.995786969987375,1.4081594301729967
0.8,0.010566666666666667,0.009999384179501707,29.993887705485346,1.696278639730332
0.8,0.0106,0.009999157407340984,29.991636415823248,1.9844460607250192
0.8,0.010633333333333333,0.009998895229130082,29.989033312851276,2.2726698815033974
0.8,0.010666666666666666,0.009998597683486554,29.986078641650003,2.5609582911075375
0.8,0.0107,0.009998264814240997,29.982772680561197,2.8493194793699717
0.8,0.010733333333333333,0.00999789667043195,29.979115741222948,3.1377616370066326
0.8,0.010766666666666667,0.009997493306300191,29.97510816860888,3.4262929557067054
0.8,0.0108,0.009997054781282433,29.97075034107144,3.714921628219452
0.8,0.010833333333333334,0.009996581160004401,29.96604267038922,4.003655848437959
0.8,0.010866666666666667,0.0099960725122733,29.96098560181835,4.292503811479114
0.8,0.0109,0.009995528913069691,29.955579614148125,4.581473713759503
0.8,0.010933333333333333,0.00999495044253873,29.94982521976016,4.870573753067297
0.8,0.010966666666666666,0.009994337185980832,29.94372296469211,5.159812128629167
0.8,0.011,0.009993689233841698,29.937273428704785,5.449197041172694
0.8,0.011033333333333332,0.009993006681701746,29.93047722535364,5.738736692983404
0.8,0.011066666666666667,0.009992289630264928,29.923335002063578,6.028439287956176
0.8,0.0111,0.00999153818534694,29.915847440208207,6.318313031640681
0.8,0.011133333333333334,0.00999075245786283,29.908015255192364,6.608366131280879
0.8,0.011166666666666667,0.009989932563813959,29.899839196538565,6.898606795847861
0.8,0.0112,0.009989078624274414,29.891320047977313,7.189043236065696
0.8,0.011233333333333333,0.009988190765376747,29.88245862754065,7.479683664430191
0.8,0.011266666666666666,0.009987269118297145,29.873255787659648,7.770536295219998
0.8,0.0113,0.009986313819239968,29.86371241526534,8.061609344499875
0.8,0.011333333333333334,0.00998532500942168,29.853829431892947,8.352911030115854
0.8,0.011366666666666667,0.009984302835054176,29.843607793789747,8.644449571681442
0.8,0.0114,0.00998324744732748,29.833048492026318,8.936233190555145
0.8,0.011433333333333334,0.009982159002391846,29.822152552610735,9.22827010980858
0.8,0.011466666666666667,0.009981037661339238,29.810921036606345,9.520568554185061
0.8,0.0115,0.009979883590184197,29.799355040252525,9.813136750047853
0.8,0.011533333333333333,0.009978696959844094,29.78745569508861,10.10598292531833
0.8,0.011566666666666666,0.009977477946118777,29.775224168080694,10.399115309402976
0.8,0.0116,0.00997622672966959,29.762661661751437,10.692542133109633
0.8,0.011633333333333334,0.009974943495997791,29.749769414312713,10.986271628552009
0.8,0.011666666666666667,0.009973628435422346,29.736548699800963,11.280312029042204
0.8,0.0117,0.009972281743057105,29.72300082821532,11.574671568970873
0.8,0.011733333333333333,0.009970903618787382,29.709127145658194,11.869358483674832
0.8,0.011766666666666667,0.009969494267245903,29.694929034478413,12.164381009291583
0.8,0.0118,0.009968053897788126,29.6804079134168,12.459747382600053
0.8,0.011833333333333333,0.009966582724466985,29.66556523775376,12.75546584084763
0.8,0.011866666666666666,0.009965080966006972,29.650402499459613,13.051544621562687
0.8,0.0119,0.009963548845777642,29.634921227346418,13.347991962352404
0.8,0.011933333333333334,0.009961986591766473,29.619122987222053,13.644816100685615
0.8,0.011966666666666667,0.009960394436551124,29.60300938204624,13.942025273659757
0.8,0.012,0.00995877261727107,29.58658205208806,14.239627717751675
0.8,0.012033333333333333,0.009957121375598631,29.569842675085408,14.537631668552265
0.8,0.012066666666666667,0.009955440957709371,29.552792966405473,14.836045360484137
0.8,0.0121,0.00995373161425188,29.53543467920729,15.134877026501696
0.8,0.012133333333333333,0.009951993600316964,29.517769604604847,15.434134897773498
0.8,0.012166666666666666,0.00995022717540618,29.49979957183175,15.733827203346253
0.8,0.0122,0.009948432603399785,29.48152644840668,16.033962169790403
0.8,0.012233333333333334,0.009946610152524057,29.462952140299706,16.334548020825917
0.8,0.012266666666666667,0.009944760095317997,29.44407859209929,16.63559297692905
0.8,0.0123,0.00994288270859943,29.42490778718002,16.937105254918283
0.8,0.012333333333333333,0.009940978273430462,29.405441747870334,17.239093067520283
0.8,0.012366666666666666,0.009939047075082358,29.38568253562091,17.541564622914112
0.8,0.0124,0.009937089402999774,29.365632251172766,17.84452812425437
0.8,0.012433333333333333,0.00993510555076439,29.345293034725604,18.147991769171906
0.8,0.012466666666666666,0.009933095816057934,29.324667066105587,18.4519637492519
0.8,0.0125,0.009931060500624568,29.30375656493291,18.756452249489236
0.8,0.012533333333333334,0.0099289999102327,29.282563790788693,19.061465447719605
0.8,0.012566666666666667,0.009926914354636142,29.261091043381022,19.367011514027336
0.8,0.0126,0.009924804147534686,29.239340662710074,19.673098610127838
0.8,0.012633333333333333,0.009922669606534065,29.21731502923215,19.979734888725314
0.8,0.012666666666666666,0.009920511053105284,29.195016564022122,20.28692849284474
0.8,0.0127,0.009918328812543372,29.172447728934642,20.594687555137742
0.8,0.012733333333333333,0.009916123213925506,29.149611026763388,20.903020197161606
0.8,0.012766666666666667,0.009913894590068535,29.126509001398283,21.211934528631314
0.8,0.0128,0.009911643277485895,29.10314423798077,21.521438646643343
0.8,0.012833333333333334,0.009909369616343925,29.079519363056512,21.831540634872002
0.8,0.012866666666666667,0.00990707395041758,29.055637044725543,22.142248562736285
0.8,0.0129,0.009904756627045534,29.03149999278948,22.45357048453769
0.8,0.012933333333333333,0.009902417997084696,29.00711095889594,22.76551443856798
0.8,0.012966666666666666,0.009900058414864115,28.982472736679213,23.07808844618682
0.8,0.013,0.009897678238138299,28.957588161897878,23.391300510868476
0.8,0.013033333333333333,0.009895277828039936,28.932460112568293,23.70515861721682
0.8,0.013066666666666667,0.00989285754903201,28.907091509094023,24.0196707299487
0.8,0.0131,0.009890417768859355,28.881485314391313,24.334844792844223
0.8,0.013133333333333334,0.009887958858499586,28.855644534009706,24.650688727665027
0.8,0.013166666666666667,0.009885481192113466,28.829572216247733,24.967210433038122
0.8,0.0132,0.009882985146994686,28.8032714522641,25.284417783306072
0.8,0.013233333333333333,0.009880471103519061,28.776745376182802,25.602318627342388
0.8,0.013266666666666666,0.009877939445093138,28.74999716519311,25.92092078733227
0.8,0.0133,0.009875390558102244,28.723030039643373,26.24023205751743
0.8,0.013333333333333334,0.009872824831857946,28.695847263128726,26.560260202904967
0.8,0.013366666666666667,0.00987024265854495,28.668452142572335,26.88101295793959
0.8,0.0134,0.00986764443316744,28.64084802829974,27.202498025139057
0.8,0.013433333333333334,0.009865030553494815,28.61303831410603,27.524723073691995
0.8,0.013466666666666667,0.009862401420006923,28.58502643731598,27.847695738017634
0.8,0.0135,0.009859757435838685,28.556815878835973,28.17142361628738
0.8,0.013533333333333333,0.0098570990067242,28.528410163198348,28.495914268907267
0.8,0.013566666666666666,0.009854426540940283,28.499812858597,28.82117521696135
0.8,0.0136,0.009851740449249455,28.471027576914622,29.14721394061549
0.8,0.013633333333333334,0.009849041144842403,28.442057973740674,29.474037877480814
0.8,0.013666666666666667,0.009846329043279901,28.412907748380327,29.801654420936647
0.8,0.0137,0.009843604562434185,28.383580643853414,30.130070918412976
