time_s,normalized_phase,theta_rock_deg,theta_cross_deg,alpha_B_deg,q_rock,q_cross,HEAD_gap_um,TAIL_gap_um,BODY_gap_um,minimum_gap_um,T_rock_Nmm,contact_state,com_x,com_y,com_z,axis_x,axis_y,axis_z,ur1,ur2,ur3,s_mm,COM_radial_mm,contact_force_N
0.0024850000627338886,0.012425000313669443,0.9221993672790479,7.424120714305131e-07,0.7798930170737113,0.01609472037502468,1.2955856684220336e-08,263.92018432135853,242.4101309872854,244.7469082852974,242.4101309872854,-2.700017686238067e-05,FREE,-7.468176295722773,-3.676944729707226,-9.5507433999816,0.9774042144721494,-0.045816725214261236,0.20635365085871785,-0.0032500235829502344,0.0013476194581016898,0.015706166625022888,-4.2659687845833e-09,2.6859915716218745e-05,0.0
0.002584399888291955,0.012921999441459775,0.9848832977723765,6.482113442369788e-07,0.8110214220160906,0.017188609790536394,1.1311750816536382e-08,262.800702126881,241.1750227861273,243.67062440806913,241.1750227861273,-3.299021373409883e-05,FREE,-7.468176422414703,-3.6769465445402387,-9.550743270474557,0.9774714456118391,-0.04472765248858919,0.206274114023941,-0.0034709349274635315,0.0014392242301255465,0.016773749142885208,1.1134122953291675e-08,2.8683704251304825e-05,0.0
0.002683799946680665,0.013418999733403325,1.0433470927599753,5.430158758014084e-07,0.8421419911877209,0.018208835634209403,9.475843619199487e-09,261.7570213578707,240.02351835315872,242.66724983637695,240.02351835315872,-3.8180684365325786e-05,FREE,-7.46817653878455,-3.6769482368133835,-9.550743149346689,0.9775330960799915,-0.04371185228806081,0.20619970911185312,-0.0036769730504602194,0.0015246622497215867,0.017769457772374153,2.7294694266936536e-08,3.0384216272476442e-05,0.0
0.002783200005069375,0.013916000025346875,1.0969273497207903,3.9677412052682325e-07,0.873254349164307,0.019143824390940714,6.923745713084731e-09,260.80088879166874,238.96858360511308,241.74807014140737,238.96858360511308,-4.2445914078126834e-05,FREE,-7.468176643905994,-3.6769497872835712,-9.550743038057506,0.9775887031820734,-0.04278086295115244,0.2061313299232967,-0.003865801030769944,0.001602964592166245,0.018681993708014488,4.3627412413014545e-08,3.1942140162023826e-05,0.0
0.002882600063458085,0.014413000317290425,1.14507951916659,2.399432162522628e-07,0.904358190910897,0.019984077416156324,4.1869628311730105e-09,259.9419212485106,238.02083523780388,240.9223229246115,238.02083523780388,-4.5682384035882875e-05,FREE,-7.4681767371191965,-3.676951180141965,-9.550742937827097,0.9776379475689189,-0.04194415800900884,0.20606972383673255,-0.004035498946905136,0.0016733348602429032,0.019502082839608192,5.9545809837204716e-08,3.334161718798385e-05,0.0
0.0029819998890161514,0.014909999445080757,1.1873900947259026,6.73824102189095e-08,0.9354531421001474,0.020722383280678606,1.1757923821967413e-09,259.187395956245,237.18830848355253,240.19699637371522,237.18830848355253,-4.7811936055758824e-05,FREE,-7.468176818026481,-3.676952403397787,-9.550742849602473,0.9776806480529893,-0.041208933739659476,0.20601547078490767,-0.0041846102103590965,0.0017351688584312797,0.020222682505846024,7.450021583301391e-08,3.4570625220772306e-05,0.0
0.0030813999474048615,0.015406999737024307,1.2235872917527038,-1.30100813716481e-07,0.9665390437061273,0.02135400371248622,-2.2701697904901148e-09,258.54206679564385,236.47625411772833,239.576653314039,236.47625411772833,-4.878286939547017e-05,FREE,-7.468176886483692,-3.676953449160261,-9.550742774030512,0.9777167558334158,-0.04057992291639491,0.20596896663983244,-0.0043121762573719025,0.0017880694940686226,0.020839164033532143,8.800923921765034e-08,3.562126034739155e-05,0.0
0.0031808000057935715,0.015904000028967857,1.253547530965575,-3.278991458455108e-07,0.9976155201581268,0.02187678635401842,-5.721550068694674e-09,258.0080544901114,235.88701715857525,239.06332621805544,235.88701715857525,-4.8571803950177474e-05,FREE,-7.468176942590193,-3.676954313853254,-9.550742711439542,0.9777463470217898,-0.040059281587808915,0.20593041262575768,-0.0044177621603012085,0.0018318557413294911,0.02134942263364792,9.968662863397299e-08,3.648995084423969e-05,0.0
0.0032802000641822815,0.016401000320911407,1.2772979346803082,-5.382654967909491e-07,1.0286822697283327,0.022291208000240936,-9.392170823667014e-09,257.58480660029545,235.41999211276533,238.65647877646012,235.41999211276533,-4.718413319584281e-05,FREE,-7.468176986677267,-3.676954998273483,-9.550742661829107,0.9777696150880116,-0.039646545470837236,0.20589980874898986,-0.004501463379710913,0.0018665674142539501,0.02175392024219036,1.0925831569866294e-07,3.717751487605713e-05,0.0
0.003379599889740348,0.01689799944870174,1.2950163331250104,-7.535298213839798e-07,1.0597389147827951,0.022600374479476742,-1.3148217205225658e-08,257.26909996177307,235.0716257980257,238.35300868255433,235.0716257980257,-4.465340590678231e-05,FREE,-7.468177019296067,-3.676955507594154,-9.55074262486997,0.9777868644337842,-0.039338629592559946,0.20587695345163856,-0.004563906695693731,0.0018924642354249954,0.02205568552017212,1.1657440490504743e-07,3.768916317767657e-05,0.0
0.003478999948129058,0.01739499974064529,1.3070265552158138,-9.62094406277437e-07,1.090785300081872,0.02280993835995976,-1.678734622788171e-08,257.0551255664161,234.83551087607557,238.14732922439558,234.83551087607557,-4.10413259160133e-05,FREE,-7.468177041206476,-3.676955851226718,-9.550742599912299,0.9777985037612353,-0.03912991014143484,0.20586144897627864,-0.004606232978403568,0.0019100192002952099,0.022260233759880066,1.2160980436253663e-07,3.803436012913496e-05,0.0
0.003578400006517768,0.01789200003258884,1.3137906792690304,-1.1533230442758668e-06,1.1218210485899973,0.022927963720544006,-2.0123992869134124e-08,256.93462601099293,234.70253751051095,238.03150131169525,234.70253751051095,-3.643544602157147e-05,FREE,-7.468177053364374,-3.676956042595317,-9.550742586002032,0.977805040346017,-0.039012359270882785,0.20585271166065214,-0.004630071111023426,0.001919907401315868,0.022375434637069702,1.2445931331059516e-07,3.822659730302494e-05,0.0
0.003677800064906478,0.01838900032453239,1.3158976435704393,-1.327962483428766e-06,1.1528458582594165,0.022964727502294877,-2.317120526085584e-08,256.89709634195077,234.66111506780325,237.9954263462038,234.66111506780325,-3.094763162859489e-05,FREE,-7.468177056911176,-3.6769560988020897,-9.550742581907715,0.9778070740560055,-0.038975743280345004,0.20584998751949934,-0.004637496545910835,0.001922989496961236,0.022411318495869637,1.253215712901463e-07,3.828305791769444e-05,0.0
