time_s,sample_index,min_analytic_gap_um,HEAD_gap_um,TAIL_gap_um,nearest_wall_sector_deg,minimum_end_margin_mm
0.0003099993627984077,3100,189.9630617304389,199.19769629236293,189.9630617304389,95.43275130189039,10.746334762624992
0.00031999935163185,3200,190.32565390787047,199.51299172854857,190.32565390787047,95.45103253220854,10.746309966130063
0.00032999934046529233,3300,190.7216518467863,199.85734745603574,190.7216518467863,95.47096063579404,10.746283063145587
0.00033999932929873466,3400,191.15288179174843,200.232354816897,191.15288179174843,95.49262434785382,10.746253977844932
0.00034999928902834654,3500,191.62119671960986,200.6396289426809,191.62119671960986,95.51611438550715,10.746222640540026
0.00035999927786178887,3600,192.12847462028782,201.08080731693963,192.12847462028782,95.54152336729301,10.74618898863156
0.0003699992666952312,3700,192.6766169030695,201.55754844801294,192.6766169030695,95.56894597804883,10.746152967606582
0.00037999922642484307,3800,193.2675445106905,202.07152856297705,193.2675445106905,95.59847887846871,10.746114532226962
0.0003899992152582854,3900,193.9031988256873,202.62444245798278,193.9031988256873,95.63022094456541,10.746073647454454
0.00039999920409172773,4000,194.58553666011113,203.21799922672818,194.58553666011113,95.66427332277394,10.746030289809523
0.0004099991638213396,4100,195.31652832674052,203.8539206553419,195.31652832674052,95.70073937212209,10.74598444855917
0.00041999915265478194,4200,196.0981583236779,204.5339419002844,196.0981583236779,95.73972508798204,10.745936126800064
0.00042999914148822427,4300,196.93241920718913,205.25980625433306,196.93241920718913,95.78133895603753,10.745885342998971
0.00043999910121783614,4400,197.82131086331128,206.03326460513745,197.82131086331128,95.8256921979441,10.745832132232822
0.00044999909005127847,4500,198.7668397008574,206.85607482864881,198.7668397008574,95.8728992062413,10.745776547484407
0.0004599990788847208,4600,199.77101247354057,207.72999652620916,199.77101247354057,95.92307708499447,10.74571866125851
0.00046999906771816313,4700,200.76017210733377,208.58574185391987,200.76017210733377,108.06308809654887,10.745658566750828
0.000479999027447775,4800,201.76377147364667,209.457619229718,201.76377147364667,108.14731962457981,10.74559637964998
0.0004899990162812173,4900,202.82458764971733,210.37936160896425,202.82458764971733,108.2365961520285,10.745532239358878
0.0004999989760108292,5000,203.94431414185453,211.35246791194407,203.94431414185453,108.33111788714609,10.74546631054463
0.000509998993948102,5100,205.12462236045127,212.37842080870865,205.12462236045127,108.43109132500973,10.745398784835677
0.0005199989536777139,5200,206.36716154121748,213.45868687608683,206.36716154121748,108.53672891102757,10.745329882193253
0.0005299989134073257,5300,207.67355398305037,214.5947126799964,207.67355398305037,108.648250322177,10.745259852497037
0.0005399989313445985,5400,209.0453903401615,215.78792096337867,209.0453903401615,108.76588221755996,10.745188977159483
0.0005499988910742104,5500,210.48422954615742,217.03971083242973,210.48422954615742,108.88985876007209,10.745117570453406
0.0005599988508038223,5600,211.99159152179092,218.35145172707487,211.99159152179092,109.02042277400625,10.7450459812112
0.0005699988687410951,5700,213.5689539487255,219.72448091568774,213.5689539487255,109.15782519791163,10.744974594266797
0.0005799988284707069,5800,215.21775124735487,221.1601029375903,215.21775124735487,109.30232654310339,10.744903831786417
0.0005899987882003188,5900,216.9393639310204,222.65958071994447,216.9393639310204,109.45419713799544,10.744834154982223
0.0005999988061375916,6000,218.53459621801065,224.03271595836043,218.53459621801065,122.18279742885017,10.74476606514046
0.0006099987658672035,6100,220.07057946977017,225.36826384742886,220.07057946977017,122.39816901378806,10.744700105303647
0.0006199987255968153,6200,221.66667745866116,226.75689316395375,221.66667745866116,122.62391673112387,10.744636861018435
0.0006299987435340881,6300,223.32341278243246,228.19917189441247,223.32341278243246,122.86040252102015,10.744576962241586
0.0006399987032637,6400,225.0412186526679,229.6956003516079,225.0412186526679,123.10800038577068,10.744521083884901
0.0006499987212009728,6500,226.54198853317064,230.97696756424608,226.54198853317064,136.16660455732756,10.744469947179015
0.0006599986809305847,6600,227.86952248636905,232.1315198678645,227.86952248636905,136.48355206481568,10.744424320335842
0.0006699986406601965,6700,229.23582874979377,233.32138459473433,229.23582874979377,136.81418351154844,10.744385019801681
0.0006799986585974693,6800,230.33156817746035,234.2416238127274,230.33156817746035,150.07032606785572,10.744352910648875
0.0006899986183270812,6900,231.1186103530618,234.9256652856962,231.1186103530618,150.46201794080636,10.744328907261552
0.0006999985780566931,7000,231.7862761629305,235.46719389423976,231.7862761629305,163.82086138226794,10.744313973957272
0.0007099985959939659,7100,231.84567389623513,235.51676918679104,231.84567389623513,164.25519841585316,10.744309125466838
0.0007199985557235777,7200,231.75425133425952,235.39274588928444,231.75425133425952,177.6552186162191,10.744315426509418
0.0007299985154531896,7300,230.97515146848596,234.71186257889144,230.97515146848596,178.10659453183624,10.744333992820428
0.0007399985333904624,7400,230.00417749928016,233.820279862837,230.00417749928016,191.4698899023897,10.744365990329378
0.0007499984931200743,7500,228.33012663805863,232.3599376956272,228.33012663805863,191.9079840193142,10.744412635290633
0.0007599984528496861,7600,226.5844017985655,230.81759190363488,226.5844017985655,192.35584485937454,10.7444751937126
0.0007699984707869589,7700,224.04775138788136,228.58431283178342,224.04775138788136,205.54640935741494,10.744554980714632
0.0007799984305165708,7800,221.39752349290475,226.2760932157447,221.39752349290475,205.94657769047564,10.744653359907735
